run,metric,test,model_a,model_b,n,n_description,k_models,average_rank_a,average_rank_b,rank_difference,critical_difference,significant,note
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,6.0,4.0600000000000005,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,4.6,2.6599999999999997,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,2.86,0.9199999999999999,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,1.3,0.6399999999999999,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,4.3,2.36,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,6.0,4.6,1.4000000000000004,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,6.0,2.86,3.14,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,6.0,1.3,4.7,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,6.0,4.3,1.7000000000000002,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,4.6,2.86,1.7399999999999998,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,4.6,1.3,3.3,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,4.6,4.3,0.2999999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,2.86,1.3,1.5599999999999998,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,2.86,4.3,1.44,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,sensitivity,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.3,4.3,3.0,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,5.96,2.4,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,3.56,0.0,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,2.68,0.8799999999999999,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,1.96,1.6,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,3.28,0.28000000000000025,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.96,3.56,2.4,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.96,2.68,3.28,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.96,1.96,4.0,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.96,3.28,2.68,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,2.68,0.8799999999999999,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,1.96,1.6,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,3.56,3.28,0.28000000000000025,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,2.68,1.96,0.7200000000000002,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,2.68,3.28,0.5999999999999996,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,balanced_accuracy,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.96,3.28,1.3199999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,5.44,2.34,3.1000000000000005,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.44,1.6,3.8400000000000003,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.44,4.04,1.4000000000000004,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.44,5.52,0.07999999999999918,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.44,2.06,3.3800000000000003,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,2.34,1.6,0.7399999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,2.34,4.04,1.7000000000000002,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,2.34,5.52,3.1799999999999997,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,2.34,2.06,0.2799999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,1.6,4.04,2.44,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,1.6,5.52,3.9199999999999995,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.6,2.06,0.45999999999999996,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,4.04,5.52,1.4799999999999995,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,4.04,2.06,1.98,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,specificity,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,2.06,3.4599999999999995,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,5.16,4.8,0.3600000000000003,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.16,1.94,3.22,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.16,2.88,2.2800000000000002,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.16,4.36,0.7999999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.16,1.86,3.3,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,4.8,1.94,2.86,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,4.8,2.88,1.92,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,4.8,4.36,0.4399999999999995,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,4.8,1.86,2.9399999999999995,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,2.88,0.94,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,4.36,2.4200000000000004,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.94,1.86,0.07999999999999985,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,2.88,4.36,1.4800000000000004,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,2.88,1.86,1.0199999999999998,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,f1,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,4.36,1.86,2.5,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,5.4,5.28,0.1200000000000001,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.4,1.72,3.6800000000000006,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.4,3.4,2.0000000000000004,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.4,2.72,2.68,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.4,2.48,2.9200000000000004,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.28,1.72,3.5600000000000005,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.28,3.4,1.8800000000000003,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.28,2.72,2.56,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.28,2.48,2.8000000000000003,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,1.72,3.4,1.68,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,1.72,2.72,1.0000000000000002,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.72,2.48,0.76,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,3.4,2.72,0.6799999999999997,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,3.4,2.48,0.9199999999999999,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,roc_auc,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,2.72,2.48,0.2400000000000002,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,3.8,1.7199999999999998,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,1.7,3.8199999999999994,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,3.26,2.26,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,5.12,0.39999999999999947,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.52,1.6,3.9199999999999995,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",6,3.8,1.7,2.0999999999999996,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",6,3.8,3.26,0.54,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",6,3.8,5.12,1.3200000000000003,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",6,3.8,1.6,2.1999999999999997,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",6,1.7,3.26,1.5599999999999998,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",6,1.7,5.12,3.42,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",6,1.7,1.6,0.09999999999999987,1.507922370016207,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",6,3.26,5.12,1.8600000000000003,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",6,3.26,1.6,1.6599999999999997,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A1,accuracy,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",6,5.12,1.6,3.52,1.507922370016207,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,7.0,4.42,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,4.6,2.0199999999999996,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,4.64,2.0599999999999996,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M6,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,2.52,0.06000000000000005,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,2.52,0.06000000000000005,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M1,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.58,4.14,1.5599999999999996,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M3,M4,25,"n is the number of cross-validation folds, one paired observation each",7,7.0,4.6,2.4000000000000004,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M3,M5,25,"n is the number of cross-validation folds, one paired observation each",7,7.0,4.64,2.3600000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M3,M6,25,"n is the number of cross-validation folds, one paired observation each",7,7.0,2.52,4.48,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M3,M7,25,"n is the number of cross-validation folds, one paired observation each",7,7.0,2.52,4.48,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M3,M8,25,"n is the number of cross-validation folds, one paired observation each",7,7.0,4.14,2.8600000000000003,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M4,M5,25,"n is the number of cross-validation folds, one paired observation each",7,4.6,4.64,0.040000000000000036,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M4,M6,25,"n is the number of cross-validation folds, one paired observation each",7,4.6,2.52,2.0799999999999996,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M4,M7,25,"n is the number of cross-validation folds, one paired observation each",7,4.6,2.52,2.0799999999999996,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M4,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.6,4.14,0.45999999999999996,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M5,M6,25,"n is the number of cross-validation folds, one paired observation each",7,4.64,2.52,2.1199999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M5,M7,25,"n is the number of cross-validation folds, one paired observation each",7,4.64,2.52,2.1199999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M5,M8,25,"n is the number of cross-validation folds, one paired observation each",7,4.64,4.14,0.5,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M6,M7,25,"n is the number of cross-validation folds, one paired observation each",7,2.52,2.52,0.0,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M6,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.52,4.14,1.6199999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,sensitivity,Nemenyi (post-hoc to Friedman),M7,M8,25,"n is the number of cross-validation folds, one paired observation each",7,2.52,4.14,1.6199999999999997,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M3,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,6.88,3.1999999999999997,1.8014532871044353,True,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M4,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,3.68,0.0,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
EXP-A2,balanced_accuracy,Nemenyi (post-hoc to Friedman),M1,M5,25,"n is the number of cross-validation folds, one paired observation each",7,3.68,3.96,0.2799999999999998,1.8014532871044353,False,"Nemenyi compares average ranks against one critical difference; it reports a decision, not a p-value."
