config_id,families,n_features,exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
A5,time + frequency,46,EXP-F1,M4,binary,4,2,r4f2,2593,647,0.8902627511591963,0.8127537511032656,0.6818181818181818,0.9436893203883496,0.7563025210084033,0.7171314741035857,0.6506278677123034,0.9469770520741396,0.8135076960599316,90.0,29.0,486.0,42.0,647.0,132.0,515.0,0.1575116166924266,0.0474250386398762,3.790381,0.363071,{},config defaults
A5,time + frequency,46,EXP-F1,M4,binary,4,3,r4f3,2589,651,0.8847926267281107,0.8452842377260982,0.7777777777777778,0.9127906976744186,0.7,0.7368421052631579,0.6648657963084257,0.936060867068619,0.8194819149597078,105.0,45.0,471.0,30.0,651.0,135.0,516.0,0.1735947649769585,0.0586175115207373,3.248483,0.471869,{},config defaults
A5,time + frequency,46,EXP-F1,M4,binary,4,4,r4f4,2597,643,0.8833592534992224,0.8159887881679388,0.7022900763358778,0.9296875,0.71875,0.7104247104247104,0.6374757932026712,0.9193031369274808,0.7514285563901553,92.0,36.0,476.0,39.0,643.0,131.0,512.0,0.1868586003110419,0.0518320373250388,3.108712,0.362675,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,0,0,r0f0,2593,647,0.8346213292117465,0.8172403648131803,0.7878787878787878,0.8466019417475729,0.5683060109289617,0.6603174603174603,0.5677073033079465,0.9009561635775228,0.7105346632643279,104.0,79.0,436.0,28.0,647.0,132.0,515.0,0.2442642218334819,0.0683774092362398,9.537098,0.008464,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,0,1,r0f1,2589,651,0.8832565284178188,0.8518649499119489,0.7985074626865671,0.9052224371373307,0.6858974358974359,0.7379310344827587,0.6665592746263826,0.9489303963740292,0.8623817870570242,107.0,49.0,468.0,27.0,651.0,134.0,517.0,0.1511465414524838,0.0268551045813488,9.3201,0.009892,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,0,2,r0f2,2596,644,0.8850931677018633,0.7999791675966846,0.6564885496183206,0.9434697855750488,0.7478260869565218,0.6991869918699187,0.6305777833600609,0.9324732526821718,0.7945427398847019,86.0,29.0,484.0,45.0,644.0,131.0,513.0,0.1640277549511305,0.026118253271181,9.157916,0.009209,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,0,3,r0f3,2585,655,0.8625954198473282,0.8057520502775977,0.708029197080292,0.9034749034749034,0.6598639455782312,0.6830985915492958,0.5961204403071951,0.9139024321506072,0.785720664657458,97.0,50.0,468.0,40.0,655.0,137.0,518.0,0.2001094727227658,0.0427953410618431,9.064407,0.009537,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,0,4,r0f4,2597,643,0.8615863141524106,0.8704824666030535,0.8854961832061069,0.85546875,0.6105263157894737,0.7227414330218068,0.6540973384065815,0.9352486879770991,0.6939830751934504,116.0,74.0,438.0,15.0,643.0,131.0,512.0,0.2089581880746001,0.0371118519061706,9.070628,0.008389,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,1,0,r1f0,2593,647,0.8268933539412674,0.7954839658723154,0.7424242424242424,0.8485436893203884,0.5568181818181818,0.6363636363636364,0.5351650061342191,0.9028537805236834,0.6739355243352003,98.0,78.0,437.0,34.0,647.0,132.0,515.0,0.2358941948502105,0.0498443978440057,9.140867,0.0084,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,1,1,r1f1,2585,655,0.8732824427480916,0.8359330726510257,0.7720588235294118,0.8998073217726397,0.6687898089171974,0.7167235494880546,0.6383684186689087,0.9285673807095092,0.768407426981636,105.0,52.0,467.0,31.0,655.0,136.0,519.0,0.1884898383391043,0.0244684539915425,9.230539,0.008697,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,1,2,r1f2,2596,644,0.8975155279503105,0.8361977887891909,0.732824427480916,0.9395711500974658,0.7559055118110236,0.7441860465116279,0.6802554763626267,0.9465053643438536,0.8660179451786244,96.0,31.0,482.0,35.0,644.0,131.0,513.0,0.1394400141893565,0.0211984035900848,9.181418,0.009352,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,1,3,r1f3,2589,651,0.869431643625192,0.8301248923341946,0.762962962962963,0.8972868217054264,0.6602564102564102,0.7079037800687286,0.627097550892457,0.9176141257536606,0.7051874802267325,103.0,53.0,463.0,32.0,651.0,135.0,516.0,0.1966247659314084,0.0448027198434422,9.579841,0.009679,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,1,4,r1f4,2597,643,0.8911353032659409,0.8890371541030535,0.8854961832061069,0.892578125,0.6783625730994152,0.7682119205298014,0.7092880599703161,0.9480260019083968,0.7895850623131252,116.0,55.0,457.0,15.0,643.0,131.0,512.0,0.1701379733947106,0.0245211963541586,9.331901,0.009542,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,2,0,r2f0,2596,644,0.8198757763975155,0.7931491153668735,0.7480916030534351,0.8382066276803118,0.5414364640883977,0.6282051282051282,0.5250288050218291,0.8898263470380786,0.6753239738906477,98.0,83.0,430.0,33.0,644.0,131.0,513.0,0.2535508988138884,0.0640979872370685,9.189228,0.008032,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,2,1,r2f1,2589,651,0.8755760368663594,0.8387366840844135,0.7761194029850746,0.9013539651837524,0.6709677419354839,0.7197231833910035,0.6431069617701706,0.9426369121510436,0.782167612994878,104.0,51.0,466.0,30.0,651.0,134.0,517.0,0.1620340829780867,0.021400820692589,9.362475,0.008648,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,2,2,r2f2,2585,655,0.8885496183206106,0.862427077755545,0.8175182481751825,0.9073359073359072,0.7,0.7542087542087542,0.6861407385696316,0.9408871854127328,0.8508007575545039,112.0,48.0,470.0,25.0,655.0,137.0,518.0,0.1627533598276234,0.0078120958996321,8.983168,0.009118,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,2,3,r2f3,2597,643,0.8818040435458787,0.8462547709923665,0.7862595419847328,0.90625,0.6821192052980133,0.7304964539007093,0.6579991993114007,0.9352785066793894,0.7362486504022016,103.0,48.0,464.0,28.0,643.0,131.0,512.0,0.1766093263973016,0.0188713219997098,9.120375,0.008589,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,2,4,r2f4,2593,647,0.8670788253477589,0.8122756693145043,0.7196969696969697,0.9048543689320389,0.6597222222222222,0.6884057971014492,0.6050530926014019,0.9389526331273904,0.7892439460608078,95.0,49.0,466.0,37.0,647.0,132.0,515.0,0.1802938223009525,0.0414191473821329,9.017438,0.009418,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,3,0,r3f0,2596,644,0.827639751552795,0.7809695995714476,0.7022900763358778,0.8596491228070176,0.5609756097560976,0.6237288135593221,0.5192076896143571,0.8937101022275792,0.6855369976394792,92.0,72.0,441.0,39.0,644.0,131.0,513.0,0.2440942747914076,0.0570234414512682,9.206902,0.008564,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,3,1,r3f1,2593,647,0.8717156105100463,0.8546263606943219,0.8257575757575758,0.883495145631068,0.6449704142011834,0.7242524916943521,0.6506303086174684,0.9408208296557812,0.7625928111192357,109.0,60.0,455.0,23.0,647.0,132.0,515.0,0.1821204529557206,0.0404952313512868,9.185962,0.009503,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,3,2,r3f2,2585,655,0.8564885496183207,0.83347500850051,0.7941176470588235,0.8728323699421965,0.6206896551724138,0.6967741935483871,0.6124903614387757,0.9346310778646718,0.7964151091045202,108.0,66.0,453.0,28.0,655.0,136.0,519.0,0.1916992408592955,0.0316327868016904,9.014543,0.009639,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,3,3,r3f3,2589,651,0.8924731182795699,0.8501291989664083,0.7777777777777778,0.9224806201550388,0.7241379310344828,0.75,0.6823242419469382,0.9401234567901234,0.7739250602983272,105.0,40.0,476.0,30.0,651.0,135.0,516.0,0.1588856121119004,0.0137338089711405,9.18381,0.008134,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,3,4,r3f4,2597,643,0.8786936236391913,0.824420026240458,0.732824427480916,0.916015625,0.6906474820143885,0.7111111111111111,0.634871177088854,0.91018606870229,0.7831071654835645,96.0,43.0,469.0,35.0,643.0,131.0,512.0,0.1741467567168016,0.0153182307489445,9.107464,0.00948,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,4,0,r4f0,2585,655,0.8305343511450382,0.8143842797234501,0.7867647058823529,0.8420038535645472,0.5661375661375662,0.6584615384615384,0.5628855372435257,0.9031225206845744,0.7149612711483347,107.0,82.0,437.0,29.0,655.0,136.0,519.0,0.2449956681174564,0.0580187412024017,9.20824,0.009873,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,4,1,r4f1,2596,644,0.9021739130434784,0.8647009806109847,0.8015267175572519,0.9278752436647172,0.7394366197183099,0.7692307692307693,0.7082151719651432,0.9479041114235972,0.8389403422112306,105.0,37.0,476.0,26.0,644.0,131.0,513.0,0.1448114076169935,0.0213259083680753,9.124081,0.009578,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,4,2,r4f2,2593,647,0.8825347758887172,0.833252427184466,0.75,0.916504854368932,0.6971830985915493,0.7226277372262774,0.6489392398618835,0.9333039129155634,0.7902565326082777,99.0,43.0,472.0,33.0,647.0,132.0,515.0,0.1736882565285187,0.023479894728045,9.173475,0.009567,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,4,3,r4f3,2589,651,0.8509984639016898,0.8431093884582257,0.8296296296296296,0.8565891472868217,0.6021505376344086,0.6978193146417445,0.6158449491840816,0.9355153603215618,0.7640224106385458,112.0,74.0,442.0,23.0,651.0,135.0,516.0,0.1885718888574416,0.0407555583434463,9.042449,0.008638,{},config defaults
A5,time + frequency,46,EXP-F1,M5,binary,4,4,r4f4,2597,643,0.8724727838258165,0.8233540076335878,0.7404580152671756,0.90625,0.6689655172413793,0.7028985507246377,0.6232757061485186,0.9055939885496184,0.7132412159114072,97.0,48.0,464.0,34.0,643.0,131.0,512.0,0.2026106963861542,0.0426573668801646,9.152145,0.009671,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,0,0,r0f0,2593,647,0.8547140649149922,0.8129596940276552,0.7424242424242424,0.883495145631068,0.620253164556962,0.6758620689655173,0.5871188327307897,0.9124448367166814,0.7324831832914623,98.0,60.0,455.0,34.0,647.0,132.0,515.0,0.2423527729449784,0.1071673108400112,2.922867,0.017849,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,0,1,r0f1,2589,651,0.901689708141321,0.8385923381159964,0.7313432835820896,0.9458413926499032,0.7777777777777778,0.7538461538461538,0.6930105857553515,0.940875891336355,0.8376417942396818,98.0,28.0,489.0,36.0,651.0,134.0,517.0,0.157066012316351,0.0504654177139797,2.583392,0.019312,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,0,2,r0f2,2596,644,0.8866459627329193,0.7753746112524738,0.5877862595419847,0.9629629629629628,0.8020833333333334,0.6784140969162996,0.6224755926383991,0.9300775263009092,0.79479484445813,77.0,19.0,494.0,54.0,644.0,131.0,513.0,0.1873499658986819,0.0733977322067533,2.693381,0.01705,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,0,3,r0f3,2585,655,0.8687022900763359,0.7935067497111292,0.6642335766423357,0.9227799227799228,0.6946564885496184,0.6791044776119403,0.5968592939922762,0.909745511935293,0.7790879893594599,91.0,40.0,478.0,46.0,655.0,137.0,518.0,0.2102671712821293,0.0811838016255211,2.560087,0.019163,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,0,4,r0f4,2597,643,0.8755832037325039,0.8679106035305344,0.8549618320610687,0.880859375,0.6473988439306358,0.7368421052631579,0.6682992107591316,0.9385436545801528,0.7446230176296847,112.0,61.0,451.0,19.0,643.0,131.0,512.0,0.1902239823544042,0.0641889386748081,2.774077,0.019695,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,1,0,r1f0,2593,647,0.8438948995363215,0.7836275375110326,0.6818181818181818,0.8854368932038835,0.6040268456375839,0.6405693950177936,0.542951659153738,0.901735804648426,0.6962585495041214,90.0,59.0,456.0,42.0,647.0,132.0,515.0,0.2378800378082259,0.0910493811647158,2.511484,0.019613,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,1,1,r1f1,2585,655,0.8748091603053435,0.817904907627791,0.7205882352941176,0.9152215799614644,0.6901408450704225,0.7050359712230215,0.6258604475857947,0.9341352147795534,0.7854662107690066,98.0,44.0,475.0,38.0,655.0,136.0,519.0,0.1924375061101308,0.0744690649382031,2.837649,0.019852,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,1,2,r1f2,2596,644,0.908385093167702,0.8344939958037587,0.7099236641221374,0.95906432748538,0.8157894736842105,0.7591836734693878,0.7055410582083712,0.9512224156659672,0.8679984272446508,93.0,21.0,492.0,38.0,644.0,131.0,513.0,0.1435722751012952,0.0483883567478345,2.610809,0.018826,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,1,3,r1f3,2589,651,0.8863287250384024,0.8243755383290268,0.7185185185185186,0.9302325581395348,0.7293233082706767,0.7238805970149254,0.6523476861674906,0.9235070341659488,0.7397676796030417,97.0,36.0,480.0,38.0,651.0,135.0,516.0,0.1888850042109995,0.0655357975014893,2.715399,0.018868,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,1,4,r1f4,2597,643,0.9004665629860031,0.8693344465648856,0.816793893129771,0.921875,0.7278911564625851,0.7697841726618705,0.7084691324590013,0.9461623330152672,0.7990259553022394,107.0,40.0,472.0,24.0,643.0,131.0,512.0,0.1574004877457009,0.0482023280478932,2.589877,0.020133,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,2,0,r2f0,2596,644,0.8322981366459627,0.7668407660372305,0.6564885496183206,0.8771929824561403,0.5771812080536913,0.6142857142857143,0.5094256064263182,0.892445277740577,0.6863931959624242,86.0,63.0,450.0,45.0,644.0,131.0,513.0,0.2603456208154826,0.1064241664565128,2.899513,0.021096,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,2,1,r2f1,2589,651,0.8817204301075269,0.8177271283813043,0.7089552238805971,0.9264990328820116,0.7142857142857143,0.7116104868913857,0.6372227370236941,0.929068391119836,0.7824377650105198,95.0,38.0,479.0,39.0,651.0,134.0,517.0,0.1856147406783103,0.0728429153035129,2.574448,0.018871,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,2,2,r2f2,2585,655,0.9068702290076336,0.8525350167685934,0.7591240875912408,0.945945945945946,0.7878787878787878,0.7732342007434945,0.7148577178997758,0.9499196798466872,0.8642893516559556,104.0,28.0,490.0,33.0,655.0,137.0,518.0,0.1388314891446436,0.0398355131840887,2.95009,0.019111,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,2,3,r2f3,2597,643,0.9004665629860031,0.8636539837786259,0.8015267175572519,0.92578125,0.7342657342657343,0.7664233576642335,0.7044269334166371,0.9412124284351144,0.7795272987223052,105.0,38.0,474.0,26.0,643.0,131.0,512.0,0.1624373337804157,0.0566771704338572,2.605946,0.018688,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,2,4,r2f4,2593,647,0.8825347758887172,0.824801412180053,0.7272727272727273,0.9223300970873788,0.7058823529411765,0.7164179104477612,0.6424784724786159,0.928655486907914,0.7646352997716586,96.0,40.0,475.0,36.0,647.0,132.0,515.0,0.19864663936163,0.0850985303544187,2.75139,0.015943,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,3,0,r3f0,2596,644,0.8493788819875776,0.7718777435531152,0.6412213740458015,0.9025341130604289,0.6268656716417911,0.6339622641509434,0.5392131756936337,0.8950046872907458,0.7246476640961832,84.0,50.0,463.0,47.0,644.0,131.0,513.0,0.2454767785308118,0.096755079138353,2.460499,0.019152,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,3,1,r3f1,2593,647,0.893353941267388,0.8597675786996175,0.803030303030303,0.916504854368932,0.7114093959731543,0.7544483985765125,0.6887074699405098,0.9480729626360694,0.7956191700900384,106.0,43.0,472.0,26.0,647.0,132.0,515.0,0.171001017138338,0.0664810152289671,2.759042,0.019524,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,3,2,r3f2,2585,655,0.8809160305343512,0.8434631077864672,0.7794117647058824,0.907514450867052,0.6883116883116883,0.7310344827586207,0.6570281857461159,0.936982885639805,0.8073577811758039,106.0,48.0,471.0,30.0,655.0,136.0,519.0,0.1757342538959682,0.0564593649092521,2.569907,0.023178,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,3,3,r3f3,2589,651,0.8924731182795699,0.8364556416881999,0.7407407407407407,0.9321705426356588,0.7407407407407407,0.7407407407407407,0.6729112833763996,0.936046511627907,0.8086676262765162,100.0,35.0,481.0,35.0,651.0,135.0,516.0,0.1748617225075094,0.0672837015121213,2.639036,0.017491,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,3,4,r3f4,2597,643,0.8942457231726283,0.8143040314885497,0.6793893129770993,0.94921875,0.7739130434782608,0.7235772357723578,0.6606701636014223,0.9128250238549618,0.7922948805038421,89.0,26.0,486.0,42.0,643.0,131.0,512.0,0.169059671173008,0.0586295450456775,2.707765,0.025123,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,4,0,r4f0,2585,655,0.8656488549618321,0.820263799161283,0.7426470588235294,0.8978805394990366,0.6558441558441559,0.696551724137931,0.612649039016781,0.9088178624050776,0.7243585271947177,101.0,53.0,466.0,35.0,655.0,136.0,519.0,0.2269889206174919,0.089904459287192,2.63659,0.019385,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,4,1,r4f1,2596,644,0.908385093167702,0.8373361308274928,0.7175572519083969,0.9571150097465888,0.8103448275862069,0.7611336032388664,0.7067099883949446,0.946758329241254,0.8331825626291597,94.0,22.0,491.0,37.0,644.0,131.0,513.0,0.1440332381390243,0.0470080046179872,2.811489,0.018752,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,4,2,r4f2,2593,647,0.893353941267388,0.8146954986760812,0.6818181818181818,0.9475728155339804,0.7692307692307693,0.7228915662650602,0.6589921496690422,0.9314504265960576,0.7744211202228121,90.0,27.0,488.0,42.0,647.0,132.0,515.0,0.178517210648869,0.0666120723926303,2.577603,0.01858,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,4,3,r4f3,2589,651,0.8740399385560675,0.8330318690783807,0.762962962962963,0.9031007751937984,0.673202614379085,0.7152777777777778,0.6368646430151509,0.9250933103646282,0.7922160983096904,103.0,50.0,466.0,32.0,651.0,135.0,516.0,0.1934742104258852,0.0759373468371214,2.653196,0.018585,{},config defaults
A5,time + frequency,46,EXP-F1,M8,binary,4,4,r4f4,2597,643,0.8755832037325039,0.8111059756679388,0.7022900763358778,0.919921875,0.6917293233082706,0.696969696969697,0.618725575781542,0.9161348998091604,0.7446628802217216,92.0,41.0,471.0,39.0,643.0,131.0,512.0,0.2045136231258918,0.0792890934514035,2.518399,0.020526,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,0,0,r0f0,2593,647,0.749613601236476,0.7666593115622242,0.7954545454545454,0.7378640776699029,0.4375,0.5645161290322581,0.444912393733456,0.8735510444248309,0.6232880993933619,105.0,135.0,380.0,27.0,647.0,132.0,515.0,0.3260013214214581,0.1170026335055122,0.165386,0.007473,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,0,1,r0f1,2589,651,0.8402457757296466,0.8358425474176505,0.8283582089552238,0.8433268858800773,0.578125,0.6809815950920245,0.5955338129769873,0.918863131152747,0.7140772443314487,111.0,81.0,436.0,23.0,651.0,134.0,517.0,0.230638218070074,0.0393520077896943,0.108997,0.00412,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,0,2,r0f2,2596,644,0.8649068322981367,0.8384670327217535,0.7938931297709924,0.8830409356725146,0.6341463414634146,0.7050847457627119,0.6254580080483089,0.9252711932503012,0.7903657640131271,104.0,60.0,453.0,27.0,644.0,131.0,513.0,0.1960711670755636,0.0262650485865988,0.154459,0.009837,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,0,3,r0f3,2585,655,0.8305343511450382,0.8391694614322351,0.8540145985401459,0.8243243243243243,0.5625,0.6782608695652174,0.5926338745865656,0.9051940365808978,0.686710795502848,117.0,91.0,427.0,20.0,655.0,137.0,518.0,0.2455852316532774,0.025742678417936,0.175469,0.004685,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,0,4,r0f4,2597,643,0.8087091757387247,0.8486402671755725,0.916030534351145,0.78125,0.5172413793103449,0.6611570247933884,0.5848079478930256,0.9080093034351144,0.6536042076015095,120.0,112.0,400.0,11.0,643.0,131.0,512.0,0.26911790778736,0.060631335956018,0.116203,0.004017,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,1,0,r1f0,2593,647,0.7650695517774343,0.7848190644307149,0.8181818181818182,0.7514563106796116,0.4576271186440678,0.5869565217391305,0.4768839640931365,0.8599735216240071,0.555497720623825,108.0,128.0,387.0,24.0,647.0,132.0,515.0,0.3278833945474388,0.0737544774484621,0.093402,0.006908,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,1,1,r1f1,2585,655,0.8259541984732824,0.8413379802788168,0.8676470588235294,0.815028901734104,0.5514018691588785,0.6742857142857143,0.5903934923088093,0.9117647058823528,0.7066415642170046,118.0,96.0,423.0,18.0,655.0,136.0,519.0,0.2436263385785903,0.0435111717072545,0.106809,0.003915,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,1,2,r1f2,2596,644,0.8633540372670807,0.84601877892356,0.816793893129771,0.8752436647173489,0.6257309941520468,0.7086092715231788,0.6308053524176063,0.93208636519203,0.8017206534720962,107.0,64.0,449.0,24.0,644.0,131.0,513.0,0.1937921928401622,0.0326464810666857,0.108443,0.005127,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,1,3,r1f3,2589,651,0.8125960061443932,0.8161498708010335,0.8222222222222222,0.810077519379845,0.5311004784688995,0.6453488372093024,0.5490734720026713,0.9119867929945448,0.7110723087406502,111.0,98.0,418.0,24.0,651.0,135.0,516.0,0.2532190268016412,0.0644662056795749,0.093131,0.004472,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,1,4,r1f4,2597,643,0.8429237947122862,0.864444179389313,0.900763358778626,0.828125,0.5728155339805825,0.7002967359050445,0.6291545094211006,0.932803554389313,0.7329211179075186,118.0,88.0,424.0,13.0,643.0,131.0,512.0,0.224489769456182,0.0265399281551431,0.09743,0.003917,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,2,0,r2f0,2596,644,0.7717391304347826,0.785671770605479,0.8091603053435115,0.7621832358674464,0.4649122807017544,0.5905292479108635,0.4809252327098081,0.8836063866196451,0.6298150244464389,106.0,122.0,391.0,25.0,644.0,131.0,513.0,0.3060996379063851,0.0803751565580885,0.101476,0.008057,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,2,1,r2f1,2589,651,0.8202764976958525,0.8370911400444585,0.8656716417910447,0.8085106382978723,0.5395348837209303,0.664756446991404,0.5795788511465193,0.9122087820087186,0.7322424107721471,116.0,99.0,418.0,18.0,651.0,134.0,517.0,0.2548147056886451,0.0524083951250566,0.101144,0.004099,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,2,2,r2f2,2585,655,0.8396946564885496,0.8208015105825325,0.7883211678832117,0.8532818532818532,0.5869565217391305,0.6728971962616822,0.580593539107658,0.9110559986472396,0.7386671367571915,108.0,76.0,442.0,29.0,655.0,137.0,518.0,0.2187504308890406,0.0320384879663702,0.098173,0.004182,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,2,3,r2f3,2597,643,0.8242612752721618,0.8555656607824427,0.9083969465648856,0.802734375,0.5409090909090909,0.6780626780626781,0.6037246545108294,0.911274451335878,0.6616589560346645,119.0,101.0,411.0,12.0,643.0,131.0,512.0,0.2588806422236387,0.0474145780153743,0.105452,0.005419,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,2,4,r2f4,2593,647,0.8531684698608965,0.8429758752574287,0.8257575757575758,0.8601941747572815,0.6022099447513812,0.6964856230031949,0.6158173252623783,0.9088114151220948,0.6746450731198551,109.0,72.0,443.0,23.0,647.0,132.0,515.0,0.2256679747536709,0.0388813725560769,0.092476,0.00394,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,3,0,r3f0,2596,644,0.7903726708074534,0.8144204871806318,0.8549618320610687,0.7738791423001949,0.4912280701754385,0.6239554317548747,0.5293233757244633,0.8859723524247429,0.6442610923248161,112.0,116.0,397.0,19.0,644.0,131.0,513.0,0.2960720056078582,0.0768615857639265,0.08318,0.004015,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,3,1,r3f1,2593,647,0.8578052550231839,0.8430714916151809,0.8181818181818182,0.8679611650485437,0.6136363636363636,0.7012987012987013,0.6213530279813939,0.9190791409238012,0.7060993966850543,108.0,68.0,447.0,24.0,647.0,132.0,515.0,0.2155415844432013,0.0542848057177593,0.096868,0.004149,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,3,2,r3f2,2585,655,0.8198473282442749,0.8673282896973818,0.9485294117647058,0.7861271676300579,0.5375,0.6861702127659575,0.618454617332553,0.9284398730590502,0.7410037918620073,129.0,111.0,408.0,7.0,655.0,136.0,519.0,0.2599485563698625,0.0541677159149895,0.099555,0.003979,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,3,3,r3f3,2589,651,0.8079877112135176,0.8159776055124892,0.8296296296296296,0.8023255813953488,0.5233644859813084,0.6418338108882522,0.5454192090502819,0.9007608383577376,0.6450692473629835,112.0,102.0,414.0,23.0,651.0,135.0,516.0,0.255369979396737,0.054715197851795,0.097051,0.004665,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,3,4,r3f4,2597,643,0.8475894245723172,0.8389715529580153,0.8244274809160306,0.853515625,0.5901639344262295,0.6878980891719745,0.6051449540471614,0.9176407442748092,0.7573552051025353,108.0,75.0,437.0,23.0,643.0,131.0,512.0,0.2227097148016497,0.0302654002736049,0.093724,0.004785,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,4,0,r4f0,2585,655,0.7847328244274809,0.8207525784880426,0.8823529411764706,0.7591522157996147,0.4897959183673469,0.6299212598425197,0.5377473941444812,0.882806301711436,0.6322369737027476,120.0,125.0,394.0,16.0,655.0,136.0,519.0,0.3069974050223358,0.0672880565236613,0.108896,0.004999,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,4,1,r4f1,2596,644,0.8462732919254659,0.8466660714551433,0.8473282442748091,0.8460038986354775,0.5842105263157895,0.6915887850467289,0.6119711348697511,0.9271312292605984,0.7438144464759608,111.0,79.0,434.0,20.0,644.0,131.0,513.0,0.216759182648272,0.0363964681850254,0.08657,0.003899,{},config defaults
A6,mfcc + dwt,63,EXP-F1,M1,binary,4,2,r4f2,2593,647,0.8315301391035549,0.8434686672550751,0.8636363636363636,0.8233009708737864,0.5560975609756098,0.6765578635014837,0.5950036577087948,0.9292586054721976,0.7714013794302891,114.0,91.0,424.0,18.0,647.0,132.0,515.0,0.2225901558796087,0.0382740570421026,0.080366,0.004128,{},config defaults
