run,rank,model_id,model_name,x,mean,sd,n_folds,pr_auc_mean,pr_auc_sd,prevalence,legend
EXP-A2,4,M8,XGBoost / LightGBM,0.57,0.819643,0.096078,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.58,0.817824,0.09659,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.59,0.814469,0.097358,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.6,0.810874,0.094782,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.61,0.808204,0.094883,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.62,0.806233,0.095561,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.63,0.802882,0.096428,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.64,0.800449,0.093127,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.65,0.79733,0.09564,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.66,0.793378,0.096924,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.67,0.786003,0.095545,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.68,0.783636,0.096174,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.69,0.779619,0.094678,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.7,0.773882,0.09549,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.71,0.767015,0.094201,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.72,0.762746,0.093585,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.73,0.756673,0.093453,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.74,0.743695,0.095874,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.75,0.73363,0.097423,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.76,0.725428,0.095704,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.77,0.716461,0.094188,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.78,0.70135,0.098004,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.79,0.689153,0.098767,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.8,0.67878,0.097255,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.81,0.665003,0.094468,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.82,0.649894,0.093732,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.83,0.637542,0.090448,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.84,0.621727,0.086326,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.85,0.609477,0.083664,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.86,0.594441,0.081244,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.87,0.580985,0.078629,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.88,0.567311,0.074465,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.89,0.558208,0.073983,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.9,0.546876,0.071979,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.91,0.538062,0.067503,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.92,0.527554,0.063189,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.93,0.513133,0.055731,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.94,0.503222,0.052175,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.95,0.492262,0.049624,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.96,0.482664,0.046971,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.97,0.472679,0.044632,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.98,0.460255,0.041788,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,0.99,0.442544,0.038392,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,4,M8,XGBoost / LightGBM,1.0,0.211509,0.011106,25,0.7834641177642655,0.0710551682747341,0.2052469135802469,M8 XGBoost / LightGBM  AP 0.783
EXP-A2,5,M4,Random Forest,0.0,1.0,0.0,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.01,1.0,0.0,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.02,1.0,0.0,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.03,0.984787,0.051428,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.04,0.96979,0.073652,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.05,0.972075,0.061997,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.06,0.974642,0.05469,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.07,0.971731,0.057716,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.08,0.967278,0.063049,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.09,0.966715,0.066712,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.1,0.956873,0.069181,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.11,0.941149,0.072165,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.12,0.935784,0.067442,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.13,0.932629,0.066967,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.14,0.924078,0.072529,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.15,0.918233,0.081811,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.16,0.916688,0.078843,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.17,0.91577,0.076487,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.18,0.910516,0.072509,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.19,0.907494,0.073677,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.2,0.906274,0.073819,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.21,0.899374,0.075231,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.22,0.901235,0.074156,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.23,0.901613,0.073808,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.24,0.896972,0.079776,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.25,0.892765,0.085746,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.26,0.891799,0.086359,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.27,0.888765,0.08643,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.28,0.884254,0.090211,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.29,0.881897,0.089278,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.3,0.872873,0.091495,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.31,0.868406,0.093156,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.32,0.867234,0.092307,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.33,0.867947,0.090608,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.34,0.867188,0.088977,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.35,0.863686,0.089182,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.36,0.858744,0.087293,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.37,0.855872,0.08574,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.38,0.855518,0.085083,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.39,0.852973,0.086121,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.4,0.851766,0.086214,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.41,0.847526,0.085019,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.42,0.845528,0.084987,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.43,0.841966,0.085271,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.44,0.841422,0.083582,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.45,0.840018,0.083714,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.46,0.837326,0.084761,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.47,0.835037,0.084747,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.48,0.83255,0.083402,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.49,0.831642,0.086059,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.5,0.828173,0.089425,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.51,0.82426,0.092674,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.52,0.822371,0.093435,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.53,0.821252,0.093031,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.54,0.820246,0.094031,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.55,0.817639,0.095161,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.56,0.817674,0.095865,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.57,0.817117,0.096632,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.58,0.81724,0.097127,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.59,0.816316,0.098448,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.6,0.814195,0.098107,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.61,0.811455,0.098306,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.62,0.8079,0.099645,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.63,0.804832,0.102371,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.64,0.80155,0.101885,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.65,0.796207,0.09971,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.66,0.793756,0.098557,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.67,0.791959,0.096611,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.68,0.786565,0.094936,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.69,0.782566,0.096955,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.7,0.777371,0.096363,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.71,0.771872,0.097344,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.72,0.76341,0.096005,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.73,0.753209,0.093522,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.74,0.743254,0.09553,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.75,0.734846,0.094269,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.76,0.726345,0.092596,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.77,0.714668,0.095389,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.78,0.706726,0.099094,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.79,0.694652,0.10055,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.8,0.682246,0.098275,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.81,0.669455,0.096493,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.82,0.660383,0.094578,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.83,0.649219,0.091687,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.84,0.636569,0.090276,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.85,0.623725,0.089737,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.86,0.609678,0.091772,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.87,0.596261,0.09081,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.88,0.581438,0.089342,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.89,0.567176,0.083209,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.9,0.555848,0.080497,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.91,0.539829,0.072895,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.92,0.523759,0.069355,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.93,0.513632,0.063411,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.94,0.502369,0.058571,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.95,0.489547,0.049796,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.96,0.477168,0.042151,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.97,0.467273,0.042299,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.98,0.455927,0.041085,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,0.99,0.445457,0.03813,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,5,M4,Random Forest,1.0,0.219169,0.040243,25,0.7969224932728112,0.0700116128406931,0.2052469135802469,M4 Random Forest  AP 0.797
EXP-A2,6,M5,Gradient Boosting,0.0,0.92,0.276887,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.01,0.898133,0.200328,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.02,0.900493,0.155638,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.03,0.89637,0.150862,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.04,0.900046,0.135459,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.05,0.910906,0.124447,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.06,0.914256,0.106647,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.07,0.906677,0.106121,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.08,0.895179,0.094408,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.09,0.889427,0.094725,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.1,0.894318,0.092909,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.11,0.894724,0.090868,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.12,0.900265,0.08713,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.13,0.905958,0.08203,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.14,0.901728,0.076341,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.15,0.899112,0.078819,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.16,0.895442,0.076186,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.17,0.894935,0.078018,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.18,0.896854,0.080014,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.19,0.891943,0.083043,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.2,0.892459,0.081368,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.21,0.894032,0.080087,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.22,0.891689,0.082627,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.23,0.889566,0.082337,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.24,0.884725,0.082647,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.25,0.877776,0.084596,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
EXP-A2,6,M5,Gradient Boosting,0.26,0.878759,0.082787,25,0.7835505091617324,0.070068180444748,0.2052469135802469,M5 Gradient Boosting  AP 0.784
