run,rank,model_id,model_name,x,mean,sd,n_folds,roc_auc_mean,roc_auc_sd,legend
EXP-A1,4,M8,XGBoost / LightGBM,0.56,0.998797,0.002815,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.57,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.58,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.59,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.6,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.61,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.62,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.63,0.999392,0.002106,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.64,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.65,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.66,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.67,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.68,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.69,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.7,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.71,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.72,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.73,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.74,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.75,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.76,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.77,0.999695,0.001527,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.78,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.79,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.8,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.81,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.82,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.83,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.84,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.85,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.86,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.87,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.88,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.89,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.9,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.91,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.92,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.93,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.94,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.95,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.96,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.97,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.98,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,0.99,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,4,M8,XGBoost / LightGBM,1.0,1.0,0.0,25,0.9410446008725418,0.0179668080784246,M8 XGBoost / LightGBM  AUC 0.941
EXP-A1,5,M4,Random Forest,0.0,0.151451,0.087125,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.01,0.350665,0.132514,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.02,0.483832,0.152869,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.03,0.560687,0.153394,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.04,0.626329,0.146681,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.05,0.673875,0.13713,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.06,0.711352,0.128182,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.07,0.742589,0.125223,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.08,0.762952,0.10856,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.09,0.781509,0.086292,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.1,0.804174,0.075233,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.11,0.817855,0.066449,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.12,0.83313,0.061485,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.13,0.84446,0.058954,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.14,0.85625,0.057654,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.15,0.866758,0.055755,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.16,0.878566,0.051985,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.17,0.88676,0.050148,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.18,0.894271,0.047753,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.19,0.901561,0.04447,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.2,0.9117,0.041291,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.21,0.917117,0.041029,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.22,0.924858,0.04194,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.23,0.931796,0.039825,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.24,0.938986,0.038091,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.25,0.946595,0.036186,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.26,0.951837,0.035327,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.27,0.960177,0.035598,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.28,0.967308,0.030411,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.29,0.973719,0.029617,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.3,0.978863,0.027595,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.31,0.981912,0.02676,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.32,0.984952,0.024965,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.33,0.988007,0.021962,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.34,0.990191,0.018564,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.35,0.99175,0.015047,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.36,0.995139,0.008858,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.37,0.996536,0.007038,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.38,0.997864,0.004699,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.39,0.998197,0.003911,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.4,0.998799,0.002809,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.41,0.999401,0.002074,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.42,0.999704,0.001481,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.43,0.999704,0.001481,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.44,0.99971,0.001452,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.45,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.46,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.47,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.48,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.49,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.5,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.51,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.52,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.53,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.54,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.55,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.56,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.57,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.58,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.59,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.6,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.61,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.62,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.63,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.64,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.65,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.66,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.67,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.68,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.69,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.7,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.71,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.72,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.73,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.74,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.75,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.76,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.77,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.78,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.79,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.8,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.81,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.82,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.83,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.84,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.85,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.86,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.87,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.88,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.89,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.9,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.91,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.92,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.93,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.94,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.95,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.96,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.97,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.98,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,0.99,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,5,M4,Random Forest,1.0,1.0,0.0,25,0.9418026774787452,0.0202358454844307,M4 Random Forest  AUC 0.942
EXP-A1,6,M3,SVM (RBF kernel),0.0,0.028975,0.062235,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.01,0.227472,0.149742,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.02,0.339482,0.15771,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.03,0.424619,0.163414,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.04,0.496441,0.158072,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.05,0.555451,0.150526,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.06,0.60395,0.143767,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.07,0.654881,0.14315,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.08,0.691053,0.136565,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.09,0.720694,0.126494,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.1,0.749636,0.115148,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.11,0.772755,0.10201,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.12,0.796839,0.082434,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.13,0.812195,0.081605,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.14,0.829274,0.07642,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.15,0.839181,0.072339,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.16,0.851807,0.068036,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.17,0.864772,0.064795,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.18,0.873801,0.065542,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.19,0.883745,0.060695,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.2,0.889202,0.056783,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.21,0.89857,0.049939,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.22,0.906677,0.049456,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.23,0.912671,0.047873,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.24,0.919026,0.044598,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.25,0.926266,0.04195,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.26,0.931084,0.042063,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.27,0.938645,0.037489,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.28,0.945571,0.034063,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.29,0.951869,0.031536,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.3,0.954596,0.029539,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.31,0.959706,0.027612,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.32,0.964499,0.025326,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.33,0.9681,0.024701,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.34,0.972626,0.021857,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.35,0.976842,0.02029,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.36,0.980434,0.01916,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.37,0.983438,0.016849,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.38,0.985561,0.015164,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.39,0.987964,0.014412,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.4,0.989486,0.013881,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.41,0.990689,0.013408,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.42,0.99158,0.012153,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
EXP-A1,6,M3,SVM (RBF kernel),0.43,0.993091,0.009679,25,0.924078273935299,0.0235862736288842,M3 SVM (RBF kernel)  AUC 0.924
