run,task,model_id,fold_label,duration_band,n_units,n_records_corpus,reported,median_duration_sec,min_duration_sec,n_classes_present,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative
EXP-A2,binary,M5,r3f2,medium,299,1496,True,12.163,6.908,2,0.7357859531772575,0.7939281288723667,0.8666666666666667,0.7211895910780669,0.25742574257425743,0.3969465648854962,0.37343466588148855,0.893184634448575,0.5457273852688517,26.0,75.0,194.0,4.0,299.0,30.0,269.0
EXP-A2,binary,M5,r3f3,long,352,1744,True,29.7205,20.062,2,0.9034090909090909,0.9098143236074271,0.9230769230769231,0.896551724137931,0.7567567567567568,0.8316831683168316,0.7723036162066252,0.9610121679087196,0.8114523693679309,84.0,27.0,234.0,7.0,352.0,91.0,261.0
EXP-A2,binary,M5,r3f3,medium,299,1496,True,12.329,6.8515,2,0.7157190635451505,0.6922905525846702,0.6590909090909091,0.7254901960784313,0.29292929292929293,0.40559440559440557,0.2895021387201145,0.818716577540107,0.5293406772384586,29.0,70.0,185.0,15.0,299.0,44.0,255.0
EXP-A2,binary,M5,r3f4,long,326,1744,True,27.932000000000002,20.001,2,0.9233128834355828,0.9285285885645742,0.9390243902439024,0.9180327868852459,0.7938144329896907,0.8603351955307262,0.8134072278389057,0.9707616953218713,0.8994815332334781,77.0,20.0,224.0,5.0,326.0,82.0,244.0
EXP-A2,binary,M5,r3f4,medium,317,1496,True,12.283,7.6315,2,0.886435331230284,0.7076987511422479,0.4489795918367347,0.9664179104477612,0.7096774193548387,0.55,0.50555155949709,0.8617879987816023,0.6268270487943748,22.0,9.0,259.0,27.0,317.0,49.0,268.0
EXP-A2,binary,M5,r4f0,long,387,1744,True,30.253,20.016,2,0.7906976744186046,0.8075335397316821,0.8431372549019608,0.7719298245614035,0.5695364238410596,0.6798418972332015,0.5555210543673965,0.8923976608187135,0.728598886052644,86.0,65.0,220.0,16.0,387.0,102.0,285.0
EXP-A2,binary,M5,r4f0,medium,268,1496,True,11.44,6.3335,2,0.8097014925373134,0.7904725992961287,0.7647058823529411,0.8162393162393162,0.37681159420289856,0.5048543689320388,0.44221296405480703,0.9088738059326295,0.6537016186843025,26.0,43.0,191.0,8.0,268.0,34.0,234.0
EXP-A2,binary,M5,r4f1,long,335,1744,True,26.994,20.079,2,0.9462686567164179,0.9481258366800536,0.9518072289156626,0.9444444444444444,0.8494623655913979,0.8977272727272727,0.8640127252373682,0.983457640084146,0.9301948515584807,79.0,14.0,238.0,4.0,335.0,83.0,252.0
EXP-A2,binary,M5,r4f1,medium,309,1496,True,11.666,5.3055,2,0.8511326860841424,0.7843630268199233,0.6875,0.8812260536398467,0.515625,0.5892857142857143,0.5083595272445479,0.9030172413793103,0.6965423503558896,33.0,31.0,230.0,15.0,309.0,48.0,261.0
EXP-A2,binary,M5,r4f2,long,329,1744,True,30.7485,20.027,2,0.8936170212765957,0.9129251700680272,0.9523809523809523,0.8734693877551021,0.7207207207207207,0.8205128205128205,0.7616129168416897,0.9663751214771623,0.8721191569885228,80.0,31.0,214.0,4.0,329.0,84.0,245.0
EXP-A2,binary,M5,r4f2,medium,318,1496,True,12.6615,6.6075,2,0.8427672955974843,0.7703703703703704,0.6666666666666666,0.8740740740740741,0.48484848484848486,0.5614035087719298,0.4773306855840498,0.8854166666666666,0.6432399136053111,32.0,34.0,236.0,16.0,318.0,48.0,270.0
EXP-A2,binary,M5,r4f3,long,360,1744,True,29.3835,20.001,2,0.8888888888888888,0.8805000191138805,0.8613861386138614,0.8996138996138996,0.7699115044247787,0.8130841121495327,0.7367286331435935,0.9524828930769524,0.8619511887202844,87.0,26.0,233.0,14.0,360.0,101.0,259.0
EXP-A2,binary,M5,r4f3,medium,291,1496,True,12.837,7.8495,2,0.865979381443299,0.7071984435797665,0.5,0.914396887159533,0.4358974358974359,0.4657534246575342,0.39074185211514023,0.8868162050812542,0.5970119716241818,17.0,22.0,235.0,17.0,291.0,34.0,257.0
EXP-A2,binary,M5,r4f4,long,333,1744,True,29.829,20.039,2,0.8948948948948949,0.894219736087206,0.8928571428571429,0.8955823293172691,0.7425742574257426,0.8108108108108109,0.7449086128971073,0.9494167144769554,0.8145450442633123,75.0,26.0,223.0,9.0,333.0,84.0,249.0
EXP-A2,binary,M5,r4f4,medium,310,1496,True,11.556999999999999,7.3645,2,0.8709677419354839,0.731736914489119,0.5319148936170213,0.9315589353612167,0.5813953488372093,0.5555555555555556,0.4809081759063188,0.8665965536768869,0.6033263134621801,25.0,18.0,245.0,22.0,310.0,47.0,263.0
EXP-A2,binary,M6,r0f0,long,383,1744,True,30.72,20.001,2,0.7859007832898173,0.8578224101479915,0.9883720930232558,0.7272727272727273,0.5120481927710844,0.6746031746031746,0.602616573370554,0.9126145172656801,0.6951314002709639,85.0,81.0,216.0,1.0,383.0,86.0,297.0
EXP-A2,binary,M6,r0f0,medium,264,1496,True,12.54925,6.6075,2,0.8712121212121212,0.7848025528520144,0.6521739130434783,0.9174311926605505,0.625,0.6382978723404256,0.5601876652266872,0.9114479457518947,0.7362229010205004,30.0,18.0,200.0,16.0,264.0,46.0,218.0
EXP-A2,binary,M6,r0f1,long,327,1744,True,28.821,20.016,2,0.8929663608562691,0.9224715962004097,0.989010989010989,0.8559322033898306,0.7258064516129032,0.8372093023255814,0.7804504715579027,0.9777891599925499,0.927383663115556,90.0,34.0,202.0,1.0,327.0,91.0,236.0
EXP-A2,binary,M6,r0f1,medium,324,1496,True,12.044,6.637,2,0.7685185185185185,0.7286683770586775,0.6744186046511628,0.7829181494661922,0.32222222222222224,0.43609022556390975,0.3464131019339149,0.8599685508565753,0.5925496363831768,29.0,61.0,220.0,14.0,324.0,43.0,281.0
EXP-A2,binary,M6,r0f2,long,303,1744,True,28.55,20.062,2,0.9570957095709571,0.9616417337936325,0.9696969696969697,0.9535864978902954,0.8533333333333334,0.9078014184397163,0.8830456280521105,0.9838895281933256,0.9279007294912658,64.0,11.0,226.0,2.0,303.0,66.0,237.0
EXP-A2,binary,M6,r0f2,medium,341,1496,True,11.708,5.3055,2,0.8592375366568915,0.724860646599777,0.5076923076923077,0.9420289855072463,0.673469387755102,0.5789473684210527,0.5035762094354671,0.8929765886287626,0.676776968963304,33.0,16.0,260.0,32.0,341.0,65.0,276.0
EXP-A2,binary,M6,r0f3,long,352,1744,True,27.685000000000002,20.038,2,0.9090909090909091,0.9273795905486963,0.9702970297029703,0.8844621513944223,0.7716535433070866,0.8596491228070176,0.8050969889937287,0.9768056486923593,0.9396656255248762,98.0,29.0,222.0,3.0,352.0,101.0,251.0
EXP-A2,binary,M6,r0f3,medium,303,1496,True,10.314,6.3335,2,0.8250825082508251,0.6484082397003745,0.4166666666666667,0.8801498127340824,0.3191489361702128,0.3614457831325301,0.2652931148987743,0.8155430711610487,0.4641879577871485,15.0,32.0,235.0,21.0,303.0,36.0,267.0
EXP-A2,binary,M6,r0f4,long,379,1744,True,29.62,20.046,2,0.8232189973614775,0.8700912470429198,0.9818181818181818,0.758364312267658,0.6242774566473989,0.7632508833922261,0.6744575650522261,0.9230483271375465,0.7369716004986593,108.0,65.0,204.0,2.0,379.0,110.0,269.0
EXP-A2,binary,M6,r0f4,medium,264,1496,True,13.4435,8.0,2,0.8371212121212122,0.911522633744856,1.0,0.823045267489712,0.328125,0.49411764705882355,0.5196746370519363,0.9858906525573192,0.8753808444852231,21.0,43.0,200.0,0.0,264.0,21.0,243.0
EXP-A2,binary,M6,r1f0,long,343,1744,True,30.6505,20.079,2,0.7900874635568513,0.8370087644896805,0.9259259259259259,0.7480916030534351,0.5319148936170213,0.6756756756756757,0.5818072185699599,0.8933182546414098,0.6378351285424202,75.0,66.0,196.0,6.0,343.0,81.0,262.0
EXP-A2,binary,M6,r1f0,medium,304,1496,True,10.86375,5.3055,2,0.8914473684210527,0.7469193210881191,0.5294117647058824,0.9644268774703557,0.75,0.6206896551724138,0.5710994883699302,0.8797953964194374,0.6402813547445888,27.0,9.0,244.0,24.0,304.0,51.0,253.0
EXP-A2,binary,M6,r1f1,long,355,1744,True,30.308,20.225,2,0.9014084507042254,0.9100980392156863,0.93,0.8901960784313725,0.768595041322314,0.8416289592760181,0.7783719282389012,0.959764705882353,0.8719519507713387,93.0,28.0,227.0,7.0,355.0,100.0,255.0
EXP-A2,binary,M6,r1f1,medium,300,1496,True,12.3235,6.3335,2,0.88,0.6799242424242424,0.4166666666666667,0.9431818181818182,0.5,0.45454545454545453,0.3897897214345537,0.8637415824915825,0.5330103975477595,15.0,15.0,249.0,21.0,300.0,36.0,264.0
EXP-A2,binary,M6,r1f2,long,338,1744,True,27.4405,20.016,2,0.9260355029585798,0.9321756804524567,0.9456521739130435,0.9186991869918699,0.8130841121495327,0.8743718592964824,0.8270921683530326,0.9860374690703428,0.9665978681401275,87.0,20.0,226.0,5.0,338.0,92.0,246.0
EXP-A2,binary,M6,r1f2,medium,306,1496,True,13.262,7.7315,2,0.8888888888888888,0.7173725151253241,0.48717948717948717,0.947565543071161,0.5757575757575758,0.5277777777777778,0.46739522026241553,0.9152981849611063,0.6743972194260801,19.0,14.0,253.0,20.0,306.0,39.0,267.0
EXP-A2,binary,M6,r1f3,long,332,1744,True,28.646,20.038,2,0.8825301204819277,0.9055829228243021,0.9540229885057471,0.8571428571428571,0.7033898305084746,0.8097560975609757,0.7452542037866655,0.9333333333333333,0.7314078440362082,83.0,35.0,210.0,4.0,332.0,87.0,245.0
EXP-A2,binary,M6,r1f3,medium,319,1496,True,11.558,7.4495,2,0.8432601880877743,0.6934578720787208,0.4791666666666667,0.9077490774907749,0.4791666666666667,0.4791666666666667,0.38691574415744157,0.8640067650676506,0.6240501974855265,23.0,25.0,246.0,25.0,319.0,48.0,271.0
EXP-A2,binary,M6,r1f4,long,376,1744,True,29.656,20.001,2,0.8643617021276596,0.9095744680851063,1.0,0.8191489361702128,0.6482758620689655,0.7866108786610879,0.7287211282504582,0.9648030783159801,0.8661216145384611,94.0,51.0,231.0,0.0,376.0,94.0,282.0
EXP-A2,binary,M6,r1f4,medium,267,1496,True,12.5305,7.3645,2,0.7940074906367042,0.8350763807285546,0.8918918918918919,0.7782608695652173,0.39285714285714285,0.5454545454545454,0.49862425868829535,0.9321974148061105,0.7589587412128563,33.0,51.0,179.0,4.0,267.0,37.0,230.0
EXP-A2,binary,M6,r2f0,long,343,1744,True,30.161,20.038,2,0.7580174927113703,0.837856463878327,0.9875,0.688212927756654,0.4906832298136646,0.6556016597510373,0.5725803816270822,0.9162072243346007,0.6988852920892357,79.0,82.0,181.0,1.0,343.0,80.0,263.0
EXP-A2,binary,M6,r2f0,medium,301,1496,True,11.666,5.3055,2,0.7674418604651163,0.719529411764706,0.6470588235294118,0.792,0.38823529411764707,0.4852941176470588,0.3658823529411765,0.8447843137254902,0.5838089089350855,33.0,52.0,198.0,18.0,301.0,51.0,250.0
EXP-A2,binary,M6,r2f1,long,354,1744,True,29.729,20.027,2,0.8757062146892656,0.9046157525510203,0.9693877551020408,0.83984375,0.6985294117647058,0.811965811965812,0.744402978142506,0.9608976403061225,0.8678898516362064,95.0,41.0,215.0,3.0,354.0,98.0,256.0
EXP-A2,binary,M6,r2f1,medium,297,1496,True,11.1225,6.9855,2,0.8282828282828283,0.7466475095785441,0.6388888888888888,0.8544061302681992,0.3770491803278688,0.4742268041237113,0.3985266012661139,0.8785653469561515,0.5620404702959317,23.0,38.0,223.0,13.0,297.0,36.0,261.0
EXP-A2,binary,M6,r2f2,long,340,1744,True,29.6715,20.062,2,0.9058823529411765,0.928386092371562,0.9787234042553191,0.8780487804878049,0.7540983606557377,0.8518518518518519,0.7988931121854487,0.9861183186299948,0.9582541652614678,92.0,30.0,216.0,2.0,340.0,94.0,246.0
EXP-A2,binary,M6,r2f2,medium,315,1496,True,12.0475,6.6075,2,0.8031746031746032,0.8077120383036935,0.813953488372093,0.8014705882352942,0.39325842696629215,0.5303030303030303,0.46929285229806744,0.8859439124487005,0.6094104733439186,35.0,54.0,218.0,8.0,315.0,43.0,272.0
EXP-A2,binary,M6,r2f3,long,334,1744,True,29.845,20.001,2,0.8532934131736527,0.8987603305785123,1.0,0.7975206611570248,0.6524822695035462,0.7896995708154506,0.7213654351074108,0.947403880704276,0.7816405340336502,92.0,49.0,193.0,0.0,334.0,92.0,242.0
EXP-A2,binary,M6,r2f3,medium,309,1496,True,12.461,7.7595,2,0.912621359223301,0.8622507122507121,0.7948717948717948,0.9296296296296296,0.62,0.6966292134831461,0.653308855605418,0.9566951566951567,0.8050254438558455,31.0,19.0,251.0,8.0,309.0,39.0,270.0
EXP-A2,binary,M6,r2f4,long,373,1744,True,28.726,20.046,2,0.8954423592493298,0.8969964664310954,0.9,0.8939929328621908,0.7297297297297297,0.8059701492537313,0.7430516011077646,0.9437377306635258,0.7422709307657056,81.0,30.0,253.0,9.0,373.0,90.0,283.0
EXP-A2,binary,M6,r2f4,medium,274,1496,True,12.030999999999999,6.8515,2,0.8722627737226277,0.7295771756978653,0.5238095238095238,0.9353448275862069,0.5945945945945946,0.5569620253164557,0.48400774040820854,0.8864942528735633,0.6685445297092903,22.0,15.0,217.0,20.0,274.0,42.0,232.0
EXP-A2,binary,M6,r3f0,long,348,1744,True,30.62875,20.027,2,0.8017241379310345,0.8695143212951432,0.9863013698630136,0.7527272727272727,0.5142857142857142,0.676056338028169,0.6136113191687403,0.9149688667496887,0.6728177585534614,72.0,68.0,207.0,1.0,348.0,73.0,275.0
EXP-A2,binary,M6,r3f0,medium,296,1496,True,10.9635,6.3335,2,0.8378378378378378,0.7557229788467111,0.6206896551724138,0.8907563025210085,0.5806451612903226,0.6,0.4988827095691486,0.8881483627933933,0.7080635682411698,36.0,26.0,212.0,22.0,296.0,58.0,238.0
EXP-A2,binary,M6,r3f1,long,362,1744,True,28.9675,20.038,2,0.8867403314917127,0.9122171945701357,0.9705882352941176,0.8538461538461538,0.7226277372262774,0.8284518828451883,0.764700397929864,0.941553544494721,0.8134899539222444,99.0,38.0,222.0,3.0,362.0,102.0,260.0
EXP-A2,binary,M6,r3f1,medium,285,1496,True,12.507,5.3055,2,0.9052631578947369,0.8,0.6666666666666666,0.9333333333333333,0.5405405405405406,0.5970149253731343,0.5478419260491365,0.9019607843137254,0.5977902624918279,20.0,17.0,238.0,10.0,285.0,30.0,255.0
EXP-A2,binary,M6,r3f2,long,356,1744,True,29.097,20.016,2,0.851123595505618,0.8912830188679246,0.9905660377358491,0.792,0.6687898089171974,0.7984790874524715,0.7207216509794249,0.9637358490566038,0.8802887045450828,105.0,52.0,198.0,1.0,356.0,106.0,250.0
EXP-A2,binary,M6,r3f2,medium,299,1496,True,12.163,6.908,2,0.7525083612040134,0.8328376703841388,0.9333333333333333,0.7323420074349443,0.28,0.4307692307692308,0.4239090598056212,0.9255266418835192,0.6472942587943116,28.0,72.0,197.0,2.0,299.0,30.0,269.0
EXP-A2,binary,M6,r3f3,long,352,1744,True,29.7205,20.062,2,0.8892045454545454,0.9217085596395942,0.989010989010989,0.8544061302681992,0.703125,0.821917808219178,0.7676342924833395,0.9656856553408277,0.8493216805788008,90.0,38.0,223.0,1.0,352.0,91.0,261.0
EXP-A2,binary,M6,r3f3,medium,299,1496,True,12.329,6.8515,2,0.745819397993311,0.7287433155080214,0.7045454545454546,0.7529411764705882,0.32978723404255317,0.4492753623188406,0.3490872431377323,0.8580213903743316,0.5642279195726104,31.0,63.0,192.0,13.0,299.0,44.0,255.0
EXP-A2,binary,M6,r3f4,long,326,1744,True,27.932000000000002,20.001,2,0.9049079754601227,0.9364754098360656,1.0,0.8729508196721312,0.7256637168141593,0.841025641025641,0.7959074923628031,0.9687624950019992,0.8588383221708045,82.0,31.0,213.0,0.0,326.0,82.0,244.0
EXP-A2,binary,M6,r3f4,medium,317,1496,True,12.283,7.6315,2,0.8454258675078864,0.7167986597624125,0.5306122448979592,0.9029850746268657,0.5,0.5148514851485149,0.4232796768807331,0.8662808406944867,0.6495350402079062,26.0,26.0,242.0,23.0,317.0,49.0,268.0
EXP-A2,binary,M6,r4f0,long,387,1744,True,30.253,20.016,2,0.8087855297157622,0.8449948400412797,0.9215686274509803,0.7684210526315789,0.5875,0.7175572519083969,0.6172941925284041,0.8978672170622635,0.7090214358940607,94.0,66.0,219.0,8.0,387.0,102.0,285.0
EXP-A2,binary,M6,r4f0,medium,268,1496,True,11.44,6.3335,2,0.8805970149253731,0.7933634992458523,0.6764705882352942,0.9102564102564102,0.5227272727272727,0.5897435897435898,0.5271486670987157,0.9184263448969332,0.6366035305474309,23.0,21.0,213.0,11.0,268.0,34.0,234.0
EXP-A2,binary,M6,r4f1,long,335,1744,True,26.994,20.079,2,0.8895522388059701,0.9225473321858864,0.9879518072289156,0.8571428571428571,0.6949152542372882,0.8159203980099502,0.7637897145736854,0.9745649263721553,0.8768457880519797,82.0,36.0,216.0,1.0,335.0,83.0,252.0
EXP-A2,binary,M6,r4f1,medium,309,1496,True,11.666,5.3055,2,0.7702265372168284,0.7619731800766283,0.75,0.7739463601532567,0.37894736842105264,0.5034965034965035,0.4113002852486802,0.9013409961685823,0.7358669424055163,36.0,59.0,202.0,12.0,309.0,48.0,261.0
EXP-A2,binary,M6,r4f2,long,329,1744,True,30.7485,20.027,2,0.8814589665653495,0.9086734693877552,0.9642857142857143,0.8530612244897959,0.6923076923076923,0.8059701492537313,0.7445061065785418,0.9659378036929058,0.8914771132423813,81.0,36.0,209.0,3.0,329.0,84.0,245.0
EXP-A2,binary,M6,r4f2,medium,318,1496,True,12.6615,6.6075,2,0.8836477987421384,0.7516203703703703,0.5625,0.9407407407407408,0.627906976744186,0.5934065934065934,0.5268387601190049,0.8982253086419754,0.6815927169509404,27.0,16.0,254.0,21.0,318.0,48.0,270.0
EXP-A2,binary,M6,r4f3,long,360,1744,True,29.3835,20.001,2,0.8805555555555555,0.9049084445124049,0.9603960396039604,0.8494208494208494,0.7132352941176471,0.8185654008438819,0.7504191969490154,0.955005925302955,0.8416254286786214,97.0,39.0,220.0,4.0,360.0,101.0,259.0
EXP-A2,binary,M6,r4f3,medium,291,1496,True,12.837,7.8495,2,0.8281786941580757,0.7751201647974365,0.7058823529411765,0.8443579766536965,0.375,0.4897959183673469,0.42673230660612854,0.8962005035477225,0.6163274785159746,24.0,40.0,217.0,10.0,291.0,34.0,257.0
EXP-A2,binary,M6,r4f4,long,333,1744,True,29.829,20.039,2,0.8768768768768769,0.9137263339070568,0.9880952380952381,0.8393574297188755,0.6747967479674797,0.8019323671497585,0.7445952716334319,0.9491298527443106,0.7989512084058426,83.0,40.0,209.0,1.0,333.0,84.0,249.0
EXP-A2,binary,M6,r4f4,medium,310,1496,True,11.556999999999999,7.3645,2,0.8258064516129032,0.6963837877194401,0.5106382978723404,0.8821292775665399,0.43636363636363634,0.47058823529411764,0.3687321418382908,0.8455626567429819,0.5421054729089408,24.0,31.0,232.0,23.0,310.0,47.0,263.0
EXP-A2,binary,M7,r0f0,long,383,1744,True,30.72,20.001,2,0.783289817232376,0.8561389084644899,0.9883720930232558,0.7239057239057239,0.5089820359281437,0.6719367588932806,0.5993655236341038,0.9135541461122857,0.6989265078188414,85.0,82.0,215.0,1.0,383.0,86.0,297.0
EXP-A2,binary,M7,r0f0,medium,264,1496,True,12.54925,6.6075,2,0.8598484848484849,0.7693458316713203,0.6304347826086957,0.908256880733945,0.5918367346938775,0.6105263157894737,0.5255694915956884,0.9090546469884324,0.7334090394037828,29.0,20.0,198.0,17.0,264.0,46.0,218.0
EXP-A2,binary,M7,r0f1,long,327,1744,True,28.821,20.016,2,0.8929663608562691,0.9224715962004097,0.989010989010989,0.8559322033898306,0.7258064516129032,0.8372093023255814,0.7804504715579027,0.9777891599925499,0.927383663115556,90.0,34.0,202.0,1.0,327.0,91.0,236.0
EXP-A2,binary,M7,r0f1,medium,324,1496,True,12.044,6.637,2,0.7685185185185185,0.7286683770586775,0.6744186046511628,0.7829181494661922,0.32222222222222224,0.43609022556390975,0.3464131019339149,0.8599685508565753,0.5925496363831768,29.0,61.0,220.0,14.0,324.0,43.0,281.0
EXP-A2,binary,M7,r0f2,long,303,1744,True,28.55,20.062,2,0.9570957095709571,0.9616417337936325,0.9696969696969697,0.9535864978902954,0.8533333333333334,0.9078014184397163,0.8830456280521105,0.9838895281933256,0.9279007294912658,64.0,11.0,226.0,2.0,303.0,66.0,237.0
EXP-A2,binary,M7,r0f2,medium,341,1496,True,11.708,5.3055,2,0.8592375366568915,0.724860646599777,0.5076923076923077,0.9420289855072463,0.673469387755102,0.5789473684210527,0.5035762094354671,0.8929765886287626,0.676776968963304,33.0,16.0,260.0,32.0,341.0,65.0,276.0
EXP-A2,binary,M7,r0f3,long,352,1744,True,27.685000000000002,20.038,2,0.9090909090909091,0.9273795905486963,0.9702970297029703,0.8844621513944223,0.7716535433070866,0.8596491228070176,0.8050969889937287,0.9768056486923593,0.9396656255248762,98.0,29.0,222.0,3.0,352.0,101.0,251.0
EXP-A2,binary,M7,r0f3,medium,303,1496,True,10.314,6.3335,2,0.8250825082508251,0.6484082397003745,0.4166666666666667,0.8801498127340824,0.3191489361702128,0.3614457831325301,0.2652931148987743,0.8155430711610487,0.4641879577871485,15.0,32.0,235.0,21.0,303.0,36.0,267.0
EXP-A2,binary,M7,r0f4,long,379,1744,True,29.62,20.046,2,0.8232189973614775,0.8700912470429198,0.9818181818181818,0.758364312267658,0.6242774566473989,0.7632508833922261,0.6744575650522261,0.9230483271375465,0.7369716004986593,108.0,65.0,204.0,2.0,379.0,110.0,269.0
EXP-A2,binary,M7,r0f4,medium,264,1496,True,13.4435,8.0,2,0.8371212121212122,0.911522633744856,1.0,0.823045267489712,0.328125,0.49411764705882355,0.5196746370519363,0.9858906525573192,0.8753808444852231,21.0,43.0,200.0,0.0,264.0,21.0,243.0
EXP-A2,binary,M7,r1f0,long,343,1744,True,30.6505,20.079,2,0.7900874635568513,0.8370087644896805,0.9259259259259259,0.7480916030534351,0.5319148936170213,0.6756756756756757,0.5818072185699599,0.8933182546414098,0.6378351285424202,75.0,66.0,196.0,6.0,343.0,81.0,262.0
EXP-A2,binary,M7,r1f0,medium,304,1496,True,10.86375,5.3055,2,0.8914473684210527,0.7469193210881191,0.5294117647058824,0.9644268774703557,0.75,0.6206896551724138,0.5710994883699302,0.8797953964194374,0.6402813547445888,27.0,9.0,244.0,24.0,304.0,51.0,253.0
EXP-A2,binary,M7,r1f1,long,355,1744,True,30.308,20.225,2,0.9014084507042254,0.9100980392156863,0.93,0.8901960784313725,0.768595041322314,0.8416289592760181,0.7783719282389012,0.959764705882353,0.8719519507713387,93.0,28.0,227.0,7.0,355.0,100.0,255.0
EXP-A2,binary,M7,r1f1,medium,300,1496,True,12.3235,6.3335,2,0.88,0.6799242424242424,0.4166666666666667,0.9431818181818182,0.5,0.45454545454545453,0.3897897214345537,0.8637415824915825,0.5330103975477595,15.0,15.0,249.0,21.0,300.0,36.0,264.0
EXP-A2,binary,M7,r1f2,long,338,1744,True,27.4405,20.016,2,0.9260355029585798,0.9321756804524567,0.9456521739130435,0.9186991869918699,0.8130841121495327,0.8743718592964824,0.8270921683530326,0.9860374690703428,0.9665978681401275,87.0,20.0,226.0,5.0,338.0,92.0,246.0
EXP-A2,binary,M7,r1f2,medium,306,1496,True,13.262,7.7315,2,0.8888888888888888,0.7173725151253241,0.48717948717948717,0.947565543071161,0.5757575757575758,0.5277777777777778,0.46739522026241553,0.9152981849611063,0.6743972194260801,19.0,14.0,253.0,20.0,306.0,39.0,267.0
EXP-A2,binary,M7,r1f3,long,332,1744,True,28.646,20.038,2,0.8825301204819277,0.9055829228243021,0.9540229885057471,0.8571428571428571,0.7033898305084746,0.8097560975609757,0.7452542037866655,0.9333333333333333,0.7314078440362082,83.0,35.0,210.0,4.0,332.0,87.0,245.0
EXP-A2,binary,M7,r1f3,medium,319,1496,True,11.558,7.4495,2,0.8432601880877743,0.6934578720787208,0.4791666666666667,0.9077490774907749,0.4791666666666667,0.4791666666666667,0.38691574415744157,0.8640067650676506,0.6240501974855265,23.0,25.0,246.0,25.0,319.0,48.0,271.0
EXP-A2,binary,M7,r1f4,long,376,1744,True,29.656,20.001,2,0.8643617021276596,0.9095744680851063,1.0,0.8191489361702128,0.6482758620689655,0.7866108786610879,0.7287211282504582,0.9648030783159801,0.8661216145384611,94.0,51.0,231.0,0.0,376.0,94.0,282.0
EXP-A2,binary,M7,r1f4,medium,267,1496,True,12.5305,7.3645,2,0.7940074906367042,0.8350763807285546,0.8918918918918919,0.7782608695652173,0.39285714285714285,0.5454545454545454,0.49862425868829535,0.9321974148061105,0.7589587412128563,33.0,51.0,179.0,4.0,267.0,37.0,230.0
EXP-A2,binary,M7,r2f0,long,343,1744,True,30.161,20.038,2,0.7580174927113703,0.837856463878327,0.9875,0.688212927756654,0.4906832298136646,0.6556016597510373,0.5725803816270822,0.9162072243346007,0.6988852920892357,79.0,82.0,181.0,1.0,343.0,80.0,263.0
EXP-A2,binary,M7,r2f0,medium,301,1496,True,11.666,5.3055,2,0.7674418604651163,0.719529411764706,0.6470588235294118,0.792,0.38823529411764707,0.4852941176470588,0.3658823529411765,0.8447843137254902,0.5838089089350855,33.0,52.0,198.0,18.0,301.0,51.0,250.0
EXP-A2,binary,M7,r2f1,long,354,1744,True,29.729,20.027,2,0.8757062146892656,0.9046157525510203,0.9693877551020408,0.83984375,0.6985294117647058,0.811965811965812,0.744402978142506,0.9608976403061225,0.8678898516362064,95.0,41.0,215.0,3.0,354.0,98.0,256.0
EXP-A2,binary,M7,r2f1,medium,297,1496,True,11.1225,6.9855,2,0.8282828282828283,0.7466475095785441,0.6388888888888888,0.8544061302681992,0.3770491803278688,0.4742268041237113,0.3985266012661139,0.8785653469561515,0.5620404702959317,23.0,38.0,223.0,13.0,297.0,36.0,261.0
EXP-A2,binary,M7,r2f2,long,340,1744,True,29.6715,20.062,2,0.9058823529411765,0.928386092371562,0.9787234042553191,0.8780487804878049,0.7540983606557377,0.8518518518518519,0.7988931121854487,0.9861183186299948,0.9582541652614678,92.0,30.0,216.0,2.0,340.0,94.0,246.0
EXP-A2,binary,M7,r2f2,medium,315,1496,True,12.0475,6.6075,2,0.8031746031746032,0.8077120383036935,0.813953488372093,0.8014705882352942,0.39325842696629215,0.5303030303030303,0.46929285229806744,0.8859439124487005,0.6094104733439186,35.0,54.0,218.0,8.0,315.0,43.0,272.0
EXP-A2,binary,M7,r2f3,long,334,1744,True,29.845,20.001,2,0.8532934131736527,0.8987603305785123,1.0,0.7975206611570248,0.6524822695035462,0.7896995708154506,0.7213654351074108,0.947403880704276,0.7816405340336502,92.0,49.0,193.0,0.0,334.0,92.0,242.0
EXP-A2,binary,M7,r2f3,medium,309,1496,True,12.461,7.7595,2,0.912621359223301,0.8622507122507121,0.7948717948717948,0.9296296296296296,0.62,0.6966292134831461,0.653308855605418,0.9566951566951567,0.8050254438558455,31.0,19.0,251.0,8.0,309.0,39.0,270.0
EXP-A2,binary,M7,r2f4,long,373,1744,True,28.726,20.046,2,0.8954423592493298,0.8969964664310954,0.9,0.8939929328621908,0.7297297297297297,0.8059701492537313,0.7430516011077646,0.9437377306635258,0.7422709307657056,81.0,30.0,253.0,9.0,373.0,90.0,283.0
EXP-A2,binary,M7,r2f4,medium,274,1496,True,12.030999999999999,6.8515,2,0.8722627737226277,0.7295771756978653,0.5238095238095238,0.9353448275862069,0.5945945945945946,0.5569620253164557,0.48400774040820854,0.8864942528735633,0.6685445297092903,22.0,15.0,217.0,20.0,274.0,42.0,232.0
