run,task,model_id,fold_label,quality_group,n_units,n_records_corpus,reported,mean_snr_proxy_db,n_classes_present,accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,support,n_classes,ovr_auc_macro,precision_normal,recall_normal,f1_normal,support_normal,precision_murmur,recall_murmur,f1_murmur,support_murmur,precision_extrahls,recall_extrahls,f1_extrahls,support_extrahls,precision_artifact,recall_artifact,f1_artifact,support_artifact
EXP-B1,pascal_a,M1,r0f0,clean,41,86,True,32.149809097560976,4,0.5853658536585366,0.6322916666666667,0.6310027733177639,0.572464051892015,0.6399305555555556,0.6322916666666667,41.0,4.0,0.8410984848484848,0.4375,0.4666666666666667,0.45161290322580644,15.0,0.7222222222222222,0.8125,0.7647058823529411,16.0,0.4,0.25,0.3076923076923077,8.0,1.0,1.0,1.0,2.0
EXP-B1,pascal_a,M1,r0f0,low_quality_other,3,7,False,19.919568666666667,2,0.3333333333333333,0.5,0.16666666666666666,0.2222222222222222,0.125,0.25,3.0,4.0,,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M1,r0f0,noisy,18,31,False,1.7072776111111112,1,0.8888888888888888,0.8888888888888888,0.23529411764705882,0.9411764705882353,0.25,0.2222222222222222,18.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8888888888888888,0.9411764705882353,18.0
EXP-B1,pascal_a,M1,r0f1,clean,45,86,True,26.98411924444444,4,0.5555555555555556,0.538375350140056,0.5457740788623142,0.5772211448682036,0.5691724941724942,0.538375350140056,45.0,4.0,0.7838920075452583,0.46153846153846156,0.4,0.42857142857142855,15.0,0.8,0.7058823529411765,0.75,17.0,0.18181818181818182,0.3333333333333333,0.23529411764705882,6.0,0.8333333333333334,0.7142857142857143,0.7692307692307693,7.0
EXP-B1,pascal_a,M1,r0f1,low_quality_other,4,7,False,19.13731425,2,0.5,0.6666666666666666,0.375,0.625,0.5,0.3333333333333333,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M1,r0f1,noisy,13,31,False,-3.00005423076923,2,0.9230769230769231,0.5,0.24,0.8861538461538461,0.23076923076923078,0.25,13.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,1.0,0.96,12.0
EXP-B1,pascal_a,M1,r1f0,clean,40,86,True,32.32250524999999,4,0.675,0.6260416666666667,0.5899119067917022,0.661926683716965,0.625,0.6260416666666667,40.0,4.0,0.8706188394276629,0.75,0.4,0.5217391304347826,15.0,0.8333333333333334,0.9375,0.8823529411764706,16.0,0.4166666666666667,0.8333333333333334,0.5555555555555556,6.0,0.5,0.3333333333333333,0.4,3.0
EXP-B1,pascal_a,M1,r1f0,low_quality_other,5,7,False,18.7185886,3,0.8,0.8888888888888888,0.6166666666666667,0.8133333333333332,0.625,0.6666666666666666,5.0,4.0,,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M1,r1f0,noisy,17,31,False,-1.0876332941176472,2,0.8235294117647058,0.90625,0.32413793103448274,0.867342799188641,0.3125,0.453125,17.0,4.0,,0.25,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,0.896551724137931,16.0
EXP-B1,pascal_a,M1,r1f1,clean,46,86,True,26.946246282608694,4,0.5652173913043478,0.580514705882353,0.5984124331550802,0.5699357707509881,0.6218487394957983,0.580514705882353,46.0,4.0,0.7885574579196469,0.4117647058823529,0.4666666666666667,0.4375,15.0,0.6470588235294118,0.6470588235294118,0.6470588235294118,17.0,0.42857142857142855,0.375,0.4,8.0,1.0,0.8333333333333334,0.9090909090909091,6.0
EXP-B1,pascal_a,M1,r1f1,low_quality_other,2,7,False,21.357509999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M1,r1f1,noisy,14,31,False,0.730004142857143,1,1.0,1.0,0.25,1.0,0.25,0.25,14.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0
EXP-B1,pascal_a,M1,r2f0,clean,42,86,True,28.775591714285717,4,0.5952380952380952,0.5816964285714286,0.6048371647509578,0.6155765371282613,0.6376984126984128,0.5816964285714286,42.0,4.0,0.79769181711146,0.4,0.42857142857142855,0.41379310344827586,14.0,0.9285714285714286,0.8125,0.8666666666666667,16.0,0.2222222222222222,0.2857142857142857,0.25,7.0,1.0,0.8,0.8888888888888888,5.0
EXP-B1,pascal_a,M1,r2f0,low_quality_other,5,7,False,18.3572156,3,0.4,0.6666666666666666,0.375,0.3,0.3333333333333333,0.5,5.0,4.0,,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M1,r2f0,noisy,15,31,False,1.5469073999999996,2,0.9333333333333333,0.5,0.2413793103448276,0.9011494252873563,0.23333333333333334,0.25,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,14.0
EXP-B1,pascal_a,M1,r2f1,clean,44,86,True,30.087561068181813,4,0.5681818181818182,0.5546218487394958,0.5793801391524351,0.5807889138059916,0.6575396825396825,0.5546218487394958,44.0,4.0,0.8041493108129137,0.4444444444444444,0.5,0.47058823529411764,16.0,0.7857142857142857,0.6470588235294118,0.7096774193548387,17.0,0.4,0.5714285714285714,0.47058823529411764,7.0,1.0,0.5,0.6666666666666666,4.0
EXP-B1,pascal_a,M1,r2f1,low_quality_other,2,7,False,22.2609425,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M1,r2f1,noisy,16,31,False,-1.9670824375000002,1,0.75,0.75,0.21428571428571427,0.8571428571428571,0.25,0.1875,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.8571428571428571,16.0
EXP-B1,pascal_a,M1,r3f0,clean,43,86,True,32.44826395348837,4,0.6046511627906976,0.5352678571428572,0.5363412863412864,0.5833791880303508,0.5535714285714286,0.5352678571428572,43.0,4.0,0.8381223052842836,0.5,0.42857142857142855,0.46153846153846156,14.0,0.7142857142857143,0.9375,0.8108108108108109,16.0,0.5,0.375,0.42857142857142855,8.0,0.5,0.4,0.4444444444444444,5.0
EXP-B1,pascal_a,M1,r3f0,low_quality_other,4,7,False,19.062804,3,0.75,0.6666666666666666,0.45,0.65,0.41666666666666663,0.5,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.8,2.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M1,r3f0,noisy,15,31,False,-2.431633666666666,2,0.8666666666666667,0.4642857142857143,0.23214285714285715,0.8666666666666667,0.23214285714285715,0.23214285714285715,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
EXP-B1,pascal_a,M1,r3f1,clean,43,86,True,26.445399744186048,4,0.5813953488372093,0.6773897058823529,0.6,0.5844961240310077,0.6386217948717949,0.6773897058823529,43.0,4.0,0.7907239819004523,0.625,0.3125,0.4166666666666667,16.0,0.8461538461538461,0.6470588235294118,0.7333333333333333,17.0,0.3333333333333333,1.0,0.5,6.0,0.75,0.75,0.75,4.0
EXP-B1,pascal_a,M1,r3f1,low_quality_other,3,7,False,20.018915666666665,1,0.3333333333333333,0.3333333333333333,0.125,0.5,0.25,0.08333333333333333,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,3.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M1,r3f1,noisy,16,31,False,1.7627998124999997,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M1,r4f0,clean,43,86,True,30.324076790697678,4,0.627906976744186,0.6555059523809523,0.6348746229260935,0.626784524185345,0.6440340909090909,0.6555059523809523,43.0,4.0,0.8519544791096515,0.4,0.2857142857142857,0.3333333333333333,14.0,0.8125,0.8125,0.8125,16.0,0.36363636363636365,0.6666666666666666,0.47058823529411764,6.0,1.0,0.8571428571428571,0.9230769230769231,7.0
EXP-B1,pascal_a,M1,r4f0,low_quality_other,5,7,False,20.4947452,2,0.6,0.75,0.3333333333333333,0.6666666666666666,0.375,0.375,5.0,4.0,,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,0.6666666666666666,4.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M1,r4f0,noisy,14,31,False,0.9529216428571429,2,0.8571428571428571,0.46153846153846156,0.24,0.8914285714285715,0.25,0.23076923076923078,14.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9230769230769231,0.96,13.0
EXP-B1,pascal_a,M1,r4f1,clean,43,86,True,28.569586906976742,4,0.5813953488372093,0.6911764705882353,0.6476708074534161,0.5626462516250181,0.6671626984126984,0.6911764705882353,43.0,4.0,0.8275809362206421,0.5714285714285714,0.25,0.34782608695652173,16.0,0.7222222222222222,0.7647058823529411,0.7428571428571429,17.0,0.375,0.75,0.5,8.0,1.0,1.0,1.0,2.0
EXP-B1,pascal_a,M1,r4f1,low_quality_other,2,7,False,16.9171185,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
EXP-B1,pascal_a,M1,r4f1,noisy,17,31,False,-1.271212411764706,1,1.0,1.0,0.25,1.0,0.25,0.25,17.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0
EXP-B1,pascal_a,M3,r0f0,clean,41,86,True,32.149809097560976,4,0.6097560975609756,0.6177083333333333,0.48022273425499235,0.5419055112210108,0.4125,0.6177083333333333,41.0,4.0,0.8815850815850816,0.5,0.5333333333333333,0.5161290322580645,15.0,0.75,0.9375,0.8333333333333334,16.0,0.0,0.0,0.0,8.0,0.4,1.0,0.5714285714285714,2.0
EXP-B1,pascal_a,M3,r0f0,low_quality_other,3,7,False,19.919568666666667,2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M3,r0f0,noisy,18,31,False,1.7072776111111112,1,1.0,1.0,0.25,1.0,0.25,0.25,18.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0
EXP-B1,pascal_a,M3,r0f1,clean,45,86,True,26.98411924444444,4,0.6,0.6387955182072829,0.5961722488038278,0.5913207260575682,0.6146214896214895,0.6387955182072829,45.0,4.0,0.8001810427274824,0.5714285714285714,0.26666666666666666,0.36363636363636365,15.0,0.7222222222222222,0.7647058823529411,0.7428571428571429,17.0,0.3076923076923077,0.6666666666666666,0.42105263157894735,6.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7.0
EXP-B1,pascal_a,M3,r0f1,low_quality_other,4,7,False,19.13731425,2,1.0,1.0,0.5,1.0,0.5,0.5,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M3,r0f1,noisy,13,31,False,-3.00005423076923,2,0.9230769230769231,0.5,0.24,0.8861538461538461,0.23076923076923078,0.25,13.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,1.0,0.96,12.0
EXP-B1,pascal_a,M3,r1f0,clean,40,86,True,32.32250524999999,4,0.625,0.75,0.5537162162162163,0.492195945945946,0.4476190476190476,0.75,40.0,4.0,0.8644752749072602,0.0,0.0,0.0,15.0,0.7619047619047619,1.0,0.8648648648648649,16.0,0.42857142857142855,1.0,0.6,6.0,0.6,1.0,0.75,3.0
EXP-B1,pascal_a,M3,r1f0,low_quality_other,5,7,False,18.7185886,3,0.6,0.7777777777777777,0.5,0.6,0.5833333333333333,0.5833333333333333,5.0,4.0,,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,3.0,1.0,1.0,1.0,1.0
EXP-B1,pascal_a,M3,r1f0,noisy,17,31,False,-1.0876332941176472,2,0.9411764705882353,0.5,0.24242424242424243,0.912655971479501,0.23529411764705882,0.25,17.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,1.0,0.9696969696969697,16.0
EXP-B1,pascal_a,M3,r1f1,clean,46,86,True,26.946246282608694,4,0.5869565217391305,0.5514705882352942,0.5148970398970399,0.5383750209837166,0.48863636363636365,0.5514705882352942,46.0,4.0,0.8136694567177611,0.45454545454545453,0.6666666666666666,0.5405405405405406,15.0,0.6666666666666666,0.7058823529411765,0.6857142857142857,17.0,0.0,0.0,0.0,8.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,6.0
EXP-B1,pascal_a,M3,r1f1,low_quality_other,2,7,False,21.357509999999998,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M3,r1f1,noisy,14,31,False,0.730004142857143,1,1.0,1.0,0.25,1.0,0.25,0.25,14.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0
EXP-B1,pascal_a,M3,r2f0,clean,42,86,True,28.775591714285717,4,0.6190476190476191,0.5950892857142858,0.5851190476190475,0.6051020408163266,0.5848684210526316,0.5950892857142858,42.0,4.0,0.8191181345199203,0.5,0.35714285714285715,0.4166666666666667,14.0,0.7894736842105263,0.9375,0.8571428571428571,16.0,0.25,0.2857142857142857,0.26666666666666666,7.0,0.8,0.8,0.8,5.0
EXP-B1,pascal_a,M3,r2f0,low_quality_other,5,7,False,18.3572156,3,0.2,0.3333333333333333,0.125,0.1,0.08333333333333333,0.25,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.3333333333333333,1.0,0.5,1.0
EXP-B1,pascal_a,M3,r2f0,noisy,15,31,False,1.5469073999999996,2,0.9333333333333333,0.5,0.2413793103448276,0.9011494252873563,0.23333333333333334,0.25,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,0.9655172413793104,14.0
EXP-B1,pascal_a,M3,r2f1,clean,44,86,True,30.087561068181813,4,0.5681818181818182,0.5652573529411764,0.47156684815486993,0.5208436451630644,0.42628205128205127,0.5652573529411764,44.0,4.0,0.8571393741430506,0.5384615384615384,0.4375,0.4827586206896552,16.0,0.6666666666666666,0.8235294117647058,0.7368421052631579,17.0,0.0,0.0,0.0,7.0,0.5,1.0,0.6666666666666666,4.0
EXP-B1,pascal_a,M3,r2f1,low_quality_other,2,7,False,22.2609425,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M3,r2f1,noisy,16,31,False,-1.9670824375000002,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M3,r3f0,clean,43,86,True,32.44826395348837,4,0.627906976744186,0.609375,0.5466420966420966,0.5593432756223454,0.496279761904762,0.609375,43.0,4.0,0.8520088835594735,0.4375,0.5,0.4666666666666667,14.0,0.7142857142857143,0.9375,0.8108108108108109,16.0,0.0,0.0,0.0,8.0,0.8333333333333334,1.0,0.9090909090909091,5.0
EXP-B1,pascal_a,M3,r3f0,low_quality_other,4,7,False,19.062804,3,0.25,0.3333333333333333,0.125,0.125,0.08333333333333333,0.25,4.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.3333333333333333,1.0,0.5,1.0
EXP-B1,pascal_a,M3,r3f0,noisy,15,31,False,-2.431633666666666,2,0.8666666666666667,0.4642857142857143,0.23214285714285715,0.8666666666666667,0.23214285714285715,0.23214285714285715,15.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,14.0
EXP-B1,pascal_a,M3,r3f1,clean,43,86,True,26.445399744186048,4,0.46511627906976744,0.5220588235294118,0.4793855606758832,0.47601614689386634,0.4896825396825396,0.5220588235294118,43.0,4.0,0.7352070679276562,0.4444444444444444,0.25,0.32,16.0,0.7142857142857143,0.5882352941176471,0.6451612903225806,17.0,0.2,0.5,0.2857142857142857,6.0,0.6,0.75,0.6666666666666666,4.0
EXP-B1,pascal_a,M3,r3f1,low_quality_other,3,7,False,20.018915666666665,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M3,r3f1,noisy,16,31,False,1.7627998124999997,1,1.0,1.0,0.25,1.0,0.25,0.25,16.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0
EXP-B1,pascal_a,M3,r4f0,clean,43,86,True,30.324076790697678,4,0.6511627906976745,0.6733630952380952,0.6588942307692307,0.6525939177101968,0.6667613636363636,0.6733630952380952,43.0,4.0,0.8703877831033003,0.45454545454545453,0.35714285714285715,0.4,14.0,0.8125,0.8125,0.8125,16.0,0.4,0.6666666666666666,0.5,6.0,1.0,0.8571428571428571,0.9230769230769231,7.0
EXP-B1,pascal_a,M3,r4f0,low_quality_other,5,7,False,20.4947452,2,0.2,0.125,0.1,0.32,0.25,0.0625,5.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.4,4.0,0.0,0.0,0.0,0.0
EXP-B1,pascal_a,M3,r4f0,noisy,14,31,False,0.9529216428571429,2,0.8571428571428571,0.46153846153846156,0.23076923076923078,0.8571428571428571,0.23076923076923078,0.23076923076923078,14.0,4.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,13.0
