task,model_id,kind,feature,importance_mean,importance_sd,importance_min,importance_max,rank_mean,rank_sd,rank_best,rank_worst,n_folds,n_folds_positive,rank
binary,M5,impurity,time_shannon_entropy,0.0002554530827669215,0.00026148366073514126,2.0760322389482933e-08,0.0006394341522255513,123.4,12.561846997953765,106,137,5,5,135
binary,M5,impurity,time_hjorth_activity,0.00021186938593157736,0.00022224956848796207,8.92975059006505e-06,0.0005365136375467981,125.8,10.756393447619885,110,136,5,5,136
binary,M5,impurity,freq_flux_std,0.00019054870773982157,0.00019676959604144492,0.0,0.00042800823894847457,127.2,9.5236547606473,114,137,5,4,137
binary,M5,impurity,freq_dominant,0.0001779986922376922,0.0003418661567255519,0.0,0.0007868035136891022,128.8,16.76901905300367,99,138,5,3,138
binary,M5,permutation,mfcc_04_mean,0.03797185886015552,0.02538408233225461,0.013125183877611002,0.06841807657396252,1.8,0.8366600265340756,1,3,5,5,1
binary,M5,permutation,dwt_cD1_entropy,0.027158400686757688,0.01176884314931856,0.011340835539864647,0.0422354656786156,2.0,0.7071067811865476,1,3,5,5,2
binary,M5,permutation,time_zcr_mean,0.01916900711234894,0.009302157953644086,0.008956667340281166,0.0331644420635984,3.0,2.0,1,5,5,5,3
binary,M5,permutation,dwt_cD5_energy,0.009255791659822623,0.008447492348186373,-0.0011115575197535254,0.021938422009873237,26.4,47.87274798880883,3,112,5,4,4
binary,M5,permutation,dwt_cD1_energy,0.005399388636947404,0.011183588782593458,-0.006369520447190346,0.023185750922977266,54.0,63.95701681598353,3,134,5,3,5
binary,M5,permutation,mfcc_02_mean,0.004696739414143105,0.005792435459834336,-0.001008978319235554,0.013280303243806978,47.2,54.06200144278789,6,121,5,3,6
binary,M5,permutation,mfcc_05_std,0.0036402172232216203,0.011507616886743564,-0.012561128339694727,0.015892491122722906,50.2,63.14427923414757,4,138,5,3,7
binary,M5,permutation,time_iqr,0.0029434196703661208,0.00807946964396125,-0.009885260370697257,0.008442073962874186,51.0,62.44997998398398,4,138,5,3,8
binary,M5,permutation,chroma_07_std,0.00270694562904473,0.002988958575907374,0.0,0.006915269196822593,31.6,25.025986494042545,4,62,5,4,9
binary,M5,permutation,mfcc_01_mean,0.002567279249309047,0.004792882561472618,-0.0006700500147102329,0.010982019558661982,51.0,36.24913792078372,8,98,5,4,10
binary,M5,permutation,freq_centroid_std,0.002379451716075469,0.0026600321259613708,-0.0004826254826254539,0.00626906536910562,34.2,29.192464781172554,12,82,5,4,11
binary,M5,permutation,dwt_cD1_std,0.0022871346899640344,0.004671791651699808,-0.0009652509652509078,0.00970417987292238,62.2,48.32908027264744,6,103,5,2,12
binary,M5,permutation,freq_rolloff85_mean,0.002037625495331421,0.005235432836009301,-0.0015535543893129833,0.011198160796393098,63.6,47.95623004365543,5,119,5,3,13
binary,M5,permutation,time_duration,0.0019407757697254204,0.006757483514821984,-0.007731685789938237,0.008401657091717396,57.2,66.67233309252046,7,137,5,3,14
binary,M5,permutation,freq_band_power_350_400,0.001791770577586231,0.00850441237026324,-0.006506325389820533,0.016209170588732724,80.8,50.26629089161045,4,135,5,1,15
binary,M5,permutation,chroma_11_std,0.001776094774627568,0.002142167754488846,-0.0009122665203960989,0.005086325143129722,42.6,43.33358974283114,8,118,5,4,16
binary,M5,permutation,freq_band_power_250_350,0.0016536770295261527,0.00419814411801982,-0.002233009708737921,0.008794250256685033,60.4,42.10463157421045,7,117,5,3,17
binary,M5,permutation,chroma_05_std,0.0016475283637562566,0.001831844754181043,0.0,0.003842685229546694,37.2,24.045789652244736,7,62,5,3,18
binary,M5,permutation,time_kurtosis,0.0016312131406826015,0.002756286285867493,0.0,0.006505932418341298,41.8,17.683325479106017,11,55,5,3,19
binary,M5,permutation,freq_flatness_mean,0.0014205204298348706,0.0012080576868546032,0.00016219514009796487,0.002877434264295697,33.8,14.411800720243116,21,58,5,5,20
binary,M5,permutation,mfcc_13_delta_mean,0.0013826205222736965,0.0013222057446719254,-0.00022157106152026484,0.0028112053659499537,42.6,35.302974378938664,22,105,5,4,21
binary,M5,permutation,freq_bandwidth_mean,0.0013512553210233082,0.0026485107086801954,-0.000970873786407811,0.005400056545094789,63.0,41.89868733027325,15,105,5,3,22
binary,M5,permutation,env_peak_rate,0.0013066594571723323,0.0027103707801465994,-0.0011068680776709194,0.00559701492537309,53.0,41.53311931459037,10,101,5,3,23
binary,M5,permutation,mfcc_11_delta_mean,0.0012815307460369496,0.00197095542764615,-0.0004791452762525128,0.004014598540146075,55.8,42.186490728668105,10,101,5,3,24
binary,M5,permutation,mfcc_03_std,0.0012651950194222604,0.003113982770752334,-0.0016860186568215195,0.005952859247355058,58.0,49.05609034564414,13,118,5,3,25
binary,M5,permutation,dwt_cD5_mean_abs,0.001198172265819424,0.004113890270943705,-0.004545454545454552,0.007048792464622167,50.2,47.39936708438204,9,132,5,4,26
binary,M5,permutation,mfcc_04_std,0.0011830874101061628,0.0018120564804414636,0.0,0.004360668422540725,42.6,22.93032926061028,17,78,5,4,27
binary,M5,permutation,time_zcr_std,0.0011493461036104049,0.003995038813149407,-0.0043593704030597145,0.006618008124637376,58.0,49.26966612430005,10,129,5,3,28
binary,M5,permutation,chroma_01_mean,0.0011204648033406595,0.004307181414151266,-0.002720860675862624,0.008306794803145246,75.2,54.64155927496945,9,124,5,2,29
binary,M5,permutation,dwt_cA5_energy,0.0010639864883570205,0.0016646558989763434,-0.0007881289875574016,0.002714680269424874,55.4,49.932955049746454,11,117,5,3,30
binary,M5,permutation,dwt_cD2_mean_abs,0.0010412216857715827,0.0011226395132565025,0.0,0.002237148139312972,39.6,17.84096409950987,17,56,5,3,31
binary,M5,permutation,mfcc_10_std,0.0009373103405303752,0.001245285341830104,-0.0006968125581263696,0.0019060885129478012,50.4,30.426961728046393,21,89,5,3,32
binary,M5,permutation,mfcc_12_mean,0.0008085134889986167,0.0031247977879419638,-0.0008687258687258392,0.0063844221830883785,79.0,40.168395536789866,8,107,5,1,33
binary,M5,permutation,dwt_cA5_mean_abs,0.0008014014528160484,0.0015320325967458966,-0.0015775159935743298,0.002169519905309025,43.8,31.783643592262987,26,100,5,4,34
binary,M5,permutation,mfcc_05_delta_mean,0.0007945325084616807,0.0029927096139092347,-0.0035489487076469485,0.004560634670123798,58.2,49.0581287861655,15,130,5,3,35
binary,M5,permutation,chroma_06_std,0.0007446759641445233,0.0007846930955208914,0.0,0.0018790688498718678,44.0,10.222524150130436,28,55,5,3,36
binary,M5,permutation,mfcc_06_std,0.0007285035393539086,0.0017801466072911599,-0.0015986528760250861,0.002192610448938326,57.6,44.25833254879809,17,109,5,3,37
binary,M5,permutation,dwt_cD2_std,0.0006858032486003852,0.0011513863394357429,-0.00048828125,0.002045382372470317,55.0,30.894983411550815,29,97,5,3,38
binary,M5,permutation,dwt_cD5_std,0.0005894568023639479,0.0030556847672048716,-0.004159329079938823,0.0034262886452668616,52.8,47.562590341569916,19,135,5,4,39
binary,M5,permutation,time_hjorth_complexity,0.0005777529436444296,0.004013840751834437,-0.002971462194763186,0.006358347097599882,76.0,56.32051136131489,11,123,5,2,40
binary,M5,permutation,mfcc_12_std,0.0005604295995408281,0.000641676395194373,0.0,0.0013496616651956783,48.2,18.97893569197177,26,76,5,4,41
binary,M5,permutation,chroma_02_std,0.0005411191829883166,0.000882588399003117,0.0,0.0020309477756286108,46.2,12.537942414925984,30,62,5,2,42
binary,M5,permutation,freq_band_power_20_50,0.0005203544570616092,0.0020130669122278085,-0.0015986528760250861,0.003735696323080839,63.4,37.25318778306093,18,102,5,3,43
binary,M5,permutation,mfcc_09_std,0.0005083109722211975,0.0007932101148030266,-0.00017191331059942527,0.0017578125,57.0,28.801041647829337,22,85,5,3,44
binary,M5,permutation,dwt_cD5_entropy,0.0005060269753675373,0.001116095997572541,-0.00030876597770931327,0.002272727272727271,63.2,33.086250920888574,13,98,5,2,45
binary,M5,permutation,env_kurtosis,0.0004898268973785536,0.002264107562759505,-0.0020060531965649165,0.0035097722220618134,62.4,48.9979591411724,15,127,5,2,46
binary,M5,permutation,mfcc_07_std,0.00039967117106627593,0.0004097859089956582,0.0,0.0008566933225554796,48.8,12.517987058628878,30,62,5,3,47
binary,M5,permutation,chroma_04_std,0.00036615996067748793,0.001443548295960645,-0.0009396922543953523,0.002845689908796689,66.8,40.91698913654327,9,119,5,2,48
binary,M5,permutation,freq_flux_std,0.00036545987530318903,0.0008171931242265272,0.0,0.001827299376515945,54.0,18.76166303929372,31,83,5,1,49
binary,M5,permutation,mfcc_01_std,0.00036520324592176367,0.0024210142800262353,-0.0031071087786259666,0.003491659598529884,61.0,44.83859944289072,19,130,5,3,50
binary,M5,permutation,dwt_cD3_energy,0.00034903900194016796,0.0005363494957054135,0.0,0.0012668038215484124,53.0,17.406895185529212,33,78,5,3,51
binary,M5,permutation,mfcc_08_std,0.0003471087505804138,0.0008570081425714456,-0.0006796116504854455,0.00146484375,61.6,28.597202660400196,24,99,5,3,52
binary,M5,permutation,chroma_01_std,0.0003460096352990516,0.0003414560190643219,0.0,0.0008704061895551063,49.2,5.761944116355173,43,55,5,4,53
binary,M5,permutation,mfcc_02_std,0.00030853842519399375,0.0006665201494162516,-0.0001953125,0.0011605415860734935,67.6,25.841826560829638,37,94,5,2,54
binary,M5,permutation,time_peak_to_peak,0.000307022934502279,0.0025247122606732566,-0.0020140469919497474,0.004615462340136778,72.2,42.357998064120075,12,120,5,1,55
binary,M5,permutation,time_range,0.0002793323937418068,0.001973104508518071,-0.002290076335877833,0.002777216432345042,64.0,46.647615158762406,21,122,5,2,56
binary,M5,permutation,time_autocorr_peak_value,0.00024431639906332683,0.004190300034324475,-0.00609356505672799,0.005034745472672408,64.6,55.832786066969646,16,138,5,3,57
binary,M5,permutation,chroma_06_mean,0.00024351075555760997,0.0016199127707430473,-0.0019002057323224686,0.0019441793893129721,62.0,46.84549071148684,20,120,5,3,58
binary,M5,permutation,mfcc_03_delta_mean,0.0002410633662377371,0.0018948590319015424,-0.002286306118422865,0.003039926094864154,62.4,37.84573952243502,19,111,5,3,59
binary,M5,permutation,time_energy,0.00022416082678154963,0.005364236861767264,-0.007614004118858509,0.005420201223121024,61.2,63.39321730279983,13,136,5,3,60
binary,M5,permutation,chroma_02_mean,0.0002170383501908857,0.0007269068953426195,-0.00078125,0.0011368540094936375,66.0,35.45419580247167,34,109,5,3,61
binary,M5,permutation,freq_spectral_entropy,0.00016080025759107166,0.0004071426536801708,-0.0002840231393129833,0.000593983660036379,64.4,17.501428513124292,39,87,5,2,62
binary,M5,permutation,chroma_11_mean,0.00015430173463073737,0.000842904146556304,-0.0011363636363636465,0.0010393881225540635,62.4,26.931394319641157,40,109,5,3,63
binary,M5,permutation,mfcc_11_mean,0.00010945173125193274,0.0016811668635009671,-0.0018446601941748074,0.002528941366667614,66.6,42.01547334018742,26,115,5,3,64
binary,M5,permutation,time_std,9.875916145401398e-05,0.0003799134718052581,-0.0001941747572815622,0.0007633587786259666,67.2,15.562776101968442,47,83,5,1,65
binary,M5,permutation,mfcc_10_delta_mean,7.994675068067041e-05,0.004501997247961874,-0.007727644223994523,0.0031779281965648607,48.6,50.40138886975239,14,137,5,4,66
binary,M5,permutation,chroma_04_mean,7.541564279774476e-05,0.003431567362900101,-0.002916889778203602,0.005721152458211786,73.0,47.07971962533337,9,120,5,1,67
binary,M5,permutation,mfcc_06_delta_mean,6.830275718489701e-05,0.001937335754231251,-0.0019623834406304885,0.00212788119577999,71.2,46.964880495962085,18,125,5,2,68
binary,M5,permutation,freq_band_power_50_100,5.975867426391444e-05,0.002223201785678739,-0.0025152284996679875,0.003603265666372446,77.2,48.64360184032428,6,131,5,1,69
binary,M5,permutation,freq_flux_mean,4.0471599231559636e-05,0.003120597686312965,-0.0033965872315387057,0.005121466617817083,85.4,42.71182506051456,14,125,5,2,70
binary,M5,permutation,dwt_cD3_std,-9.178286134021713e-06,0.00043311847088986776,-0.00070513005571754,0.00046430685116828353,62.6,29.202739597510366,42,114,5,2,71
binary,M5,permutation,freq_centroid_mean,-1.0387723933591529e-05,0.002649928508953374,-0.003722204999577217,0.0024874963224477574,68.8,52.45664876829247,12,124,5,3,72
binary,M5,permutation,chroma_10_std,-2.339486405100289e-05,0.00046140073727157945,-0.0005859375,0.0006822612085770174,74.0,22.22611077089287,49,101,5,1,73
binary,M5,permutation,freq_dominant,-5.791505791505446e-05,0.00012950200641889903,-0.0002895752895752723,0.0,65.0,14.713938969562161,48,83,5,0,74
binary,M5,permutation,mfcc_08_delta_mean,-5.800924875567274e-05,0.001655866387196833,-0.002632391879964735,0.0017408123791102126,70.6,40.1098491645132,26,122,5,2,75
binary,M5,permutation,time_min,-6.284174499551872e-05,0.0006834168018065916,-0.00070513005571754,0.001073753628498242,77.0,33.52610922848042,36,114,5,1,76
binary,M5,permutation,freq_bandwidth_std,-8.492785504575104e-05,0.0008668562902541627,-0.0007736943907157068,0.0013154174664821827,75.6,33.77573093213528,35,116,5,2,77
binary,M5,permutation,mfcc_04_delta_mean,-8.961726522815683e-05,0.00048074504444841113,-0.0005791505791505336,0.0006076965270359946,75.4,16.318700928689143,55,92,5,2,78
binary,M5,permutation,mfcc_09_delta_mean,-0.00011776489527784984,0.00014938097285824604,-0.00037313432835820446,0.0,78.0,19.862024066041204,55,108,5,0,79
binary,M5,permutation,freq_rolloff85_std,-0.00012559432284386268,0.0014342062833451546,-0.0019760963076301485,0.002039004593749183,79.0,36.91882988394946,27,126,5,1,80
binary,M5,permutation,dwt_cD4_std,-0.00012579005500736208,0.0004975838256544397,-0.0009746588693957392,0.00034570859435892885,66.6,24.419254697881343,48,108,5,1,81
binary,M5,permutation,time_rms,-0.00012660468049506822,0.00029153893957938477,-0.000633401910774134,9.746588693957393e-05,71.2,14.149204924659195,55,87,5,1,82
binary,M5,permutation,dwt_cD3_mean_abs,-0.00014421917896759276,0.003296529743509592,-0.0044776119402985095,0.0045361700858778334,72.8,49.047935736379365,10,136,5,2,83
binary,M5,permutation,freq_total_power,-0.0001647660719586974,0.0006989123282414594,-0.0012605856393129832,0.0005580136966998994,76.2,28.542950092798744,41,114,5,3,84
binary,M5,permutation,dwt_cD1_mean_abs,-0.00018884319948049512,0.0011124122615466807,-0.0020721190429219384,0.00087890625,64.4,29.091235793620047,30,107,5,2,85
binary,M5,permutation,dwt_cA5_entropy,-0.00022496694276320507,0.001347294822931829,-0.0017762577228596864,0.001845954400698968,81.6,39.27212752067298,29,114,5,2,86
binary,M5,permutation,chroma_12_std,-0.00022897000454010774,0.00040605681480341285,-0.0009501063940597687,1.1102230246251566e-17,78.8,19.86705816169067,52,107,5,1,87
binary,M5,permutation,time_skewness,-0.0002460524895086703,0.002909211087420694,-0.003746160133021392,0.0033458327753225657,78.2,52.49476164342495,20,125,5,2,88
binary,M5,permutation,chroma_10_mean,-0.00025685482187006283,0.0007478763424524806,-0.0015755362452726574,0.0002912621359223433,66.8,32.94996206371109,40,124,5,1,89
binary,M5,permutation,dwt_cA5_std,-0.0002765408939137148,0.0021458272741828916,-0.003927232759349464,0.0017093262724330537,63.4,39.30394382247155,20,127,5,3,90
binary,M5,permutation,time_shannon_entropy,-0.0002793648101435275,0.0007466499246502604,-0.0015894935602964288,0.0002901353965183651,72.0,21.656407827707714,48,101,5,1,91
binary,M5,permutation,time_var,-0.0002829290643061188,0.00031344723955433314,-0.00068359375,0.0,82.0,14.594519519326424,62,103,5,0,92
binary,M5,permutation,chroma_03_mean,-0.00028680926748469337,0.0012197799539401385,-0.002286306118422865,0.001047572280999398,73.2,29.448259710889538,39,111,5,1,93
binary,M5,permutation,time_median,-0.000307697212590432,0.0018001218184608096,-0.0022990219465649163,0.0019068102427898914,83.0,46.438130884005226,32,129,5,2,94
binary,M5,permutation,time_max,-0.0003278460296806363,0.004723832592393734,-0.0068166445903671494,0.005168307399174299,62.4,62.98650649147006,11,136,5,3,95
binary,M5,permutation,mfcc_07_delta_mean,-0.00032831564143169566,0.002281267645294973,-0.00418578993821711,0.0017797255023533243,71.0,42.49705872175156,30,128,5,3,96
binary,M5,permutation,freq_rolloff95_mean,-0.0003302169911232599,0.001533008320242586,-0.002408061194469002,0.001436964115592221,75.8,40.083662507310876,35,119,5,2,97
binary,M5,permutation,dwt_cD4_entropy,-0.00034927112791572674,0.0012473284136839272,-0.002210917904348486,0.0007599815237160246,74.6,28.83227358360766,50,109,5,2,98
binary,M5,permutation,time_crest_factor,-0.00037481978928469937,0.0018040633448866146,-0.003531973057520443,0.0008771929824561653,65.6,37.159117319979494,35,123,5,3,99
binary,M5,permutation,time_hjorth_activity,-0.000390891412789216,0.0008740597708176176,-0.00195445706394608,0.0,70.8,23.636835659622463,48,106,5,0,100
binary,M5,permutation,chroma_08_std,-0.0004060560036699479,0.0008630461023226039,-0.00185546875,0.00037878787878787846,82.0,37.013511046643494,37,124,5,1,101
binary,M5,permutation,chroma_09_mean,-0.0004230194137509158,0.0009075122583892827,-0.0014619883040935533,0.0003731343283581712,78.2,33.36465195382682,46,117,5,3,102
binary,M5,permutation,env_skew,-0.00043548260907682045,0.0008925707833185036,-0.0016409238011180216,0.000389863547758329,77.6,35.84410690755176,47,122,5,2,103
binary,M5,permutation,chroma_09_std,-0.00043799427699163783,0.0009817054462461557,-0.002189781021897763,9.746588693957393e-05,75.6,23.244354153213205,48,108,5,1,104
binary,M5,permutation,time_hjorth_mobility,-0.00044607445815947783,0.0013969721260315069,-0.0029077304624749003,0.0005802707930367302,68.8,28.331960751066983,46,118,5,2,105
binary,M5,permutation,mfcc_08_mean,-0.0004504457958265684,0.0007296886546899434,-0.00146484375,0.00019305019305020376,83.4,29.652993103563762,47,117,5,1,106
binary,M5,permutation,mfcc_01_delta_mean,-0.00046580524726391303,0.0031871037492156203,-0.004377036739431195,0.0038883587786259443,79.0,55.37598757584374,11,133,5,2,107
binary,M5,permutation,mfcc_07_mean,-0.0005013258687342882,0.003268754151673941,-0.004287755010936945,0.0033300614913825298,70.4,57.58298359758723,17,132,5,2,108
binary,M5,permutation,chroma_07_mean,-0.0005459394444014244,0.0020879610483449306,-0.004068849871769531,0.0015342747867019835,80.4,36.943199644860215,25,129,5,1,109
binary,M5,permutation,dwt_cD3_entropy,-0.0007066698414279427,0.001758955212045441,-0.0038346851145038665,0.0003980477062036192,77.8,38.88701582790842,48,136,5,1,110
binary,M5,permutation,freq_peak_power,-0.0008206900386184968,0.0013080124319457855,-0.0022440323535213524,0.0008704061895551063,89.8,31.435648553831367,52,125,5,1,111
binary,M5,permutation,mfcc_13_std,-0.0008444209059463392,0.0017846094989758653,-0.004035735422596665,0.0,84.4,27.02406335102107,55,128,5,0,112
binary,M5,permutation,mfcc_09_mean,-0.0008721510585692971,0.0009813684537430174,-0.0020179566384710855,0.0,89.6,34.71022903986662,53,127,5,0,113
binary,M5,permutation,freq_flatness_std,-0.0009422822196544644,0.002107007097136771,-0.004711411098272322,0.0,75.8,33.521634805003174,48,131,5,0,114
binary,M5,permutation,chroma_05_mean,-0.000981255914377892,0.0013912061166895839,-0.003344496088224247,0.0,93.0,31.71750305430741,53,133,5,0,115
binary,M5,permutation,time_mean,-0.001031079406319826,0.0013037597388200015,-0.0027779381621871103,0.0,95.4,33.82750360283774,53,132,5,0,116
binary,M5,permutation,dwt_cD2_energy,-0.00104599131112602,0.0008130162402085828,-0.0022330097087378984,0.0,102.6,28.254203227130645,53,123,5,0,117
binary,M5,permutation,mfcc_13_mean,-0.0010628039649094845,0.0028898397166614914,-0.0034351145038167496,0.003583406138150713,97.4,47.18368362050593,18,134,5,1,118
binary,M5,permutation,freq_band_power_100_150,-0.0010839699447202423,0.001423538284981674,-0.0025427669588252598,0.0007633587786259888,91.2,40.678003884163246,46,129,5,1,119
binary,M5,permutation,env_mean,-0.001105866758465015,0.0021530053110868207,-0.003321565166225349,0.0023218049019890553,95.8,41.73367944478416,27,124,5,1,120
binary,M5,permutation,mfcc_12_delta_mean,-0.0011399813133100365,0.0013911118428798302,-0.0033622010922131017,-9.671179883946612e-05,102.2,21.62637278879655,77,127,5,0,121
binary,M5,permutation,mfcc_11_std,-0.0011789622923671806,0.003806989546523626,-0.007784713806611598,0.0020197116799058556,76.4,46.01412826513179,16,138,5,2,122
binary,M5,permutation,chroma_12_mean,-0.0011810669195672129,0.002522977512988065,-0.005554574874963225,0.0006968125581265028,83.8,38.8419875907503,38,133,5,1,123
binary,M5,permutation,time_sample_entropy,-0.0012095993990405528,0.0012580918799951126,-0.0023405574500464654,0.0005680462786259444,98.0,34.777866524558405,41,128,5,1,124
binary,M5,permutation,chroma_03_std,-0.0012219074063047964,0.0024548515810264445,-0.005403591327694213,0.0009765625,81.4,44.59596394293995,26,137,5,1,125
binary,M5,permutation,freq_rolloff95_std,-0.001259301317088537,0.0022976177627752597,-0.0043229663645038665,0.0010638297872340385,82.2,43.21110968258047,44,137,5,1,126
binary,M5,permutation,time_autocorr_peak_lag,-0.0012904993545278342,0.0013685462603521931,-0.003370385250658381,0.0,99.2,31.633842637276935,48,128,5,0,127
binary,M5,permutation,dwt_cD2_entropy,-0.0013033824900240785,0.0038531578039571637,-0.005221493088106077,0.003070484457345879,87.6,59.96082054141688,20,134,5,2,128
binary,M5,permutation,dwt_cD4_energy,-0.0014336857343777232,0.005344188879054194,-0.00986563099861607,0.00322265625,67.4,58.78605276764209,13,138,5,3,129
binary,M5,permutation,env_std,-0.001557282394595456,0.0024553725698030914,-0.00592396358819709,-0.00017505148573109252,103.0,21.400934559032695,78,133,5,0,130
binary,M5,permutation,mfcc_06_mean,-0.0015626880980919953,0.00371930501972758,-0.004476087140320639,0.004118190478939887,89.8,58.47392581313487,14,134,5,2,131
binary,M5,permutation,dwt_cD4_mean_abs,-0.001620567769633503,0.0029037731794390436,-0.006717301242848639,0.000386847195357809,95.4,30.729464687820386,62,135,5,1,132
binary,M5,permutation,mfcc_10_mean,-0.0017327929395998941,0.0033960237445801443,-0.00621252027439243,0.0026119402985074537,96.2,44.08741316974721,23,135,5,1,133
binary,M5,permutation,mfcc_03_mean,-0.0019056567060346994,0.0026108523913485108,-0.006135332412704619,0.0003449868645168608,98.4,34.42092386906546,54,134,5,2,134
binary,M5,permutation,freq_band_power_150_250,-0.002090754984082883,0.0014939774843825762,-0.003480588024809195,8.928172849426153e-05,109.6,31.13358315388706,61,135,5,1,135
binary,M5,permutation,chroma_08_mean,-0.0022018102178230792,0.0026535673426860713,-0.006326354478222629,9.671179883945502e-05,100.4,33.12551886386083,55,136,5,1,136
binary,M5,permutation,mfcc_05_mean,-0.0022664690249844166,0.0029839120391290646,-0.0054082236563987585,0.001021969456393057,97.8,45.92058361998462,47,132,5,2,137
binary,M5,permutation,mfcc_02_delta_mean,-0.003232207913348404,0.0033190189587478597,-0.008071812270285462,0.0008841190565547441,111.6,35.27463678055381,50,137,5,1,138
binary,M8,impurity,dwt_cD1_entropy,0.08389249816536903,0.022497722044610653,0.06211842969059944,0.11608806997537613,1.6,0.5477225575051662,1,2,5,5,1
binary,M8,impurity,mfcc_04_mean,0.07314707413315773,0.017875615010969667,0.048884883522987366,0.09299707412719727,1.8,0.8366600265340756,1,3,5,5,2
binary,M8,impurity,dwt_cD1_energy,0.04336451664566994,0.007909253144189343,0.0339592881500721,0.055564429610967636,4.0,1.0,3,5,5,5,3
binary,M8,impurity,time_zcr_mean,0.035618468187749386,0.026438594072126773,0.012837746180593967,0.0747036263346672,6.4,4.505552130427524,1,13,5,5,4
binary,M8,impurity,dwt_cD1_std,0.03218854069709778,0.021435438604237245,0.004892194643616676,0.05774443969130516,16.6,27.64597619907823,3,66,5,5,5
binary,M8,impurity,time_iqr,0.01921056993305683,0.005517413578067444,0.013667435385286808,0.026673732325434685,7.6,2.5099800796022267,4,10,5,5,6
binary,M8,impurity,dwt_cD3_mean_abs,0.018979131802916528,0.007442527588620102,0.011576121672987938,0.03085182048380375,8.8,3.271085446759225,4,12,5,5,7
binary,M8,impurity,dwt_cD4_energy,0.018723671324551105,0.012149215531364926,0.0071618398651480675,0.038506876677274704,12.8,10.2810505299799,4,30,5,5,8
binary,M8,impurity,dwt_cD5_energy,0.015772480331361294,0.006271210456870924,0.007484287954866886,0.021660102531313896,14.2,9.833615815151617,8,31,5,5,9
binary,M8,impurity,freq_band_power_350_400,0.015526007395237684,0.00795767021392719,0.005280178505927324,0.026294076815247536,19.4,22.93032926061028,5,60,5,5,10
binary,M8,impurity,time_duration,0.013754041492938995,0.005097684695276264,0.008902687579393387,0.021880365908145905,14.4,6.8044103344816,8,25,5,5,11
binary,M8,impurity,time_hjorth_mobility,0.012164186779409647,0.006289195132840442,0.0047701396979391575,0.02204306609928608,21.6,21.349473061413015,7,59,5,5,12
binary,M8,impurity,dwt_cD5_mean_abs,0.010713571775704622,0.0046110159058382165,0.007120538502931595,0.01838577724993229,21.2,12.00833044182246,6,37,5,5,13
binary,M8,impurity,freq_band_power_250_350,0.010228455532342196,0.011683714788300352,0.00406842352822423,0.031063085421919823,50.6,29.888124732073774,5,78,5,5,14
binary,M8,impurity,dwt_cD4_std,0.01016645603813231,0.005940565901019859,0.0027074830140918493,0.01884886994957924,38.8,47.0233984309939,9,121,5,5,15
binary,M8,impurity,dwt_cD4_mean_abs,0.010044623725116253,0.0017862329361655186,0.00828341580927372,0.012779687531292439,19.8,4.381780460041329,13,24,5,5,16
binary,M8,impurity,dwt_cD2_mean_abs,0.010040487628430128,0.0038443431695636718,0.0042340937070548534,0.014622662216424942,25.8,24.32488437793693,11,69,5,5,17
binary,M8,impurity,mfcc_05_mean,0.009648388810455799,0.0026001433713971197,0.007562718354165554,0.013137574307620525,23.2,8.955445270895243,12,31,5,5,18
binary,M8,impurity,dwt_cA5_mean_abs,0.009640958439558745,0.004160846060007136,0.004970477428287268,0.016406657174229622,27.4,21.05469068877527,7,63,5,5,19
binary,M8,impurity,time_energy,0.009640209935605526,0.0017484780738656104,0.008015211671590805,0.011931189335882664,21.2,6.496152707564686,14,29,5,5,20
binary,M8,impurity,dwt_cA5_energy,0.009602554142475128,0.006321731265616028,0.0055608442053198814,0.020611660555005074,32.2,19.979989989987484,7,54,5,5,21
binary,M8,impurity,mfcc_02_mean,0.009150679036974908,0.0014387785984362263,0.007352633401751518,0.011078624054789543,22.8,7.014271166700073,16,34,5,5,22
binary,M8,impurity,chroma_05_std,0.008410984883084893,0.005311991307957324,0.0034488581586629152,0.016938284039497375,44.4,35.962480448378415,9,90,5,5,23
binary,M8,impurity,freq_rolloff95_mean,0.008314061537384987,0.0021148243768458297,0.005908800754696131,0.011513099074363708,29.4,12.660963628413123,13,47,5,5,24
binary,M8,impurity,dwt_cD5_std,0.0082528967410326,0.0032959215189768717,0.0050393748097121716,0.012988642789423466,33.0,20.639767440550294,12,62,5,5,25
binary,M8,impurity,chroma_07_std,0.00788236754015088,0.0017943825280203128,0.0054044523276388645,0.01037922129034996,30.2,12.497999839974394,20,52,5,5,26
binary,M8,impurity,dwt_cA5_std,0.007821488729678094,0.007479107465899842,0.0011402614181861281,0.020121432840824127,60.8,51.89123240008855,7,134,5,5,27
binary,M8,impurity,freq_centroid_std,0.007492355443537236,0.002280354964154696,0.004709302913397551,0.010801699012517929,36.2,16.589153082662175,19,62,5,5,28
binary,M8,impurity,mfcc_05_std,0.007410587556660175,0.0012991928307146997,0.0056757330894470215,0.00861396174877882,32.8,10.353743284435827,23,45,5,5,29
binary,M8,impurity,freq_band_power_20_50,0.007267340924590826,0.0021297582150604155,0.0052130999974906445,0.009878023527562618,36.8,18.074844397670482,17,60,5,5,30
binary,M8,impurity,chroma_12_mean,0.007249228190630674,0.004205852698162564,0.0025033033452928066,0.012790476903319359,52.2,46.51021393199562,10,122,5,5,31
