task,fold_label,model_id,kind,feature,importance,importance_std,scoring,n_repeats,n_scored_rows,computed_on,rank
binary,r0f1,M8,permutation,chroma_12_std,0.0007462686567164089,0.0014925373134328178,balanced_accuracy,10,651,held-out fold,78
binary,r0f1,M8,permutation,freq_flatness_std,0.0006076965270359836,0.004815095488652296,balanced_accuracy,10,651,held-out fold,79
binary,r0f1,M8,permutation,chroma_04_std,0.0005939836600364123,0.0017059044781452123,balanced_accuracy,10,651,held-out fold,80
binary,r0f1,M8,permutation,mfcc_08_mean,0.0005802707930367967,0.00047378911852676464,balanced_accuracy,10,651,held-out fold,81
binary,r0f1,M8,permutation,time_kurtosis,0.0005802707930367857,0.0006415134991016524,balanced_accuracy,10,651,held-out fold,82
binary,r0f1,M8,permutation,mfcc_11_delta_mean,0.0005109847281965507,0.0029028074737990745,balanced_accuracy,10,651,held-out fold,83
binary,r0f1,M8,permutation,chroma_03_mean,0.0004835589941973306,0.00048355899419733056,balanced_accuracy,10,651,held-out fold,84
binary,r0f1,M8,permutation,mfcc_12_mean,0.00048355899419729733,0.004551861484700102,balanced_accuracy,10,651,held-out fold,85
binary,r0f1,M8,permutation,freq_flux_mean,0.0004698461271976595,0.0027488120214297826,balanced_accuracy,10,651,held-out fold,86
binary,r0f1,M8,permutation,chroma_06_std,0.00038684719535784227,0.0019793569540640394,balanced_accuracy,10,651,held-out fold,87
binary,r0f1,M8,permutation,chroma_11_mean,0.00037313432835820446,0.0030994865160141696,balanced_accuracy,10,651,held-out fold,88
binary,r0f1,M8,permutation,time_min,0.00029013539651839837,0.00044318913877719587,balanced_accuracy,10,651,held-out fold,89
binary,r0f1,M8,permutation,mfcc_13_std,0.00019342359767893225,0.00038684719535786444,balanced_accuracy,10,651,held-out fold,90
binary,r0f1,M8,permutation,freq_spectral_entropy,9.671179883946612e-05,0.00029013539651839837,balanced_accuracy,10,651,held-out fold,91
binary,r0f1,M8,permutation,freq_band_power_20_50,9.671179883946612e-05,0.00029013539651839837,balanced_accuracy,10,651,held-out fold,91
binary,r0f1,M8,permutation,mfcc_09_std,2.742573399930892e-05,0.0016764117303922977,balanced_accuracy,10,651,held-out fold,93
binary,r0f1,M8,permutation,freq_flatness_mean,1.371286699964891e-05,0.002571705727051636,balanced_accuracy,10,651,held-out fold,94
binary,r0f1,M8,permutation,time_var,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,time_rms,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,time_peak_to_peak,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,time_shannon_entropy,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,time_hjorth_activity,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,time_hjorth_mobility,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,freq_band_power_100_150,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,freq_band_power_250_350,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,mfcc_13_delta_mean,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,chroma_10_mean,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,chroma_01_std,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,chroma_09_std,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,dwt_cD3_energy,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,dwt_cD4_std,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,dwt_cD2_std,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,dwt_cA5_mean_abs,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,env_mean,0.0,0.0,balanced_accuracy,10,651,held-out fold,95
binary,r0f1,M8,permutation,freq_rolloff95_std,-9.74335286815453e-05,0.002056198693636833,balanced_accuracy,10,651,held-out fold,112
binary,r0f1,M8,permutation,chroma_09_mean,-0.00017971073067930555,0.0035616566263346745,balanced_accuracy,10,651,held-out fold,113
binary,r0f1,M8,permutation,time_autocorr_peak_lag,-0.0004424203931984172,0.003346424065056526,balanced_accuracy,10,651,held-out fold,114
binary,r0f1,M8,permutation,mfcc_08_std,-0.0006221311238776783,0.0025774604636220407,balanced_accuracy,10,651,held-out fold,115
binary,r0f1,M8,permutation,mfcc_05_delta_mean,-0.0006221311238776783,0.0025774604636220402,balanced_accuracy,10,651,held-out fold,115
binary,r0f1,M8,permutation,mfcc_04_delta_mean,-0.0007325557897167823,0.0029768783892209104,balanced_accuracy,10,651,held-out fold,117
binary,r0f1,M8,permutation,dwt_cD2_mean_abs,-0.0007462686567164089,0.0014925373134328178,balanced_accuracy,10,651,held-out fold,118
binary,r0f1,M8,permutation,time_sample_entropy,-0.0007881289875573905,0.0031840260243828373,balanced_accuracy,10,651,held-out fold,119
binary,r0f1,M8,permutation,freq_centroid_mean,-0.0008292675885562262,0.0017458686650225026,balanced_accuracy,10,651,held-out fold,120
binary,r0f1,M8,permutation,mfcc_12_delta_mean,-0.0008292675885562372,0.0028098926373431197,balanced_accuracy,10,651,held-out fold,121
binary,r0f1,M8,permutation,chroma_06_mean,-0.0008292675885562372,0.0022607326452742053,balanced_accuracy,10,651,held-out fold,121
binary,r0f1,M8,permutation,chroma_08_mean,-0.0009815525852362895,0.0037299484230366247,balanced_accuracy,10,651,held-out fold,123
binary,r0f1,M8,permutation,mfcc_12_std,-0.0011194029850746135,0.0017099163040879795,balanced_accuracy,10,651,held-out fold,124
binary,r0f1,M8,permutation,time_mean,-0.001478824446433169,0.002104028670409024,balanced_accuracy,10,651,held-out fold,125
binary,r0f1,M8,permutation,freq_band_power_50_100,-0.0014925373134328178,0.0018279774199874246,balanced_accuracy,10,651,held-out fold,126
binary,r0f1,M8,permutation,mfcc_07_mean,-0.0014925373134328291,0.002985074626865658,balanced_accuracy,10,651,held-out fold,127
binary,r0f1,M8,permutation,freq_rolloff85_std,-0.0015618233782730083,0.0019189226219759805,balanced_accuracy,10,651,held-out fold,128
binary,r0f1,M8,permutation,dwt_cD4_entropy,-0.0018519587747913846,0.0019633312287162634,balanced_accuracy,10,651,held-out fold,129
binary,r0f1,M8,permutation,time_zcr_std,-0.0018656716417910224,0.0018656716417910222,balanced_accuracy,10,651,held-out fold,130
binary,r0f1,M8,permutation,chroma_08_std,-0.0018656716417910224,0.002503061168843018,balanced_accuracy,10,651,held-out fold,130
binary,r0f1,M8,permutation,chroma_12_mean,-0.002238805970149227,0.0018279774199874246,balanced_accuracy,10,651,held-out fold,132
binary,r0f1,M8,permutation,mfcc_09_delta_mean,-0.0024048038338288944,0.0015191437694986444,balanced_accuracy,10,651,held-out fold,133
binary,r0f1,M8,permutation,mfcc_03_delta_mean,-0.0025152284996679763,0.001670770290217396,balanced_accuracy,10,651,held-out fold,134
binary,r0f1,M8,permutation,chroma_01_mean,-0.0032614971563843854,0.0011247526870820433,balanced_accuracy,10,651,held-out fold,135
binary,r0f1,M8,permutation,chroma_02_std,-0.003510493951903926,0.002792281631920901,balanced_accuracy,10,651,held-out fold,136
binary,r0f1,M8,permutation,mfcc_11_std,-0.004187476543780122,0.0027757091684574207,balanced_accuracy,10,651,held-out fold,137
binary,r0f1,M8,permutation,dwt_cD5_std,-0.005044169866335602,0.0020208627609172225,balanced_accuracy,10,651,held-out fold,138
binary,r0f2,M1,permutation,time_zcr_mean,0.22011591744416173,0.019082522121458893,balanced_accuracy,10,644,held-out fold,1
binary,r0f2,M1,permutation,dwt_cD1_entropy,0.11002113000907698,0.009792826712662406,balanced_accuracy,10,644,held-out fold,2
binary,r0f2,M1,permutation,time_iqr,0.09408285344404266,0.016143553509636064,balanced_accuracy,10,644,held-out fold,3
binary,r0f2,M1,permutation,mfcc_04_mean,0.07432927101468684,0.011312254966752037,balanced_accuracy,10,644,held-out fold,4
binary,r0f2,M1,permutation,time_hjorth_mobility,0.06532520869604035,0.01215887198933024,balanced_accuracy,10,644,held-out fold,5
binary,r0f2,M1,permutation,chroma_01_mean,0.052418790827790405,0.01119269275238967,balanced_accuracy,10,644,held-out fold,6
binary,r0f2,M1,permutation,time_sample_entropy,0.046257607547282066,0.014720908903941636,balanced_accuracy,10,644,held-out fold,7
binary,r0f2,M1,permutation,freq_band_power_20_50,0.045565674151451574,0.010602434490969447,balanced_accuracy,10,644,held-out fold,8
binary,r0f2,M1,permutation,dwt_cA5_std,0.04321012454801125,0.010413580829502713,balanced_accuracy,10,644,held-out fold,9
binary,r0f2,M1,permutation,freq_rolloff95_mean,0.04070502804934305,0.017433429517891237,balanced_accuracy,10,644,held-out fold,10
binary,r0f2,M1,permutation,mfcc_01_std,0.03977575405859855,0.012963664981306963,balanced_accuracy,10,644,held-out fold,11
binary,r0f2,M1,permutation,dwt_cD2_mean_abs,0.0372044402779638,0.010135806423847897,balanced_accuracy,10,644,held-out fold,12
binary,r0f2,M1,permutation,mfcc_03_mean,0.03427823162656429,0.004332941872988508,balanced_accuracy,10,644,held-out fold,13
binary,r0f2,M1,permutation,mfcc_06_mean,0.031004568248441288,0.012142072903410593,balanced_accuracy,10,644,held-out fold,14
binary,r0f2,M1,permutation,chroma_07_std,0.02693778551552759,0.01054255819548249,balanced_accuracy,10,644,held-out fold,15
binary,r0f2,M1,permutation,env_skew,0.023307739237831672,0.0063561800235913445,balanced_accuracy,10,644,held-out fold,16
binary,r0f2,M1,permutation,dwt_cD5_mean_abs,0.022958052467895774,0.008355206263308816,balanced_accuracy,10,644,held-out fold,17
binary,r0f2,M1,permutation,freq_centroid_std,0.022804785500647295,0.010728577523557737,balanced_accuracy,10,644,held-out fold,18
binary,r0f2,M1,permutation,freq_centroid_mean,0.02068806452092913,0.011370117218170949,balanced_accuracy,10,644,held-out fold,19
binary,r0f2,M1,permutation,env_std,0.020498340847878816,0.01039632359059991,balanced_accuracy,10,644,held-out fold,20
binary,r0f2,M1,permutation,dwt_cD1_mean_abs,0.02030340907399969,0.006312612518108633,balanced_accuracy,10,644,held-out fold,21
binary,r0f2,M1,permutation,chroma_10_mean,0.020033331845304547,0.008844750609391508,balanced_accuracy,10,644,held-out fold,22
binary,r0f2,M1,permutation,chroma_09_mean,0.01941133580346115,0.013372396720442676,balanced_accuracy,10,644,held-out fold,23
binary,r0f2,M1,permutation,freq_bandwidth_mean,0.01803639718464951,0.008236847546985794,balanced_accuracy,10,644,held-out fold,24
binary,r0f2,M1,permutation,dwt_cD4_energy,0.017037185839917847,0.008002322626806821,balanced_accuracy,10,644,held-out fold,25
binary,r0f2,M1,permutation,mfcc_02_std,0.015916700147314868,0.008738590313090032,balanced_accuracy,10,644,held-out fold,26
binary,r0f2,M1,permutation,mfcc_05_std,0.015860155052601833,0.005028333212077584,balanced_accuracy,10,644,held-out fold,27
binary,r0f2,M1,permutation,time_zcr_std,0.015160781512730093,0.006702310412242814,balanced_accuracy,10,644,held-out fold,28
binary,r0f2,M1,permutation,chroma_03_mean,0.01507224379863994,0.007580095866871458,balanced_accuracy,10,644,held-out fold,29
binary,r0f2,M1,permutation,freq_rolloff95_std,0.014471824174516024,0.0069430238239867005,balanced_accuracy,10,644,held-out fold,30
binary,r0f2,M1,permutation,dwt_cD3_std,0.013878100680029159,0.004879262175207719,balanced_accuracy,10,644,held-out fold,31
binary,r0f2,M1,permutation,time_shannon_entropy,0.013610999508950483,0.006747386355022216,balanced_accuracy,10,644,held-out fold,32
binary,r0f2,M1,permutation,mfcc_12_mean,0.012765799145871481,0.007899477975658657,balanced_accuracy,10,644,held-out fold,33
binary,r0f2,M1,permutation,time_autocorr_peak_lag,0.012684701575822544,0.0030919567421956447,balanced_accuracy,10,644,held-out fold,34
binary,r0f2,M1,permutation,mfcc_01_mean,0.012500186003601022,0.009896347251495918,balanced_accuracy,10,644,held-out fold,35
binary,r0f2,M1,permutation,freq_band_power_250_350,0.012489769801943384,0.0026865123857701405,balanced_accuracy,10,644,held-out fold,36
binary,r0f2,M1,permutation,freq_band_power_150_250,0.012416856390339726,0.006388965191162947,balanced_accuracy,10,644,held-out fold,37
binary,r0f2,M1,permutation,dwt_cD2_entropy,0.01229707007127655,0.0053286546399431214,balanced_accuracy,10,644,held-out fold,38
binary,r0f2,M1,permutation,dwt_cD2_std,0.009908039819650915,0.006683836369496222,balanced_accuracy,10,644,held-out fold,39
binary,r0f2,M1,permutation,dwt_cD2_energy,0.009728732348258273,0.0027706664861688528,balanced_accuracy,10,644,held-out fold,40
binary,r0f2,M1,permutation,chroma_03_std,0.0096312664613187,0.007009893703301865,balanced_accuracy,10,644,held-out fold,41
binary,r0f2,M1,permutation,mfcc_13_mean,0.008729521003526631,0.0034312054385442067,balanced_accuracy,10,644,held-out fold,42
binary,r0f2,M1,permutation,dwt_cA5_mean_abs,0.008700504441765955,0.00597370476287892,balanced_accuracy,10,644,held-out fold,43
binary,r0f2,M1,permutation,dwt_cD4_std,0.008393226492864891,0.013182037468788552,balanced_accuracy,10,644,held-out fold,44
binary,r0f2,M1,permutation,chroma_05_std,0.008186390488519856,0.006858812953666679,balanced_accuracy,10,644,held-out fold,45
binary,r0f2,M1,permutation,mfcc_02_mean,0.00811273306251209,0.007800023038805523,balanced_accuracy,10,644,held-out fold,46
binary,r0f2,M1,permutation,chroma_09_std,0.0076745085784860724,0.0032032827122397004,balanced_accuracy,10,644,held-out fold,47
binary,r0f2,M1,permutation,chroma_02_mean,0.007651444131958396,0.009140484002511447,balanced_accuracy,10,644,held-out fold,48
binary,r0f2,M1,permutation,time_min,0.007633587786259543,0.002964558980570868,balanced_accuracy,10,644,held-out fold,49
binary,r0f2,M1,permutation,chroma_11_std,0.007268276713837185,0.0076433425367214754,balanced_accuracy,10,644,held-out fold,50
binary,r0f2,M1,permutation,time_range,0.006870229007633577,0.002341431652256724,balanced_accuracy,10,644,held-out fold,51
binary,r0f2,M1,permutation,time_peak_to_peak,0.006870229007633577,0.002341431652256724,balanced_accuracy,10,644,held-out fold,51
binary,r0f2,M1,permutation,chroma_06_mean,0.0068382363882564575,0.0040746068903974395,balanced_accuracy,10,644,held-out fold,53
binary,r0f2,M1,permutation,mfcc_10_std,0.006780947279139316,0.004459674967625461,balanced_accuracy,10,644,held-out fold,54
binary,r0f2,M1,permutation,mfcc_03_std,0.006367275270449235,0.0089077062311817,balanced_accuracy,10,644,held-out fold,55
binary,r0f2,M1,permutation,mfcc_12_delta_mean,0.006326354478222685,0.0035527432582345615,balanced_accuracy,10,644,held-out fold,56
binary,r0f2,M1,permutation,time_hjorth_complexity,0.00615746320848769,0.00668930453872767,balanced_accuracy,10,644,held-out fold,57
binary,r0f2,M1,permutation,freq_spectral_entropy,0.00573337499813995,0.0039008444609634194,balanced_accuracy,10,644,held-out fold,58
binary,r0f2,M1,permutation,mfcc_06_delta_mean,0.00556299569959674,0.005190285277914028,balanced_accuracy,10,644,held-out fold,59
binary,r0f2,M1,permutation,dwt_cD5_std,0.005205868785619705,0.002847812785018431,balanced_accuracy,10,644,held-out fold,60
binary,r0f2,M1,permutation,env_peak_rate,0.005124771215570723,0.007089314066930445,balanced_accuracy,10,644,held-out fold,61
binary,r0f2,M1,permutation,time_skewness,0.004986384536404609,0.002901232247658424,balanced_accuracy,10,644,held-out fold,62
binary,r0f2,M1,permutation,dwt_cD5_entropy,0.004832373554752012,0.008520389319501338,balanced_accuracy,10,644,held-out fold,63
binary,r0f2,M1,permutation,dwt_cD3_energy,0.004766900287189524,0.002841694910980723,balanced_accuracy,10,644,held-out fold,64
binary,r0f2,M1,permutation,mfcc_06_std,0.004515423418597386,0.003317762785919209,balanced_accuracy,10,644,held-out fold,65
binary,r0f2,M1,permutation,freq_flux_mean,0.004450694165439029,0.00690909963156352,balanced_accuracy,10,644,held-out fold,66
binary,r0f2,M1,permutation,mfcc_04_std,0.004426141690103125,0.003094168779392304,balanced_accuracy,10,644,held-out fold,67
binary,r0f2,M1,permutation,mfcc_12_std,0.00424757823311459,0.0047106118475374464,balanced_accuracy,10,644,held-out fold,68
binary,r0f2,M1,permutation,time_autocorr_peak_value,0.004149368331770875,0.005758741707416024,balanced_accuracy,10,644,held-out fold,69
binary,r0f2,M1,permutation,dwt_cD3_entropy,0.004060830617680744,0.004458826616259435,balanced_accuracy,10,644,held-out fold,70
binary,r0f2,M1,permutation,chroma_08_mean,0.003938068241001136,0.004859783456280712,balanced_accuracy,10,644,held-out fold,71
binary,r0f2,M1,permutation,mfcc_04_delta_mean,0.003849530526911016,0.002186747314903751,balanced_accuracy,10,644,held-out fold,72
binary,r0f2,M1,permutation,freq_dominant,0.0033703852506584697,0.002610935138213783,balanced_accuracy,10,644,held-out fold,73
binary,r0f2,M1,permutation,time_crest_factor,0.003240182729937602,0.0013016478309283708,balanced_accuracy,10,644,held-out fold,74
binary,r0f2,M1,permutation,mfcc_09_mean,0.003183637635224601,0.005195688046452947,balanced_accuracy,10,644,held-out fold,75
binary,r0f2,M1,permutation,chroma_06_std,0.003037066797613186,0.0067781327630107024,balanced_accuracy,10,644,held-out fold,76
binary,r0f2,M1,permutation,time_max,0.002761037453685078,0.0029606528265620205,balanced_accuracy,10,644,held-out fold,77
binary,r0f2,M1,permutation,freq_band_power_100_150,0.0026323229617725486,0.009495164061305421,balanced_accuracy,10,644,held-out fold,78
binary,r0f2,M1,permutation,chroma_10_std,0.002509560585092896,0.004567034167152282,balanced_accuracy,10,644,held-out fold,79
binary,r0f2,M1,permutation,mfcc_08_mean,0.0024522714759757647,0.0038257799429746355,balanced_accuracy,10,644,held-out fold,80
binary,r0f2,M1,permutation,mfcc_10_mean,0.002380102078776247,0.005989293262985148,balanced_accuracy,10,644,held-out fold,81
binary,r0f2,M1,permutation,dwt_cA5_energy,0.0023555496034403543,0.005781481397561281,balanced_accuracy,10,644,held-out fold,82
binary,r0f2,M1,permutation,mfcc_10_delta_mean,0.0023146288112137815,0.0025807551822750636,balanced_accuracy,10,644,held-out fold,83
binary,r0f2,M1,permutation,freq_band_power_50_100,0.0022357632843772015,0.006155727394696206,balanced_accuracy,10,644,held-out fold,84
binary,r0f2,M1,permutation,mfcc_08_std,0.002192610448938259,0.002311318916785239,balanced_accuracy,10,644,held-out fold,85
binary,r0f2,M1,permutation,mfcc_03_delta_mean,0.0020951445619987073,0.005157230929459141,balanced_accuracy,10,644,held-out fold,86
binary,r0f2,M1,permutation,dwt_cD1_energy,0.001746201806466985,0.0025523794487630528,balanced_accuracy,10,644,held-out fold,87
binary,r0f2,M1,permutation,chroma_08_std,0.0015430858741425247,0.001728123651453299,balanced_accuracy,10,644,held-out fold,88
binary,r0f2,M1,permutation,chroma_11_mean,0.0013154174664821382,0.006686683746573645,balanced_accuracy,10,644,held-out fold,89
binary,r0f2,M1,permutation,dwt_cD5_energy,0.0012990491495915135,0.004673796630679873,balanced_accuracy,10,644,held-out fold,90
binary,r0f2,M1,permutation,mfcc_01_delta_mean,0.0011941431186107577,0.0015868215650034737,balanced_accuracy,10,644,held-out fold,91
binary,r0f2,M1,permutation,freq_flatness_mean,0.0010393881225540414,0.0028550578252206447,balanced_accuracy,10,644,held-out fold,92
binary,r0f2,M1,permutation,mfcc_08_delta_mean,0.0007797270955165802,0.001049739728486265,balanced_accuracy,10,644,held-out fold,93
binary,r0f2,M1,permutation,env_mean,0.0007797270955165802,0.003321020284774932,balanced_accuracy,10,644,held-out fold,93
binary,r0f2,M1,permutation,freq_flux_std,0.0006822612085770174,0.0004466448045766053,balanced_accuracy,10,644,held-out fold,95
binary,r0f2,M1,permutation,dwt_cD1_std,0.0004955135931431376,0.005854271275398425,balanced_accuracy,10,644,held-out fold,96
binary,r0f2,M1,permutation,mfcc_02_delta_mean,0.0004873294346978696,0.0004873294346978696,balanced_accuracy,10,644,held-out fold,97
binary,r0f2,M1,permutation,chroma_04_mean,0.00041441602309421065,0.005085521105224826,balanced_accuracy,10,644,held-out fold,98
binary,r0f2,M1,permutation,dwt_cD3_mean_abs,0.00023734059491393734,0.010335077521376657,balanced_accuracy,10,644,held-out fold,99
binary,r0f2,M1,permutation,mfcc_09_std,0.000227668407660353,0.0068955568056341945,balanced_accuracy,10,644,held-out fold,100
binary,r0f2,M1,permutation,freq_flatness_std,0.00020311593232446022,0.0015985891824759953,balanced_accuracy,10,644,held-out fold,101
binary,r0f2,M1,permutation,time_std,0.00019493177387914785,0.0003898635477582957,balanced_accuracy,10,644,held-out fold,102
binary,r0f2,M1,permutation,time_var,0.00019493177387914785,0.0003898635477582957,balanced_accuracy,10,644,held-out fold,102
binary,r0f2,M1,permutation,time_rms,0.00019493177387914785,0.0003898635477582957,balanced_accuracy,10,644,held-out fold,102
binary,r0f2,M1,permutation,time_hjorth_activity,0.00019493177387914785,0.0003898635477582957,balanced_accuracy,10,644,held-out fold,102
binary,r0f2,M1,permutation,time_median,9.746588693957393e-05,0.00029239766081872175,balanced_accuracy,10,644,held-out fold,106
binary,r0f2,M1,permutation,mfcc_11_mean,8.184158445290191e-06,0.0029858651434263614,balanced_accuracy,10,644,held-out fold,107
binary,r0f2,M1,permutation,time_kurtosis,0.0,0.0,balanced_accuracy,10,644,held-out fold,108
binary,r0f2,M1,permutation,mfcc_07_delta_mean,0.0,0.0,balanced_accuracy,10,644,held-out fold,108
binary,r0f2,M1,permutation,chroma_04_std,0.0,0.0,balanced_accuracy,10,644,held-out fold,108
binary,r0f2,M1,permutation,chroma_05_mean,-8.184158445323497e-06,0.001355252207705447,balanced_accuracy,10,644,held-out fold,111
binary,r0f2,M1,permutation,mfcc_11_delta_mean,-4.0920792226561975e-05,0.0018105105540195318,balanced_accuracy,10,644,held-out fold,112
binary,r0f2,M1,permutation,chroma_12_mean,-8.928172849425043e-05,0.0018514271858591964,balanced_accuracy,10,644,held-out fold,113
binary,r0f2,M1,permutation,mfcc_05_delta_mean,-9.746588693957393e-05,0.000524869864243144,balanced_accuracy,10,644,held-out fold,114
binary,r0f2,M1,permutation,freq_total_power,-0.00029239766081872175,0.00044664480457660527,balanced_accuracy,10,644,held-out fold,115
binary,r0f2,M1,permutation,dwt_cD4_mean_abs,-0.0003898635477582957,0.000646515553675535,balanced_accuracy,10,644,held-out fold,116
binary,r0f2,M1,permutation,mfcc_07_std,-0.0003980477062036303,0.003084960873028584,balanced_accuracy,10,644,held-out fold,117
binary,r0f2,M1,permutation,mfcc_13_delta_mean,-0.0004873294346978696,0.0007857951021733702,balanced_accuracy,10,644,held-out fold,118
binary,r0f2,M1,permutation,freq_rolloff85_mean,-0.0005766111631921201,0.001440232981304499,balanced_accuracy,10,644,held-out fold,119
binary,r0f2,M1,permutation,mfcc_05_mean,-0.0005847953216374435,0.0004774833806595025,balanced_accuracy,10,644,held-out fold,120
binary,r0f2,M1,permutation,mfcc_13_std,-0.0006331562579051542,0.001813993326870439,balanced_accuracy,10,644,held-out fold,121
binary,r0f2,M1,permutation,chroma_12_std,-0.000674077050131694,0.0015528676811152034,balanced_accuracy,10,644,held-out fold,122
binary,r0f2,M1,permutation,freq_band_power_350_400,-0.0006822612085770174,0.00044664480457660527,balanced_accuracy,10,644,held-out fold,123
binary,r0f2,M1,permutation,time_mean,-0.0009746588693957392,0.0008717613947367849,balanced_accuracy,10,644,held-out fold,124
binary,r0f2,M1,permutation,chroma_01_std,-0.001047572280999365,0.005523317397950217,balanced_accuracy,10,644,held-out fold,125
binary,r0f2,M1,permutation,dwt_cD4_entropy,-0.00122613573798791,0.0045056996316346146,balanced_accuracy,10,644,held-out fold,126
binary,r0f2,M1,permutation,chroma_07_mean,-0.0014136273678258648,0.005367395405451786,balanced_accuracy,10,644,held-out fold,127
binary,r0f2,M1,permutation,mfcc_09_delta_mean,-0.0014374358287576384,0.002155723928000498,balanced_accuracy,10,644,held-out fold,128
binary,r0f2,M1,permutation,mfcc_11_std,-0.0014456199872029617,0.001725330902623544,balanced_accuracy,10,644,held-out fold,129
binary,r0f2,M1,permutation,freq_peak_power,-0.0016241834441914627,0.0023113189167852386,balanced_accuracy,10,644,held-out fold,130
binary,r0f2,M1,permutation,env_kurtosis,-0.002225347082719542,0.005080680868181477,balanced_accuracy,10,644,held-out fold,131
binary,r0f2,M1,permutation,freq_bandwidth_std,-0.002322812969659105,0.0055653797265639345,balanced_accuracy,10,644,held-out fold,132
binary,r0f2,M1,permutation,dwt_cA5_entropy,-0.0025341130604288773,0.007361375820626124,balanced_accuracy,10,644,held-out fold,133
binary,r0f2,M1,permutation,mfcc_07_mean,-0.003060875258545026,0.004780621348992329,balanced_accuracy,10,644,held-out fold,134
binary,r0f2,M1,permutation,time_energy,-0.0033614570778090604,0.004531967322417345,balanced_accuracy,10,644,held-out fold,135
binary,r0f2,M1,permutation,time_duration,-0.0033614570778090604,0.004531967322417345,balanced_accuracy,10,644,held-out fold,135
binary,r0f2,M1,permutation,freq_rolloff85_std,-0.005205868785619705,0.006610919504448254,balanced_accuracy,10,644,held-out fold,137
binary,r0f2,M1,permutation,chroma_02_std,-0.005594988318973837,0.004624523260324679,balanced_accuracy,10,644,held-out fold,138
binary,r0f2,M3,permutation,dwt_cD1_entropy,0.014836391232534319,0.004479886687290055,balanced_accuracy,10,644,held-out fold,1
binary,r0f2,M3,permutation,mfcc_01_std,0.01381337142687088,0.007109962343580696,balanced_accuracy,10,644,held-out fold,2
binary,r0f2,M3,permutation,mfcc_04_mean,0.013058196806690191,0.007080058778616928,balanced_accuracy,10,644,held-out fold,3
binary,r0f2,M3,permutation,dwt_cA5_energy,0.008697528384149566,0.005462602193791489,balanced_accuracy,10,644,held-out fold,4
binary,r0f2,M3,permutation,dwt_cD2_entropy,0.007876880496406469,0.0031992741360635265,balanced_accuracy,10,644,held-out fold,5
binary,r0f2,M3,permutation,freq_centroid_std,0.007519753582429433,0.0031161310239670205,balanced_accuracy,10,644,held-out fold,6
binary,r0f2,M3,permutation,mfcc_05_mean,0.00656146302992433,0.004838400036530578,balanced_accuracy,10,644,held-out fold,7
binary,r0f2,M3,permutation,chroma_01_std,0.006391083731381086,0.0020580439020349488,balanced_accuracy,10,644,held-out fold,8
binary,r0f2,M3,permutation,mfcc_05_std,0.005814472568188988,0.0025072959772403994,balanced_accuracy,10,644,held-out fold,9
binary,r0f2,M3,permutation,dwt_cD2_std,0.005408240703540101,0.0014192723684210988,balanced_accuracy,10,644,held-out fold,10
binary,r0f2,M3,permutation,freq_rolloff85_std,0.00523786140499688,0.001877076238930131,balanced_accuracy,10,644,held-out fold,11
binary,r0f2,M3,permutation,chroma_11_std,0.00515676383494792,0.0021524079532157727,balanced_accuracy,10,644,held-out fold,12
binary,r0f2,M3,permutation,mfcc_03_delta_mean,0.005140395518057328,0.002876035677321867,balanced_accuracy,10,644,held-out fold,13
binary,r0f2,M3,permutation,dwt_cD1_std,0.005018377155781817,0.0016598667882801819,balanced_accuracy,10,644,held-out fold,14
binary,r0f2,M3,permutation,mfcc_06_mean,0.004571968513310476,0.0031634215959233914,balanced_accuracy,10,644,held-out fold,15
binary,r0f2,M3,permutation,time_max,0.004198473282442794,0.0020554064149368298,balanced_accuracy,10,644,held-out fold,16
binary,r0f2,M3,permutation,freq_rolloff85_mean,0.00407645492016735,0.003477613500011004,balanced_accuracy,10,644,held-out fold,17
binary,r0f2,M3,permutation,chroma_10_std,0.003914259780069406,0.0034100241824660715,balanced_accuracy,10,644,held-out fold,18
binary,r0f2,M3,permutation,time_zcr_mean,0.0037840572593486168,0.003423021313379878,balanced_accuracy,10,644,held-out fold,19
