run,task,model_id,fold_label,n_bins,n_records,brier,ece,mean_confidence,argmax_accuracy,confidence_gap
EXP-A2,binary,M5,r4f4,10,643,0.17903623925861017,0.062309015535057875,0.843522975292614,0.8833592534992224,-0.0398362782066084
EXP-A2,binary,M5,r4f4,15,643,0.17903623925861017,0.06350068861615848,0.843522975292614,0.8833592534992224,-0.0398362782066084
EXP-A2,binary,M5,r4f4,20,643,0.17903623925861017,0.06567108382591197,0.843522975292614,0.8833592534992224,-0.0398362782066084
EXP-A2,binary,M6,r0f0,5,647,0.20957768108471728,0.021774800006259146,0.8274684346295128,0.848531684698609,-0.02106325006909615
EXP-A2,binary,M6,r0f0,10,647,0.20957768108471728,0.033427216811687976,0.8274684346295128,0.848531684698609,-0.02106325006909615
EXP-A2,binary,M6,r0f0,15,647,0.20957768108471728,0.028407079290717598,0.8274684346295128,0.848531684698609,-0.02106325006909615
EXP-A2,binary,M6,r0f0,20,647,0.20957768108471728,0.044917514600607084,0.8274684346295128,0.848531684698609,-0.02106325006909615
EXP-A2,binary,M6,r0f1,5,651,0.14954993037623854,0.0828905154582387,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M6,r0f1,10,651,0.14954993037623854,0.08289051545823864,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M6,r0f1,15,651,0.14954993037623854,0.09286299189146768,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M6,r0f1,20,651,0.14954993037623854,0.0893665046425281,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M6,r0f2,5,644,0.15525902746989526,0.05590018394240366,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M6,r0f2,10,644,0.15525902746989526,0.05590018394240359,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M6,r0f2,15,644,0.15525902746989526,0.05590018394240372,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M6,r0f2,20,644,0.15525902746989526,0.05590018394240366,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M6,r0f3,5,655,0.167982714540848,0.10398435642903389,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M6,r0f3,10,655,0.167982714540848,0.10398435642903392,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M6,r0f3,15,655,0.167982714540848,0.11123961598257064,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M6,r0f3,20,655,0.167982714540848,0.10398435642903389,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M6,r0f4,5,643,0.16130656705130056,0.0890009631595275,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M6,r0f4,10,643,0.16130656705130056,0.08900096315952757,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M6,r0f4,15,643,0.16130656705130056,0.08900096315952745,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M6,r0f4,20,643,0.16130656705130056,0.08900096315952755,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M6,r1f0,5,647,0.21931873769769208,0.03596895420731869,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M6,r1f0,10,647,0.21931873769769208,0.04213132773243196,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M6,r1f0,15,647,0.21931873769769208,0.04473929959480283,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M6,r1f0,20,647,0.21931873769769208,0.04933742053766461,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M6,r1f1,5,655,0.16252365938271296,0.07667438044766131,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M6,r1f1,10,655,0.16252365938271296,0.07667438044766131,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M6,r1f1,15,655,0.16252365938271296,0.07667438044766123,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M6,r1f1,20,655,0.16252365938271296,0.07939955101524314,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M6,r1f2,5,644,0.13463819333359883,0.074883005580744,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M6,r1f2,10,644,0.13463819333359883,0.07488300558074396,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M6,r1f2,15,644,0.13463819333359883,0.07488300558074386,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M6,r1f2,20,644,0.13463819333359883,0.07488300558074384,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M6,r1f3,5,651,0.17276560403613864,0.050288406250416764,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M6,r1f3,10,651,0.17276560403613864,0.052357673995340664,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M6,r1f3,15,651,0.17276560403613864,0.05524633472078026,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M6,r1f3,20,651,0.17276560403613864,0.053886845773017326,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M6,r1f4,5,643,0.15306818926751145,0.11514038426343537,0.8117647479294107,0.926905132192846,-0.11514038426343531
EXP-A2,binary,M6,r1f4,10,643,0.15306818926751145,0.11514038426343537,0.8117647479294107,0.926905132192846,-0.11514038426343531
EXP-A2,binary,M6,r1f4,15,643,0.15306818926751145,0.11514038426343538,0.8117647479294107,0.926905132192846,-0.11514038426343531
EXP-A2,binary,M6,r1f4,20,643,0.15306818926751145,0.11514038426343534,0.8117647479294107,0.926905132192846,-0.11514038426343531
EXP-A2,binary,M6,r2f0,5,644,0.21170337362079886,0.03493966408948397,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M6,r2f0,10,644,0.21170337362079886,0.04417423894792688,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M6,r2f0,15,644,0.21170337362079886,0.04599749931735915,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M6,r2f0,20,644,0.21170337362079886,0.04417423894792692,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M6,r2f1,5,651,0.157845078786565,0.08124611158996907,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M6,r2f1,10,651,0.157845078786565,0.08124611158996906,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M6,r2f1,15,651,0.157845078786565,0.08124611158996906,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M6,r2f1,20,651,0.157845078786565,0.08124611158996907,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M6,r2f2,5,655,0.1479716681921717,0.12598692440192555,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M6,r2f2,10,655,0.1479716681921717,0.1259869244019256,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M6,r2f2,15,655,0.1479716681921717,0.12598692440192566,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M6,r2f2,20,655,0.1479716681921717,0.12598692440192566,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M6,r2f3,5,643,0.14655350777285442,0.07418842221932706,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M6,r2f3,10,643,0.14655350777285442,0.07418842221932703,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M6,r2f3,15,643,0.14655350777285442,0.07448444786961461,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M6,r2f3,20,643,0.14655350777285442,0.0768164825659552,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M6,r2f4,5,647,0.16335080479002537,0.04978759518163092,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M6,r2f4,10,647,0.16335080479002537,0.05590597870771467,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M6,r2f4,15,647,0.16335080479002537,0.06759030594247391,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M6,r2f4,20,647,0.16335080479002537,0.06071968104044522,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M6,r3f0,5,644,0.21537171252283765,0.025620384124076807,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M6,r3f0,10,644,0.21537171252283765,0.03715761797117252,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M6,r3f0,15,644,0.21537171252283765,0.04442042722636341,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M6,r3f0,20,644,0.21537171252283765,0.03715761797117244,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M6,r3f1,5,647,0.1534015165102872,0.05937860971923565,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M6,r3f1,10,647,0.1534015165102872,0.05937860971923566,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M6,r3f1,15,647,0.1534015165102872,0.06999224742727736,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M6,r3f1,20,647,0.1534015165102872,0.07573365786575371,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M6,r3f2,5,655,0.15086112843877178,0.1097368433471578,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M6,r3f2,10,655,0.15086112843877178,0.10973684334715773,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M6,r3f2,15,655,0.15086112843877178,0.10973684334715779,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M6,r3f2,20,655,0.15086112843877178,0.10973684334715776,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M6,r3f3,5,651,0.16801613240735216,0.10072766496942001,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M6,r3f3,10,651,0.16801613240735216,0.10072766496942005,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M6,r3f3,15,651,0.16801613240735216,0.10072766496941996,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M6,r3f3,20,651,0.16801613240735216,0.10072766496942004,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M6,r3f4,5,643,0.15997387755461076,0.07063680738164332,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M6,r3f4,10,643,0.15997387755461076,0.07063680738164338,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M6,r3f4,15,643,0.15997387755461076,0.07063680738164346,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M6,r3f4,20,643,0.15997387755461076,0.0742303054719281,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M6,r4f0,5,655,0.20645454776074063,0.043883277691340664,0.8156587070414837,0.8595419847328244,-0.043883277691340705
EXP-A2,binary,M6,r4f0,10,655,0.20645454776074063,0.04388327769134063,0.8156587070414837,0.8595419847328244,-0.043883277691340705
EXP-A2,binary,M6,r4f0,15,655,0.20645454776074063,0.050698612179162106,0.8156587070414837,0.8595419847328244,-0.043883277691340705
EXP-A2,binary,M6,r4f0,20,655,0.20645454776074063,0.0514616422354571,0.8156587070414837,0.8595419847328244,-0.043883277691340705
EXP-A2,binary,M6,r4f1,5,644,0.15249283461035754,0.10609334712158139,0.8193724913877353,0.9254658385093167,-0.10609334712158147
EXP-A2,binary,M6,r4f1,10,644,0.15249283461035754,0.1060933471215814,0.8193724913877353,0.9254658385093167,-0.10609334712158147
EXP-A2,binary,M6,r4f1,15,644,0.15249283461035754,0.10609334712158133,0.8193724913877353,0.9254658385093167,-0.10609334712158147
EXP-A2,binary,M6,r4f1,20,644,0.15249283461035754,0.10609334712158144,0.8193724913877353,0.9254658385093167,-0.10609334712158147
EXP-A2,binary,M6,r4f2,5,647,0.15413575193134885,0.06162452645829527,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M6,r4f2,10,647,0.15413575193134885,0.06162452645829519,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M6,r4f2,15,647,0.15413575193134885,0.06162452645829526,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M6,r4f2,20,647,0.15413575193134885,0.06162452645829524,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M6,r4f3,5,651,0.15446635983914886,0.08896497370901615,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M6,r4f3,10,651,0.15446635983914886,0.08896497370901615,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M6,r4f3,15,651,0.15446635983914886,0.09294225177742584,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M6,r4f3,20,651,0.15446635983914886,0.08896497370901613,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M6,r4f4,5,643,0.17494761193518296,0.048895732653874584,0.8406843606587228,0.8895800933125972,-0.04889573265387448
EXP-A2,binary,M6,r4f4,10,643,0.17494761193518296,0.048895732653874535,0.8406843606587228,0.8895800933125972,-0.04889573265387448
EXP-A2,binary,M6,r4f4,15,643,0.17494761193518296,0.056923640126982006,0.8406843606587228,0.8895800933125972,-0.04889573265387448
EXP-A2,binary,M6,r4f4,20,643,0.17494761193518296,0.059197172307497686,0.8406843606587228,0.8895800933125972,-0.04889573265387448
EXP-A2,binary,M7,r0f0,5,647,0.20835967791740212,0.02848905114487454,0.8250297781123874,0.8516228748068007,-0.026593096694413232
EXP-A2,binary,M7,r0f0,10,647,0.20835967791740212,0.02981446796120893,0.8250297781123874,0.8516228748068007,-0.026593096694413232
EXP-A2,binary,M7,r0f0,15,647,0.20835967791740212,0.04098913624106827,0.8250297781123874,0.8516228748068007,-0.026593096694413232
EXP-A2,binary,M7,r0f0,20,647,0.20835967791740212,0.04674911095410957,0.8250297781123874,0.8516228748068007,-0.026593096694413232
EXP-A2,binary,M7,r0f1,5,651,0.14954993037623854,0.0828905154582387,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M7,r0f1,10,651,0.14954993037623854,0.08289051545823867,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M7,r0f1,15,651,0.14954993037623854,0.0928629918914677,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M7,r0f1,20,651,0.14954993037623854,0.0893665046425281,0.8326325499028719,0.9139784946236559,-0.08134594472078394
EXP-A2,binary,M7,r0f2,5,644,0.15525902746989526,0.05590018394240366,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M7,r0f2,10,644,0.15525902746989526,0.05590018394240359,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M7,r0f2,15,644,0.15525902746989526,0.05590018394240372,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M7,r0f2,20,644,0.15525902746989526,0.05590018394240366,0.8514511115719834,0.8928571428571429,-0.04140603128515952
EXP-A2,binary,M7,r0f3,5,655,0.167982714540848,0.10398435642903389,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M7,r0f3,10,655,0.167982714540848,0.10398435642903392,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M7,r0f3,15,655,0.167982714540848,0.11123961598257062,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M7,r0f3,20,655,0.167982714540848,0.10398435642903389,0.8044125901358518,0.9083969465648855,-0.1039843564290337
EXP-A2,binary,M7,r0f4,5,643,0.16130656705130053,0.0890009631595275,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M7,r0f4,10,643,0.16130656705130053,0.08900096315952757,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M7,r0f4,15,643,0.16130656705130053,0.08900096315952745,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M7,r0f4,20,643,0.16130656705130053,0.08900096315952755,0.8270176993599124,0.9160186625194401,-0.08900096315952766
EXP-A2,binary,M7,r1f0,5,647,0.21931873769769208,0.03596895420731863,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M7,r1f0,10,647,0.21931873769769208,0.04213132773243196,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M7,r1f0,15,647,0.21931873769769208,0.04473929959480279,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M7,r1f0,20,647,0.21931873769769208,0.04933742053766461,0.8136713491715953,0.8377125193199382,-0.02404117014834284
EXP-A2,binary,M7,r1f1,5,655,0.16252365938271296,0.07667438044766131,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M7,r1f1,10,655,0.16252365938271296,0.07667438044766131,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M7,r1f1,15,655,0.16252365938271296,0.07667438044766123,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M7,r1f1,20,655,0.16252365938271296,0.07939955101524314,0.8248313202863292,0.8961832061068702,-0.07135188582054097
EXP-A2,binary,M7,r1f2,5,644,0.13463819333359883,0.074883005580744,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M7,r1f2,10,644,0.13463819333359883,0.07488300558074396,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M7,r1f2,15,644,0.13463819333359883,0.07488300558074394,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M7,r1f2,20,644,0.13463819333359883,0.07488300558074384,0.847477242866461,0.922360248447205,-0.07488300558074401
EXP-A2,binary,M7,r1f3,5,651,0.17276560403613864,0.050288406250416764,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M7,r1f3,10,651,0.17276560403613864,0.052357673995340664,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M7,r1f3,15,651,0.17276560403613864,0.055246334720780235,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M7,r1f3,20,651,0.17276560403613864,0.05388684577301732,0.8483291052703206,0.8986175115207373,-0.05028840625041675
EXP-A2,binary,M7,r1f4,5,643,0.1530681892675114,0.11514038426343537,0.8117647479294108,0.926905132192846,-0.1151403842634352
EXP-A2,binary,M7,r1f4,10,643,0.1530681892675114,0.11514038426343537,0.8117647479294108,0.926905132192846,-0.1151403842634352
EXP-A2,binary,M7,r1f4,15,643,0.1530681892675114,0.11514038426343536,0.8117647479294108,0.926905132192846,-0.1151403842634352
EXP-A2,binary,M7,r1f4,20,643,0.1530681892675114,0.11514038426343534,0.8117647479294108,0.926905132192846,-0.1151403842634352
EXP-A2,binary,M7,r2f0,5,644,0.21170337362079886,0.03493966408948397,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M7,r2f0,10,644,0.21170337362079886,0.04417423894792688,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M7,r2f0,15,644,0.21170337362079886,0.04599749931735915,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M7,r2f0,20,644,0.21170337362079886,0.044174238947926915,0.8253841267524583,0.8462732919254659,-0.02088916517300754
EXP-A2,binary,M7,r2f1,5,651,0.157845078786565,0.08124611158996907,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M7,r2f1,10,651,0.157845078786565,0.08124611158996906,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M7,r2f1,15,651,0.157845078786565,0.08124611158996906,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M7,r2f1,20,651,0.157845078786565,0.08124611158996907,0.8281240881028114,0.9093701996927803,-0.08124611158996897
EXP-A2,binary,M7,r2f2,5,655,0.1479716681921717,0.12598692440192555,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M7,r2f2,10,655,0.1479716681921717,0.1259869244019256,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M7,r2f2,15,655,0.1479716681921717,0.12598692440192563,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M7,r2f2,20,655,0.1479716681921717,0.1259869244019257,0.8144710908652499,0.9404580152671755,-0.1259869244019256
EXP-A2,binary,M7,r2f3,5,643,0.14655350777285442,0.07418842221932706,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M7,r2f3,10,643,0.14655350777285442,0.07418842221932703,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M7,r2f3,15,643,0.14655350777285442,0.07448444786961461,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M7,r2f3,20,643,0.14655350777285442,0.0768164825659552,0.8374350713176358,0.9082426127527217,-0.07080754143508583
EXP-A2,binary,M7,r2f4,5,647,0.16335080479002534,0.04978759518163092,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M7,r2f4,10,647,0.16335080479002534,0.05590597870771467,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M7,r2f4,15,647,0.16335080479002534,0.06759030594247391,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M7,r2f4,20,647,0.16335080479002534,0.06071968104044522,0.8482031312480446,0.8979907264296755,-0.049787595181630895
EXP-A2,binary,M7,r3f0,5,644,0.2153717125228376,0.0256203841240768,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M7,r3f0,10,644,0.2153717125228376,0.037157617971172514,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M7,r3f0,15,644,0.2153717125228376,0.044420427226363406,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M7,r3f0,20,644,0.2153717125228376,0.03715761797117244,0.8237584978635009,0.8493788819875776,-0.025620384124076745
EXP-A2,binary,M7,r3f1,5,647,0.1534015165102872,0.05937860971923565,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M7,r3f1,10,647,0.1534015165102872,0.05937860971923566,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M7,r3f1,15,647,0.1534015165102872,0.06999224742727737,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M7,r3f1,20,647,0.1534015165102872,0.0757336578657537,0.8463400919809188,0.9057187017001546,-0.05937860971923581
EXP-A2,binary,M7,r3f2,5,655,0.15086112843877178,0.1097368433471578,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M7,r3f2,10,655,0.15086112843877178,0.10973684334715776,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M7,r3f2,15,655,0.15086112843877178,0.10973684334715782,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M7,r3f2,20,655,0.15086112843877178,0.10973684334715776,0.8154539963474987,0.9251908396946565,-0.10973684334715783
EXP-A2,binary,M7,r3f3,5,651,0.1680161324073522,0.10072766496942001,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M7,r3f3,10,651,0.1680161324073522,0.10072766496942007,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M7,r3f3,15,651,0.1680161324073522,0.10072766496941994,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M7,r3f3,20,651,0.1680161324073522,0.10072766496942004,0.8132508296542359,0.9139784946236559,-0.10072766496941998
EXP-A2,binary,M7,r3f4,5,643,0.15997387755461076,0.07063680738164332,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M7,r3f4,10,643,0.15997387755461076,0.07063680738164332,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M7,r3f4,15,643,0.15997387755461076,0.07063680738164348,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M7,r3f4,20,643,0.15997387755461076,0.0742303054719281,0.8344953854643907,0.9051321928460342,-0.07063680738164346
EXP-A2,binary,M7,r4f0,5,655,0.20677251474487965,0.04347161302306332,0.8160703717097612,0.8595419847328244,-0.04347161302306324
EXP-A2,binary,M7,r4f0,10,655,0.20677251474487965,0.04448760972532838,0.8160703717097612,0.8595419847328244,-0.04347161302306324
EXP-A2,binary,M7,r4f0,15,655,0.20677251474487965,0.05536583301301993,0.8160703717097612,0.8595419847328244,-0.04347161302306324
EXP-A2,binary,M7,r4f0,20,655,0.20677251474487965,0.05043878141500039,0.8160703717097612,0.8595419847328244,-0.04347161302306324
EXP-A2,binary,M7,r4f1,5,644,0.15249283461035754,0.10609334712158139,0.8193724913877355,0.9254658385093167,-0.10609334712158125
EXP-A2,binary,M7,r4f1,10,644,0.15249283461035754,0.10609334712158136,0.8193724913877355,0.9254658385093167,-0.10609334712158125
EXP-A2,binary,M7,r4f1,15,644,0.15249283461035754,0.10609334712158133,0.8193724913877355,0.9254658385093167,-0.10609334712158125
EXP-A2,binary,M7,r4f1,20,644,0.15249283461035754,0.10609334712158144,0.8193724913877355,0.9254658385093167,-0.10609334712158125
EXP-A2,binary,M7,r4f2,5,647,0.15413575193134885,0.06162452645829527,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M7,r4f2,10,647,0.15413575193134885,0.06162452645829519,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M7,r4f2,15,647,0.15413575193134885,0.06162452645829526,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M7,r4f2,20,647,0.15413575193134885,0.06162452645829524,0.8425485801877635,0.9041731066460588,-0.0616245264582953
EXP-A2,binary,M7,r4f3,5,651,0.15446635983914886,0.08896497370901615,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M7,r4f3,10,651,0.15446635983914886,0.08896497370901615,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M7,r4f3,15,651,0.15446635983914886,0.09294225177742584,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M7,r4f3,20,651,0.15446635983914886,0.08896497370901613,0.8265496192249315,0.9155145929339478,-0.08896497370901624
EXP-A2,binary,M7,r4f4,5,643,0.17494761193518296,0.048895732653874445,0.8406843606587225,0.8895800933125972,-0.0488957326538747
EXP-A2,binary,M7,r4f4,10,643,0.17494761193518296,0.048895732653874535,0.8406843606587225,0.8895800933125972,-0.0488957326538747
EXP-A2,binary,M7,r4f4,15,643,0.17494761193518296,0.056923640126982006,0.8406843606587225,0.8895800933125972,-0.0488957326538747
EXP-A2,binary,M7,r4f4,20,643,0.17494761193518296,0.059197172307497686,0.8406843606587225,0.8895800933125972,-0.0488957326538747
EXP-A2,binary,M8,r0f0,5,647,0.2468797147099041,0.05005573848668353,0.8661299270492802,0.8160741885625966,0.05005573848668354
EXP-A2,binary,M8,r0f0,10,647,0.2468797147099041,0.05005573848668357,0.8661299270492802,0.8160741885625966,0.05005573848668354
