run,task,model_id,n_bins,bin,bin_low,bin_high,n_predictions,n_correct,n_incorrect,accuracy_in_bin,share_of_predictions,n_folds_pooled,n_classes
EXP-C1-three_class,circor_murmur,M4,20,8,0.4,0.45,208,128,80,0.6153846153846154,0.06576035409421435,5,3
EXP-C1-three_class,circor_murmur,M4,20,9,0.45,0.5,340,208,132,0.611764705882353,0.10749288650015808,5,3
EXP-C1-three_class,circor_murmur,M4,20,10,0.5,0.55,444,305,139,0.6869369369369369,0.14037306354726525,5,3
EXP-C1-three_class,circor_murmur,M4,20,11,0.55,0.6000000000000001,530,381,149,0.7188679245283018,0.16756244072083465,5,3
EXP-C1-three_class,circor_murmur,M4,20,12,0.6000000000000001,0.65,461,354,107,0.7678958785249458,0.14574770787227315,5,3
EXP-C1-three_class,circor_murmur,M4,20,13,0.65,0.7000000000000001,377,310,67,0.8222811671087533,0.11919064179576351,5,3
EXP-C1-three_class,circor_murmur,M4,20,14,0.7000000000000001,0.75,315,269,46,0.8539682539682539,0.09958899778691116,5,3
EXP-C1-three_class,circor_murmur,M4,20,15,0.75,0.8,217,195,22,0.8986175115207373,0.06860575403098325,5,3
EXP-C1-three_class,circor_murmur,M4,20,16,0.8,0.8500000000000001,110,93,17,0.8454545454545455,0.034777110338286434,5,3
EXP-C1-three_class,circor_murmur,M4,20,17,0.8500000000000001,0.9,34,33,1,0.9705882352941176,0.010749288650015808,5,3
EXP-C1-three_class,circor_murmur,M4,20,18,0.9,0.9500000000000001,12,12,0,1.0,0.0037938665823585203,5,3
EXP-C1-three_class,circor_murmur,M4,20,19,0.9500000000000001,1.0,3,3,0,1.0,0.0009484666455896301,5,3
EXP-C1-three_class,circor_murmur,M5,20,0,0.0,0.05,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,1,0.05,0.1,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,4,0.2,0.25,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M5,20,6,0.30000000000000004,0.35000000000000003,10,4,6,0.4,0.003161555485298767,5,3
EXP-C1-three_class,circor_murmur,M5,20,7,0.35000000000000003,0.4,89,39,50,0.43820224719101125,0.028137843819159025,5,3
EXP-C1-three_class,circor_murmur,M5,20,8,0.4,0.45,171,92,79,0.5380116959064327,0.05406259879860892,5,3
EXP-C1-three_class,circor_murmur,M5,20,9,0.45,0.5,305,182,123,0.5967213114754099,0.09642744230161239,5,3
EXP-C1-three_class,circor_murmur,M5,20,10,0.5,0.55,325,183,142,0.563076923076923,0.10275055327220993,5,3
EXP-C1-three_class,circor_murmur,M5,20,11,0.55,0.6000000000000001,341,233,108,0.6832844574780058,0.10780904204868795,5,3
EXP-C1-three_class,circor_murmur,M5,20,12,0.6000000000000001,0.65,437,330,107,0.7551487414187643,0.13815997470755612,5,3
EXP-C1-three_class,circor_murmur,M5,20,13,0.65,0.7000000000000001,447,349,98,0.7807606263982103,0.14132153019285487,5,3
EXP-C1-three_class,circor_murmur,M5,20,14,0.7000000000000001,0.75,384,321,63,0.8359375,0.12140373063547265,5,3
EXP-C1-three_class,circor_murmur,M5,20,15,0.75,0.8,350,293,57,0.8371428571428572,0.11065444198545685,5,3
EXP-C1-three_class,circor_murmur,M5,20,16,0.8,0.8500000000000001,214,194,20,0.9065420560747663,0.06765728738539362,5,3
EXP-C1-three_class,circor_murmur,M5,20,17,0.8500000000000001,0.9,76,73,3,0.9605263157894737,0.02402782168827063,5,3
EXP-C1-three_class,circor_murmur,M5,20,18,0.9,0.9500000000000001,14,14,0,1.0,0.004426177679418274,5,3
EXP-C1-three_class,circor_murmur,M5,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,0,0.0,0.05,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,1,0.05,0.1,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,4,0.2,0.25,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M6,20,8,0.4,0.45,5,2,3,0.4,0.0015807777426493834,5,3
EXP-C1-three_class,circor_murmur,M6,20,9,0.45,0.5,51,23,28,0.45098039215686275,0.01612393297502371,5,3
EXP-C1-three_class,circor_murmur,M6,20,10,0.5,0.55,105,55,50,0.5238095238095238,0.033196332595637056,5,3
EXP-C1-three_class,circor_murmur,M6,20,11,0.55,0.6000000000000001,171,108,63,0.631578947368421,0.05406259879860892,5,3
EXP-C1-three_class,circor_murmur,M6,20,12,0.6000000000000001,0.65,235,173,62,0.7361702127659574,0.07429655390452103,5,3
EXP-C1-three_class,circor_murmur,M6,20,13,0.65,0.7000000000000001,305,226,79,0.740983606557377,0.09642744230161239,5,3
EXP-C1-three_class,circor_murmur,M6,20,14,0.7000000000000001,0.75,507,408,99,0.8047337278106509,0.1602908631046475,5,3
EXP-C1-three_class,circor_murmur,M6,20,15,0.75,0.8,746,630,116,0.8445040214477212,0.235852039203288,5,3
EXP-C1-three_class,circor_murmur,M6,20,16,0.8,0.8500000000000001,716,622,94,0.8687150837988827,0.22636737274739172,5,3
EXP-C1-three_class,circor_murmur,M6,20,17,0.8500000000000001,0.9,320,275,45,0.859375,0.10116977552956054,5,3
EXP-C1-three_class,circor_murmur,M6,20,18,0.9,0.9500000000000001,2,2,0,1.0,0.0006323110970597534,5,3
EXP-C1-three_class,circor_murmur,M6,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,0,0.0,0.05,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,1,0.05,0.1,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,4,0.2,0.25,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,3
EXP-C1-three_class,circor_murmur,M7,20,6,0.30000000000000004,0.35000000000000003,2,2,0,1.0,0.0006323110970597534,5,3
EXP-C1-three_class,circor_murmur,M7,20,7,0.35000000000000003,0.4,32,18,14,0.5625,0.010116977552956055,5,3
EXP-C1-three_class,circor_murmur,M7,20,8,0.4,0.45,82,40,42,0.4878048780487805,0.02592475497944989,5,3
EXP-C1-three_class,circor_murmur,M7,20,9,0.45,0.5,174,88,86,0.5057471264367817,0.055011065444198544,5,3
EXP-C1-three_class,circor_murmur,M7,20,10,0.5,0.55,244,152,92,0.6229508196721312,0.07714195384128991,5,3
EXP-C1-three_class,circor_murmur,M7,20,11,0.55,0.6000000000000001,300,209,91,0.6966666666666667,0.09484666455896301,5,3
EXP-C1-three_class,circor_murmur,M7,20,12,0.6000000000000001,0.65,291,233,58,0.8006872852233677,0.09200126462219411,5,3
EXP-C1-three_class,circor_murmur,M7,20,13,0.65,0.7000000000000001,376,310,66,0.824468085106383,0.11887448624723364,5,3
EXP-C1-three_class,circor_murmur,M7,20,14,0.7000000000000001,0.75,326,275,51,0.843558282208589,0.1030667088207398,5,3
EXP-C1-three_class,circor_murmur,M7,20,15,0.75,0.8,429,350,79,0.8158508158508159,0.1356307303193171,5,3
EXP-C1-three_class,circor_murmur,M7,20,16,0.8,0.8500000000000001,541,462,79,0.8539741219963032,0.1710401517546633,5,3
EXP-C1-three_class,circor_murmur,M7,20,17,0.8500000000000001,0.9,229,190,39,0.8296943231441049,0.07239962061334176,5,3
EXP-C1-three_class,circor_murmur,M7,20,18,0.9,0.9500000000000001,136,117,19,0.8602941176470589,0.04299715460006323,5,3
EXP-C1-three_class,circor_murmur,M7,20,19,0.9500000000000001,1.0,1,1,0,1.0,0.0003161555485298767,5,3
EXP-C1-two_class,circor_murmur,M3,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M3,20,10,0.5,0.55,78,49,29,0.6282051282051282,0.025939474559361488,5,2
EXP-C1-two_class,circor_murmur,M3,20,11,0.55,0.6000000000000001,80,48,32,0.6,0.02660458929165281,5,2
EXP-C1-two_class,circor_murmur,M3,20,12,0.6000000000000001,0.65,116,71,45,0.6120689655172413,0.03857665447289658,5,2
EXP-C1-two_class,circor_murmur,M3,20,13,0.65,0.7000000000000001,161,111,50,0.6894409937888198,0.05354173594945128,5,2
EXP-C1-two_class,circor_murmur,M3,20,14,0.7000000000000001,0.75,190,147,43,0.7736842105263158,0.06318589956767542,5,2
EXP-C1-two_class,circor_murmur,M3,20,15,0.75,0.8,331,284,47,0.8580060422960725,0.1100764881942135,5,2
EXP-C1-two_class,circor_murmur,M3,20,16,0.8,0.8500000000000001,530,446,84,0.8415094339622642,0.17625540405719986,5,2
EXP-C1-two_class,circor_murmur,M3,20,17,0.8500000000000001,0.9,719,635,84,0.8831710709318498,0.23910874625872963,5,2
EXP-C1-two_class,circor_murmur,M3,20,18,0.9,0.9500000000000001,648,593,55,0.9151234567901234,0.21549717326238776,5,2
EXP-C1-two_class,circor_murmur,M3,20,19,0.9500000000000001,1.0,154,136,18,0.8831168831168831,0.05121383438643166,5,2
EXP-C1-two_class,circor_murmur,M4,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M4,20,10,0.5,0.55,232,139,93,0.5991379310344828,0.07715330894579316,5,2
EXP-C1-two_class,circor_murmur,M4,20,11,0.55,0.6000000000000001,251,153,98,0.6095617529880478,0.0834718989025607,5,2
EXP-C1-two_class,circor_murmur,M4,20,12,0.6000000000000001,0.65,330,254,76,0.7696969696969697,0.10974393082806784,5,2
EXP-C1-two_class,circor_murmur,M4,20,13,0.65,0.7000000000000001,424,352,72,0.8301886792452831,0.1410043232457599,5,2
EXP-C1-two_class,circor_murmur,M4,20,14,0.7000000000000001,0.75,478,405,73,0.8472803347280334,0.15896242101762553,5,2
EXP-C1-two_class,circor_murmur,M4,20,15,0.75,0.8,463,418,45,0.9028077753779697,0.15397406052544063,5,2
EXP-C1-two_class,circor_murmur,M4,20,16,0.8,0.8500000000000001,375,334,41,0.8906666666666667,0.12470901230462254,5,2
EXP-C1-two_class,circor_murmur,M4,20,17,0.8500000000000001,0.9,262,233,29,0.8893129770992366,0.08713002993016296,5,2
EXP-C1-two_class,circor_murmur,M4,20,18,0.9,0.9500000000000001,151,136,15,0.9006622516556292,0.05021616228799468,5,2
EXP-C1-two_class,circor_murmur,M4,20,19,0.9500000000000001,1.0,41,38,3,0.926829268292683,0.013634852011972065,5,2
EXP-C1-two_class,circor_murmur,M5,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M5,20,10,0.5,0.55,154,91,63,0.5909090909090909,0.05121383438643166,5,2
EXP-C1-two_class,circor_murmur,M5,20,11,0.55,0.6000000000000001,139,78,61,0.5611510791366906,0.046225473894246756,5,2
EXP-C1-two_class,circor_murmur,M5,20,12,0.6000000000000001,0.65,207,136,71,0.6570048309178744,0.06883937479215164,5,2
EXP-C1-two_class,circor_murmur,M5,20,13,0.65,0.7000000000000001,248,182,66,0.7338709677419355,0.08247422680412371,5,2
EXP-C1-two_class,circor_murmur,M5,20,14,0.7000000000000001,0.75,331,274,57,0.8277945619335347,0.1100764881942135,5,2
EXP-C1-two_class,circor_murmur,M5,20,15,0.75,0.8,398,345,53,0.8668341708542714,0.13235783172597274,5,2
EXP-C1-two_class,circor_murmur,M5,20,16,0.8,0.8500000000000001,374,322,52,0.8609625668449198,0.12437645493847689,5,2
EXP-C1-two_class,circor_murmur,M5,20,17,0.8500000000000001,0.9,311,262,49,0.842443729903537,0.1034253408713003,5,2
EXP-C1-two_class,circor_murmur,M5,20,18,0.9,0.9500000000000001,257,226,31,0.8793774319066148,0.08546724309943465,5,2
EXP-C1-two_class,circor_murmur,M5,20,19,0.9500000000000001,1.0,588,541,47,0.9200680272108843,0.19554373129364816,5,2
EXP-C1-two_class,circor_murmur,M6,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M6,20,10,0.5,0.55,105,49,56,0.4666666666666667,0.034918523445294315,5,2
EXP-C1-two_class,circor_murmur,M6,20,11,0.55,0.6000000000000001,101,66,35,0.6534653465346535,0.03358829398071167,5,2
EXP-C1-two_class,circor_murmur,M6,20,12,0.6000000000000001,0.65,118,81,37,0.6864406779661016,0.0392417692051879,5,2
EXP-C1-two_class,circor_murmur,M6,20,13,0.65,0.7000000000000001,163,124,39,0.7607361963190185,0.0542068506817426,5,2
EXP-C1-two_class,circor_murmur,M6,20,14,0.7000000000000001,0.75,248,190,58,0.7661290322580645,0.08247422680412371,5,2
EXP-C1-two_class,circor_murmur,M6,20,15,0.75,0.8,412,359,53,0.8713592233009708,0.13701363485201198,5,2
EXP-C1-two_class,circor_murmur,M6,20,16,0.8,0.8500000000000001,613,551,62,0.8988580750407831,0.20385766544728967,5,2
EXP-C1-two_class,circor_murmur,M6,20,17,0.8500000000000001,0.9,751,669,82,0.8908122503328895,0.24975058197539077,5,2
EXP-C1-two_class,circor_murmur,M6,20,18,0.9,0.9500000000000001,450,400,50,0.8888888888888888,0.14965081476554706,5,2
EXP-C1-two_class,circor_murmur,M6,20,19,0.9500000000000001,1.0,46,43,3,0.9347826086956522,0.015297638842700367,5,2
EXP-C1-two_class,circor_murmur,M7,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C1-two_class,circor_murmur,M7,20,10,0.5,0.55,105,49,56,0.4666666666666667,0.034918523445294315,5,2
EXP-C1-two_class,circor_murmur,M7,20,11,0.55,0.6000000000000001,101,66,35,0.6534653465346535,0.03358829398071167,5,2
EXP-C1-two_class,circor_murmur,M7,20,12,0.6000000000000001,0.65,118,81,37,0.6864406779661016,0.0392417692051879,5,2
EXP-C1-two_class,circor_murmur,M7,20,13,0.65,0.7000000000000001,163,124,39,0.7607361963190185,0.0542068506817426,5,2
EXP-C1-two_class,circor_murmur,M7,20,14,0.7000000000000001,0.75,248,190,58,0.7661290322580645,0.08247422680412371,5,2
EXP-C1-two_class,circor_murmur,M7,20,15,0.75,0.8,412,359,53,0.8713592233009708,0.13701363485201198,5,2
EXP-C1-two_class,circor_murmur,M7,20,16,0.8,0.8500000000000001,613,551,62,0.8988580750407831,0.20385766544728967,5,2
EXP-C1-two_class,circor_murmur,M7,20,17,0.8500000000000001,0.9,751,669,82,0.8908122503328895,0.24975058197539077,5,2
EXP-C1-two_class,circor_murmur,M7,20,18,0.9,0.9500000000000001,450,400,50,0.8888888888888888,0.14965081476554706,5,2
EXP-C1-two_class,circor_murmur,M7,20,19,0.9500000000000001,1.0,46,43,3,0.9347826086956522,0.015297638842700367,5,2
EXP-C2,circor_outcome,M3,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,10,0.5,0.55,1200,688,512,0.5733333333333334,0.37938665823585205,5,2
EXP-C2,circor_outcome,M3,20,11,0.55,0.6000000000000001,1056,638,418,0.6041666666666666,0.3338602592475498,5,2
EXP-C2,circor_outcome,M3,20,12,0.6000000000000001,0.65,604,385,219,0.6374172185430463,0.19095795131204552,5,2
EXP-C2,circor_outcome,M3,20,13,0.65,0.7000000000000001,236,159,77,0.673728813559322,0.0746127094530509,5,2
EXP-C2,circor_outcome,M3,20,14,0.7000000000000001,0.75,54,37,17,0.6851851851851852,0.01707239962061334,5,2
EXP-C2,circor_outcome,M3,20,15,0.75,0.8,13,12,1,0.9230769230769231,0.004110022130888397,5,2
EXP-C2,circor_outcome,M3,20,16,0.8,0.8500000000000001,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,17,0.8500000000000001,0.9,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,18,0.9,0.9500000000000001,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M3,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M4,20,10,0.5,0.55,1127,620,507,0.5501330967169477,0.35630730319317105,5,2
EXP-C2,circor_outcome,M4,20,11,0.55,0.6000000000000001,1027,616,411,0.5998052580331061,0.3246917483401834,5,2
EXP-C2,circor_outcome,M4,20,12,0.6000000000000001,0.65,592,366,226,0.6182432432432432,0.187164084729687,5,2
EXP-C2,circor_outcome,M4,20,13,0.65,0.7000000000000001,215,145,70,0.6744186046511628,0.06797344293392349,5,2
EXP-C2,circor_outcome,M4,20,14,0.7000000000000001,0.75,94,70,24,0.7446808510638298,0.02971862156180841,5,2
EXP-C2,circor_outcome,M4,20,15,0.75,0.8,43,33,10,0.7674418604651163,0.013594688586784698,5,2
EXP-C2,circor_outcome,M4,20,16,0.8,0.8500000000000001,28,25,3,0.8928571428571429,0.008852355358836548,5,2
EXP-C2,circor_outcome,M4,20,17,0.8500000000000001,0.9,20,19,1,0.95,0.006323110970597534,5,2
EXP-C2,circor_outcome,M4,20,18,0.9,0.9500000000000001,16,16,0,1.0,0.005058488776478028,5,2
EXP-C2,circor_outcome,M4,20,19,0.9500000000000001,1.0,1,1,0,1.0,0.0003161555485298767,5,2
EXP-C2,circor_outcome,M5,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M5,20,10,0.5,0.55,930,502,428,0.5397849462365591,0.29402466013278533,5,2
EXP-C2,circor_outcome,M5,20,11,0.55,0.6000000000000001,880,510,370,0.5795454545454546,0.27821688270629147,5,2
EXP-C2,circor_outcome,M5,20,12,0.6000000000000001,0.65,669,399,270,0.5964125560538116,0.2115080619664875,5,2
EXP-C2,circor_outcome,M5,20,13,0.65,0.7000000000000001,361,235,126,0.6509695290858726,0.11413215301928549,5,2
EXP-C2,circor_outcome,M5,20,14,0.7000000000000001,0.75,134,90,44,0.6716417910447762,0.04236484350300348,5,2
EXP-C2,circor_outcome,M5,20,15,0.75,0.8,86,64,22,0.7441860465116279,0.027189377173569396,5,2
EXP-C2,circor_outcome,M5,20,16,0.8,0.8500000000000001,60,54,6,0.9,0.0189693329117926,5,2
EXP-C2,circor_outcome,M5,20,17,0.8500000000000001,0.9,39,37,2,0.9487179487179487,0.012330066392665191,5,2
EXP-C2,circor_outcome,M5,20,18,0.9,0.9500000000000001,4,3,1,0.75,0.001264622194119507,5,2
EXP-C2,circor_outcome,M5,20,19,0.9500000000000001,1.0,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,0,0.0,0.05,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,1,0.05,0.1,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,2,0.1,0.15000000000000002,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,3,0.15000000000000002,0.2,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,4,0.2,0.25,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,5,0.25,0.30000000000000004,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,6,0.30000000000000004,0.35000000000000003,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,7,0.35000000000000003,0.4,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,8,0.4,0.45,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,9,0.45,0.5,0,0,0,,0.0,5,2
EXP-C2,circor_outcome,M6,20,10,0.5,0.55,1165,639,526,0.5484978540772533,0.36832121403730633,5,2
EXP-C2,circor_outcome,M6,20,11,0.55,0.6000000000000001,1139,711,428,0.6242317822651449,0.3601011697755296,5,2
EXP-C2,circor_outcome,M6,20,12,0.6000000000000001,0.65,630,395,235,0.626984126984127,0.19917799557382232,5,2
