exp_id,model_id,task,repeat,fold,fold_label,n_train,n_test,n_features,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,mcc,roc_auc,pr_auc,tp,fp,tn,fn,support,n_positive,n_negative,brier,ece,fit_seconds,predict_seconds,params,note
EXP-A1,M1,binary,2,3,r2f3,2597,643,138,0.864696734059098,0.8837965171755725,0.916030534351145,0.8515625,0.6122448979591837,0.7339449541284404,0.6716141786368581,0.9327439169847328,0.7387875793357066,120.0,76.0,436.0,11.0,643.0,131.0,512.0,0.2041049197718602,0.046458050940506784,0.22847,0.009884,{},config defaults
EXP-A1,M1,binary,2,4,r2f4,2593,647,138,0.8593508500772797,0.8496763754045308,0.8333333333333334,0.8660194174757282,0.6145251396648045,0.707395498392283,0.6299954683995269,0.9261694616063548,0.731373078524184,110.0,69.0,446.0,22.0,647.0,132.0,515.0,0.214946417504337,0.06449602969981974,0.223183,0.008972,{},config defaults
EXP-A1,M1,binary,3,0,r3f0,2596,644,138,0.7903726708074534,0.8030519470856956,0.8244274809160306,0.7816764132553606,0.4909090909090909,0.6153846153846154,0.5144546961647569,0.890748924899186,0.6633522683378079,108.0,112.0,401.0,23.0,644.0,131.0,513.0,0.2909216292554804,0.09773500054249298,0.216749,0.006223,{},config defaults
EXP-A1,M1,binary,3,1,r3f1,2593,647,138,0.8639876352395672,0.8554060017652251,0.8409090909090909,0.8699029126213592,0.6235955056179775,0.7161290322580646,0.641429472037062,0.9372903795233892,0.7486587333281488,111.0,67.0,448.0,21.0,647.0,132.0,515.0,0.19369296390636187,0.0641632129988968,0.218525,0.007801,{},config defaults
EXP-A1,M1,binary,3,2,r3f2,2585,655,138,0.8366412213740458,0.86436019494503,0.9117647058823529,0.8169556840077071,0.5662100456621004,0.6985915492957746,0.6265399274923886,0.9347444179984132,0.7623270743876355,124.0,95.0,424.0,12.0,655.0,136.0,519.0,0.22563051821820304,0.043838373348805366,0.232723,0.011021,{},config defaults
EXP-A1,M1,binary,3,3,r3f3,2589,651,138,0.8525345622119815,0.8659560723514212,0.8888888888888888,0.8430232558139535,0.5970149253731343,0.7142857142857143,0.6423125430500041,0.9297014068331898,0.7374398866131558,120.0,81.0,435.0,15.0,651.0,135.0,516.0,0.21016846714028242,0.04235530492352503,0.219983,0.008265,{},config defaults
EXP-A1,M1,binary,3,4,r3f4,2597,643,138,0.8662519440124417,0.8506903029580153,0.8244274809160306,0.876953125,0.631578947368421,0.7152317880794702,0.6393745224899607,0.9268099952290075,0.8005665374309443,108.0,63.0,449.0,23.0,643.0,131.0,512.0,0.1922410519575397,0.0386547099408978,0.196932,0.00569,{},config defaults
EXP-A1,M1,binary,4,0,r4f0,2585,655,138,0.7984732824427481,0.8375623370735578,0.9044117647058824,0.7707129094412332,0.5082644628099173,0.6507936507936508,0.5673543708315464,0.9029808455173977,0.6825420670767285,123.0,119.0,400.0,13.0,655.0,136.0,519.0,0.2898060062787389,0.08345708028551463,0.220078,0.008702,{},config defaults
EXP-A1,M1,binary,4,1,r4f1,2596,644,138,0.8711180124223602,0.8707870184366769,0.8702290076335878,0.8713450292397661,0.6333333333333333,0.7331189710610932,0.6652020882908656,0.9472493787479725,0.8173011225488209,114.0,66.0,447.0,17.0,644.0,131.0,513.0,0.1794749496025414,0.04090097165868406,0.208785,0.00556,{},config defaults
EXP-A1,M1,binary,4,2,r4f2,2593,647,138,0.8361669242658424,0.8266622536040011,0.8106060606060606,0.8427184466019417,0.5691489361702128,0.66875,0.5798748354301024,0.9355545748749633,0.7854372170894872,107.0,81.0,434.0,25.0,647.0,132.0,515.0,0.2029892352150723,0.05874803732254218,0.20526,0.008144,{},config defaults
EXP-A1,M1,binary,4,3,r4f3,2589,651,138,0.8571428571428571,0.8633936261843238,0.8740740740740741,0.8527131782945736,0.6082474226804123,0.7173252279635258,0.6442287042966446,0.9329457364341086,0.7298393905041698,118.0,76.0,440.0,17.0,651.0,135.0,516.0,0.20421878174585623,0.04358223347978816,0.224113,0.008281,{},config defaults
EXP-A1,M1,binary,4,4,r4f4,2597,643,138,0.8398133748055988,0.8170473520992366,0.7786259541984732,0.85546875,0.5795454545454546,0.6644951140065146,0.5728091941493245,0.8941734255725191,0.6771563670262074,102.0,74.0,438.0,29.0,643.0,131.0,512.0,0.23866230616432962,0.07031929966203772,0.212857,0.005763,{},config defaults
EXP-A1,M3,binary,0,0,r0f0,2593,647,138,0.8346213292117465,0.7609002647837599,0.6363636363636364,0.8854368932038835,0.5874125874125874,0.610909090909091,0.5067710633572868,0.8818917328626065,0.5712963053881107,84.0,59.0,456.0,48.0,647.0,132.0,515.0,0.22973018268239395,0.043059896352660616,0.938626,0.795072,{},config defaults
EXP-A1,M3,binary,0,1,r0f1,2589,651,138,0.8940092165898618,0.803350269926961,0.6492537313432836,0.9574468085106383,0.7981651376146789,0.7160493827160493,0.6569906060700856,0.9408037183521465,0.8110458321947229,87.0,22.0,495.0,47.0,651.0,134.0,517.0,0.16080387304095983,0.056957024645508114,1.276092,0.669246,{},config defaults
EXP-A1,M3,binary,0,2,r0f2,2596,644,138,0.8757763975155279,0.7401306489293633,0.5114503816793893,0.9688109161793372,0.8072289156626506,0.6261682242990654,0.5769676239054314,0.9271163489725162,0.7683702993917547,67.0,16.0,497.0,64.0,644.0,131.0,513.0,0.173119677509959,0.039224305594401696,0.975023,0.630764,{},config defaults
EXP-A1,M3,binary,0,3,r0f3,2585,655,138,0.8961832061068702,0.8243031874418736,0.7007299270072993,0.9478764478764479,0.7804878048780488,0.7384615384615385,0.6754574629389545,0.9247949722402278,0.7953492049586379,96.0,27.0,491.0,41.0,655.0,137.0,518.0,0.18270604783517083,0.0935754602081835,0.953039,0.866808,{},config defaults
EXP-A1,M3,binary,0,4,r0f4,2597,643,138,0.8786936236391913,0.8528223401717557,0.8091603053435115,0.896484375,0.6666666666666666,0.7310344827586207,0.6587724933806479,0.9373359971374046,0.690990227846014,106.0,53.0,459.0,25.0,643.0,131.0,512.0,0.17837221309970364,0.06003592444824486,1.00155,0.712724,{},config defaults
EXP-A1,M3,binary,1,0,r1f0,2593,647,138,0.8284389489953632,0.7485657546337159,0.6136363636363636,0.883495145631068,0.574468085106383,0.5934065934065934,0.48526286269688423,0.8779493968814358,0.5819613763417755,81.0,60.0,455.0,51.0,647.0,132.0,515.0,0.23740618422234733,0.039941410302796104,1.069152,0.586676,{},config defaults
EXP-A1,M3,binary,1,1,r1f1,2585,655,138,0.8778625954198473,0.8035532131927916,0.6764705882352942,0.930635838150289,0.71875,0.696969696969697,0.6210229797536967,0.9292757565453929,0.75865218703514,92.0,36.0,483.0,44.0,655.0,136.0,519.0,0.1792423379563322,0.05894933649316838,0.954066,1.109031,{},config defaults
EXP-A1,M3,binary,1,2,r1f2,2596,644,138,0.9130434782608695,0.8374179724119459,0.7099236641221374,0.9649122807017544,0.8378378378378378,0.768595041322314,0.719229419417638,0.9539008675207953,0.8675614064407223,93.0,18.0,495.0,38.0,644.0,131.0,513.0,0.14349879345796598,0.06332533236791911,1.089363,0.698095,{},config defaults
EXP-A1,M3,binary,1,3,r1f3,2589,651,138,0.8663594470046083,0.7707579672695952,0.6074074074074074,0.9341085271317829,0.7068965517241379,0.6533864541832669,0.5737161694025683,0.923026126902096,0.669056127384076,82.0,34.0,482.0,53.0,651.0,135.0,516.0,0.18479337584155064,0.023950304476803352,1.020755,0.633684,{},config defaults
EXP-A1,M3,binary,1,4,r1f4,2597,643,138,0.895800933125972,0.8465231393129771,0.7633587786259542,0.9296875,0.7352941176470589,0.7490636704119851,0.6835329115749913,0.9460579675572519,0.7471948130302237,100.0,36.0,476.0,31.0,643.0,131.0,512.0,0.1669009716548559,0.08408109918984646,1.058179,0.861751,{},config defaults
EXP-A1,M3,binary,2,0,r2f0,2596,644,138,0.8385093167701864,0.7423180512774727,0.5801526717557252,0.9044834307992202,0.608,0.59375,0.49325490014606477,0.8854069014776125,0.5881176436664651,76.0,49.0,464.0,55.0,644.0,131.0,513.0,0.22263732351687995,0.035943382829999926,0.959359,0.66393,{},config defaults
EXP-A1,M3,binary,2,1,r2f1,2589,651,138,0.8832565284178188,0.8269869222552615,0.7313432835820896,0.9226305609284333,0.7101449275362319,0.7205882352941176,0.646933773311733,0.9332688588007737,0.7613298552059403,98.0,40.0,477.0,36.0,651.0,134.0,517.0,0.17303300873938043,0.050710693751193525,1.005712,0.67976,{},config defaults
EXP-A1,M3,binary,2,2,r2f2,2585,655,138,0.9068702290076336,0.8256911760561396,0.6861313868613139,0.9652509652509652,0.8392857142857143,0.7550200803212851,0.7036427631502731,0.9429022348730378,0.8139366988079532,94.0,18.0,500.0,43.0,655.0,137.0,518.0,0.1615207166129606,0.07966480013030268,1.029752,0.972624,{},config defaults
EXP-A1,M3,binary,2,3,r2f3,2597,643,138,0.8926905132192846,0.8474102457061068,0.7709923664122137,0.923828125,0.7214285714285714,0.7453874538745388,0.6781023289665742,0.9432997375954199,0.7219718254555271,101.0,39.0,473.0,30.0,643.0,131.0,512.0,0.16854596989318235,0.07614005636980359,1.038202,0.637032,{},config defaults
EXP-A1,M3,binary,2,4,r2f4,2593,647,138,0.8763523956723338,0.7927478670197117,0.6515151515151515,0.9339805825242719,0.7166666666666667,0.6825396825396826,0.6070415031634077,0.9222712562518387,0.6971002270232313,86.0,34.0,481.0,46.0,647.0,132.0,515.0,0.18101022874570458,0.036342014787032285,1.013667,0.644261,{},config defaults
EXP-A1,M3,binary,3,0,r3f0,2596,644,138,0.8260869565217391,0.737362915346041,0.5877862595419847,0.8869395711500975,0.5703703703703704,0.5789473684210527,0.46947386220320714,0.8706158951237296,0.5724553957560613,77.0,58.0,455.0,54.0,644.0,131.0,513.0,0.2365680006506637,0.03970166163286317,1.102367,0.670202,{},config defaults
EXP-A1,M3,binary,3,1,r3f1,2593,647,138,0.8809891808346213,0.8181965283907031,0.7121212121212122,0.9242718446601942,0.706766917293233,0.7094339622641509,0.6346125156366981,0.935201529861724,0.7062822538344751,94.0,39.0,476.0,38.0,647.0,132.0,515.0,0.16625375044065727,0.038191573852077304,0.942146,0.619283,{},config defaults
EXP-A1,M3,binary,3,2,r3f2,2585,655,138,0.9038167938931297,0.8443485775813215,0.7426470588235294,0.9460500963391136,0.7829457364341085,0.7622641509433963,0.7024148667253393,0.9474243454607276,0.8080829039364332,101.0,28.0,491.0,35.0,655.0,136.0,519.0,0.16615256099724718,0.09615558011064207,1.058814,0.634482,{},config defaults
EXP-A1,M3,binary,3,3,r3f3,2589,651,138,0.9001536098310292,0.8248923341946598,0.6962962962962963,0.9534883720930233,0.7966101694915254,0.7430830039525692,0.6838432852552278,0.9376399655469423,0.7726715155277586,94.0,24.0,492.0,41.0,651.0,135.0,516.0,0.16789089431576656,0.07533127004618019,0.943599,0.809604,{},config defaults
EXP-A1,M3,binary,3,4,r3f4,2597,643,138,0.8849144634525661,0.7970837309160306,0.648854961832061,0.9453125,0.7522123893805309,0.6967213114754098,0.6287852373844093,0.9216662690839694,0.7406885738731412,85.0,28.0,484.0,46.0,643.0,131.0,512.0,0.17910080897326727,0.05548854730920097,0.940067,0.75308,{},config defaults
